Time,F-Scale,Location,County,State,Lat,Lon,Comments
1215,UNK,SOUTH PADRE ISLAND,CAMERON,TX,26.08,-97.18,PUBLIC REPORTS TORNADO ON SOUTH PADRE ISLAND. FUNNEL MADE IT ALMOST COMPLETELY TO THE GROUND. (BRO)
Time,Speed,Location,County,State,Lat,Lon,Comments
0008,65,3 SW KELLER,TARRANT,TX,32.9,-97.29,65 MPH WIND GUST 3 MILES SOUTHWEST OF KELLER. (FWD)
0035,UNK,2 SSW SHAVANO PARK,BEXAR,TX,29.56,-98.57,SEVERAL LARGE TREES...SIX INCH DIAMETER OR GREATER...KNOCKED DOWN ALONG VANCE JACKSON RD BETWEEN DEZAVALA RD AND HUEBNER RD (EWX)
0055,60,SAN ANTONIO,BEXAR,TX,29.46,-98.51,(EWX)
Time,Size,Location,County,State,Lat,Lon,Comments
2345,175,15 SW ALAMOGORDO,OTERO,NM,32.75,-106.14,BORDER PATROL REPORTS GOLF BALL SIZED HAIL. (EPZ)
2355,175,SAGINAW,TARRANT,TX,32.87,-97.37,GOLF BALL SIZED HAIL REPORTED IN SAGINAW (FWD)
0005,100,FALFURRIAS,BROOKS,TX,27.22,-98.14,(BRO)
0049,100,SAN ANTONIO,BEXAR,TX,29.46,-98.51,HAIL FALLING JUST WEST OF SAT AIRPORT ON HWY 281 (EWX)
0049,100,OROGRANDE,OTERO,NM,32.37,-106.08,COOP OBSERVER REPORTED ONE INCH DIAMETER HAIL FALLING AND COVERING THE GROUND. (EPZ)
0111,175,RIVERSIDE,WALKER,TX,30.85,-95.4,GOLFBALL SIZED HAIL REPORTED IN RIVERSIDE. (HGX)
0130,100,10 W HOUSTON,HARRIS,TX,29.77,-95.55,QUARTER SIZED HAIL ON INTERSTATE 10 FROM WILCREST TO KIRKWOOD ALONG WITH TORRENTIAL RAIN AND STRONG WINDS. (HGX)
0205,200,2 W LOMA LINDA,HUDSPETH,TX,31.83,-105.99,(EPZ)
0220,200,4 ESE LOMA LINDA,HUDSPETH,TX,31.8,-105.9,LARGE HAIL CARPETING THE GROUND REPORTED BY HUDSPETH COUNTY SHERIFFS OFFICE. (EPZ)
