Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1301,63,MONROE,OUACHITA,LA,32.51,-92.08,KMLU ASOS REPORTED A 55 KNOT GUST (SHV)
1310,62,BROKEN BOW,MCCURTAIN,OK,34.03,-94.74,(SHV)
1707,UNK,ALLENHURST,LIBERTY,GA,31.78,-81.61,LAW ENFORCEMENT REPORTED A POWER LINE DOWN ALONG DUNLEVIE ROAD. (CHS)
1737,UNK,4 E MIDWAY,LIBERTY,GA,31.81,-81.36,THE PUBLIC REPORTED 1 TREE DOWN ALONG PONCELL DRIVE. (CHS)
1745,UNK,3 SSE ARLINGTON,DUVAL,FL,30.3,-81.58,BROADCAST MEDIA REPORTS LARGE TREE FELL DOWN AND SMASHED A CAR AND DAMAGED A HOME IN THE GROVE PARK NEIGHBORHOOD OF JACKSONVILLE AROUND 145 PM EDT. TREE WAS PARTIALLY R (JAX)
1808,UNK,BURROUGHS,CHATHAM,GA,31.97,-81.25,TREES AND POWER LINES DOWN ON WAYNESBORO ROAD IN THE OGEECHEE FARMS AREA. (CHS)
1926,UNK,PINEWOOD,SUMTER,SC,33.74,-80.46,TREES IN ROADWAY ON HAMPTON STREET IN PINEWOOD. (CAE)
1950,UNK,12 SW BISHOPVILLE,LEE,SC,34.1,-80.4,PUBLIC REPORTS BENT AND TWISTED REBAR,COTTON WAGON BLOWN OVER,BARBED WIRE CHEWED UP AND PORTABLE BARN MOVED A FEW INCHES IN WOODROW,SC. PATH OF DAMAGE ABOUT 100 YDS (CAE)
1952,UNK,2 S PINEWOOD,CLARENDON,SC,33.71,-80.47,POWER LINES DOWN NEAR PINEWOOD. (CAE)
1959,UNK,2 N BESSEMER CITY,GASTON,NC,35.31,-81.29,TREE DOWN ON POWER LINES. (GSP)
2000,UNK,3 N MANNING,CLARENDON,SC,33.74,-80.21,TREE ON CAR MILE MARKER 125 I95. (CAE)
2020,UNK,1 N WALTERBORO,COLLETON,SC,32.92,-80.67,TREES AND POWERLINES DOWN NEAR THE INTERSECTION OF ROBERTSON BLVD AND BELLS HIGHWAY. (CHS)
2024,UNK,3 NW ALLENDALE,ALLENDALE,SC,33.04,-81.35,TREE DOWN ONTO ROUTE 125. (CHS)
2040,UNK,1 NNW KINGSTREE,WILLIAMSBURG,SC,33.67,-79.84,TREES DOWN. (ILM)
2051,UNK,3 SW DONALSONVILLE,SEMINOLE,GA,31.01,-84.91,TWO TREES DOWN ON WOODROW JERNIGAN RD. (TAE)
2055,UNK,5 WSW EDISTO,ORANGEBURG,SC,33.46,-80.99,TREES DOWN NEAR THE INTERSECTION OF BONNETTE ROAD AND SHILLINGSBRIDGE ROAD. (CAE)
2110,UNK,1 WSW JEDBURG,DORCHESTER,SC,33.05,-80.25,TREES BLOCKING BOTH LANES OF ORANGEBURG ROAD NEAR GRAYBACK ROAD. TIME ESTIMATED BASED ON RADAR. (CHS)
2111,UNK,3 WNW TRIO,WILLIAMSBURG,SC,33.5,-79.76,TREES DOWN. (ILM)
2112,UNK,2 W ALBEMARLE,STANLY,NC,35.37,-80.23,ONE TREE WAS REPORTED DOWN NEAR THE INTERSECTION OF OLD PARKER ROAD AND HOBE ROAD. (RAH)
2130,UNK,9 ESE MONCKS CORNER,BERKELEY,SC,33.15,-79.87,TREES DOWN ON IRON HORSE WAY AND HOLINESS LANE ABOUT 1 MILE NORTHEAST OF CORDESVILLE. (CHS)
2145,UNK,AUGUSTA,RICHMOND,GA,33.46,-82,NUMEROUS REPORTS OF TREES DOWN AND TREES ON POWER LINES IN AND AROUND AUGUSTA. UP TO THREE THOUSAND WITHOUT POWER. (CAE)
2200,60,MARGATE,BROWARD,FL,26.25,-80.22,SKYWARN SPOTTER ESTIMATED WINDS OF AROUND 60 MPH NEAR THE INTERSECTION OF ATLANTIC BLVD AND BANKS RD IN MARGATE. SOME TREE LIMBS DOWNED WITH AT LEAST ONE HITTING A CAR. (MFL)
2210,UNK,3 S BAYBORO,HORRY,SC,33.97,-79.02,A LARGE TREE WAS REPORTED DOWN ALONG HIGHWAY 410 NEAR U.S. 701 (ILM)
2230,UNK,9 E LANCASTER,LANCASTER,SC,34.74,-80.62,TREES DOWN NEAR HWY 522 AND HWY 9. TIME ESTIMATED FROM RADAR. (CAE)
2328,UNK,SOUTHERN PINES,MOORE,NC,35.18,-79.4,SEVERAL TREES DOWN WITHIN THE CITY LIMITS. (RAH)
2330,UNK,1 SW LEMON SPRINGS,LEE,NC,35.37,-79.21,FOUR TREES WERE REPORTED DOWN JUST OFF OF ROCKY FORT CHURCH ROAD NEAR U.S. HIGHWAY 1. (RAH)
0008,UNK,PRESCOTT,NEVADA,AR,33.8,-93.39,TREES AND POWER LINES DOWN (SHV)
0016,UNK,CONCORD,MERRIMACK,NH,43.21,-71.54,TREES DOWN ON WIRES... LOUDON RD (GYX)
0035,59,HAMILTON,HAMILTON,TX,31.7,-98.12,AT HAMILTON AIRPORT KMNZ (FWD)
0039,UNK,STRAFFORD,STRAFFORD,NH,43.33,-71.18,LARGE LIMBS DOWN (GYX)
0040,UNK,3 E EMMET,NEVADA,AR,33.72,-93.41,HIGHWAY 299 BLOCKED DUE TO DOWN TREES (SHV)
