Time,F-Scale,Location,County,State,Lat,Lon,Comments
0128,UNK,7 NNE ROSCOMMON,CRAWFORD,MI,44.59,-84.54,EF 1 TORNADO. PATH LENGTH 1.3 MILES. WIDTH 350 YARDS. MAXIMUM WINDS 100 MPH. INITIAL TOUCHDOWN NEAR THE ENTRANCE OF THE FOREST DUNES GOLF CLUB. LAST DAMAGE JUST SOUTHEA (APX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1350,UNK,EAST GRAND RAPIDS,KENT,MI,42.94,-85.61,TREE FELL ON CAR AT CASCADE AND CHERRY DR. PERSON PINNED IN CAR. (GRR)
1405,UNK,IONIA,IONIA,MI,42.98,-85.06,3 FOOT DIA TREE DOWN ON WARE RD BETWEEN MONTCALM RD AND CONKLIN RD. (GRR)
1440,UNK,1 NE LAINGSBURG,SHIAWASSEE,MI,42.9,-84.34,SMALL TREE DOWNED AT WOOODBURY RD. AND DOYLE RD. (DTX)
1638,UNK,4 SSW BROOKLYN,LENAWEE,MI,42.05,-84.28,TREES AND POWERLINES DOWNED (DTX)
1656,59,ROMULUS,WAYNE,MI,42.22,-83.37,(DTX)
1713,UNK,2 S ADRIAN,LENAWEE,MI,41.88,-84.05,TREES AND POWERLINES DOWNED (DTX)
1719,UNK,RIVERVIEW,WAYNE,MI,42.17,-83.19,POWERLINES REPORTED DOWN. (DTX)
1742,UNK,2 N ROANOKE,CITY OF ROANOKE,VA,37.3,-79.96,TREE DOWN ON VALLEY VIEW BLVD (RNK)
1742,UNK,4 NNE ROANOKE,ROANOKE,VA,37.33,-79.92,TREE DOWN ON CARLOS DRIVE (RNK)
1815,UNK,TOLEDO,LUCAS,OH,41.66,-83.58,TREE DOWN ON ROUTE 28 AND STRAYER. (CLE)
1840,UNK,OAK HARBOR,OTTAWA,OH,41.51,-83.15,LARGE LIMBS DOWN. (CLE)
1845,UNK,6 S BOWLING GREEN,WOOD,OH,41.29,-83.65,ONE TREE DOWN ON RUDOLPH ROAD...NEAR RUDOLPH. (CLE)
1850,UNK,FREMONT,SANDUSKY,OH,41.35,-83.11,LARGE LIMBS DOWN ACROSS THE COUNTY. (CLE)
1910,UNK,SANDUSKY,ERIE,OH,41.46,-82.71,POWERPOLES AND LINES DOWN DOWNTOWN. (CLE)
1913,60,NORWALK,HURON,OH,41.24,-82.61,(CLE)
1915,UNK,NORWALK,HURON,OH,41.24,-82.61,NUMEROUS POWERPOLES DOWN. REPORTED BY POLICE DEPT VIA MEDIA. (CLE)
1925,UNK,3 N ATTICA,SENECA,OH,41.11,-82.89,TREE DOWN. (CLE)
1926,60,BERLIN HEIGHTS,ERIE,OH,41.32,-82.49,(CLE)
1941,70,WAKEMAN,HURON,OH,41.26,-82.4,(CLE)
1950,UNK,3 SW AMHERST,LORAIN,OH,41.37,-82.27,POWERPOLES AND LINES DOWN. (CLE)
2005,UNK,POLK,ASHLAND,OH,40.95,-82.21,ONE TREE DOWN ON ROUTE 42. (CLE)
2005,UNK,1 N SPENCER,MEDINA,OH,41.11,-82.12,A FEW LIMBS DOWN ON 301. (CLE)
2008,UNK,1 NE CALLANDS,PITTSYLVANIA,VA,36.83,-79.57,SEVERAL LARGE TREE LIMBS DOWN ON NORTH BRIAR MOUNTAIN ROAD. (RNK)
2010,UNK,VERMILION,LORAIN,OH,41.41,-82.32,LARGE LIMBS DOWN IN THE ROAD. (CLE)
2040,UNK,3 NW WOOSTER,WAYNE,OH,40.85,-81.97,TREE DOWN. (CLE)
2100,UNK,2 NE SHREVE,WAYNE,OH,40.7,-82,TREE DOWN. (CLE)
2110,UNK,1 S MONTEZUMA,ROCKINGHAM,VA,38.4,-78.99,LARGE TREES AND LIMBS DOWN FROM THUNDERSTORM WIND (LWX)
2120,UNK,MILLERSBURG,HOLMES,OH,40.55,-81.92,NUMEROUS TREES AND LIMBS DOWN ACROSS THE COUNTY. TWO ROADS CLOSED BECAUSE OF DOWNED TREES. (CLE)
2125,68,BERLIN,HOLMES,OH,40.55,-81.81,(CLE)
2140,UNK,1 NW ANGELICA,SHAWANO,WI,44.67,-88.31,CAMPER TRAILER DESTROYED. DELAYED REPORT (GRB)
2141,UNK,1 WNW MOUNT CRAWFORD,ROCKINGHAM,VA,38.36,-78.96,LIMBS DOWN FROM THUNDERSTORM WIND (LWX)
2145,UNK,CLAYSVILLE,GUERNSEY,OH,39.94,-81.67,TREES DOWN. (PBZ)
2145,UNK,CLAYSVILLE,WASHINGTON,PA,40.12,-80.41,TREES DOWN. (PBZ)
2202,UNK,DUNDEE,TUSCARAWAS,OH,40.59,-81.61,TREE DOWN ON STATE ROUTE 93 (PBZ)
