Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2238,65,7 W NESS CITY,NESS,KS,38.45,-100.04,WIND GUSTS ESTIMATED TO BE AROUND 60 TO 70 MPH WEST OF NESS CITY ON HIGHWAY 96. (DDC)
2250,60,3 S FRIEND,FINNEY,KS,38.21,-100.91,(DDC)
2252,60,6 NW ANSELMO,CUSTER,NE,41.68,-99.95,PEA SIZE HAIL WAS ALSO SEEN (LBF)
2255,60,INGALLS,GRAY,KS,37.83,-100.45,EMERGENCY MANAGEMENT RELAYED A REPORT OF 55 TO 65 MPH ESTIMATED WIND GUST IN INGALLS. (DDC)
2321,60,2 WSW ANSELMO,CUSTER,NE,41.61,-99.9,(LBF)
0005,60,4 ENE CAVE,SEWARD,KS,37.38,-101.05,(DDC)
0300,60,4 WSW DODGE CITY,FORD,KS,37.73,-100.07,(DDC)
Time,Size,Location,County,State,Lat,Lon,Comments
2150,125,11 S LEOTI,WICHITA,KS,38.32,-101.36,LOST ELECTRICITY FOR A LITTLE WHILE. HAIL FULLY COVERED THE GROUND WITH MOSTLY SMALLER HAIL SIZES. (GLD)
2214,100,3 S NESS CITY,NESS,KS,38.41,-99.91,(DDC)
2250,100,3 S FRIEND,FINNEY,KS,38.21,-100.91,(DDC)
2327,100,CIMARRON,GRAY,KS,37.81,-100.35,(DDC)
0005,100,4 ENE CAVE,SEWARD,KS,37.38,-101.05,(DDC)
0010,150,8 NW CALLAWAY,CUSTER,NE,41.37,-100.03,(LBF)
0017,100,6 NNE TOWNER,GREELEY,KS,38.55,-102.03,MOSTLY PEA-SIZED... BUT A FEW STONES WERE QUARTER SIZED. TIME ESTIMATED BY RADAR. (GLD)
0040,100,6 SSE CALLAWAY,CUSTER,NE,41.21,-99.88,(LBF)
0154,100,2 SE OCONTO,CUSTER,NE,41.12,-99.73,40 TO 50 MPH WINDS ALONG WITH THE HAIL... AND HEAVY RAIN (LBF)
0300,100,4 WSW DODGE CITY,FORD,KS,37.73,-100.07,(DDC)
