Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1935,70,SULPHUR,MURRAY,OK,34.51,-96.97,RELAYED BY SULPHUS FD (OUN)
2030,59,10 SW PADUCAH,COTTLE,TX,33.89,-100.4,(LUB)
2205,60,5 SW WAKA,HANSFORD,TX,36.24,-101.12,(AMA)
2230,66,2 SE BURNEYVILLE,LOVE,OK,33.88,-97.26,66 MPH GUST MEAURED BY THE OKLAHOMA MESONET (OUN)
2250,68,2 SE BURNEYVILLE,LOVE,OK,33.88,-97.26,68 MPH MEASURED BY THE OKLAHOMA MESONET NEAR BURNEYVILLE (OUN)
0039,83,RAPID CITY AIRPORT,PENNINGTON,SD,44.05,-103.06,VERIFIED WITH TOWER (UNR)
0050,67,12 E OELRICHS,FALL RIVER,SD,43.19,-103,(UNR)
0120,60,1 W OGLALA,OGLALA LAKOTA,SD,43.18,-102.75,(UNR)
0120,78,3 E WICKSVILLE,PENNINGTON,SD,44.1,-102.5,(UNR)
0130,60,3 W UNION CENTER,MEADE,SD,44.56,-102.72,(UNR)
0210,68,4 E CACTUS FLAT,JACKSON,SD,43.84,-101.82,(UNR)
0210,60,9 SSE GRINDSTONE,HAAKON,SD,44.02,-101.93,(UNR)
0213,59,3 E PHILIP,HAAKON,SD,44.05,-101.6,(UNR)
0259,68,1 NE HAYES,STANLEY,SD,44.38,-101.02,HAYES MESONET. (ABR)
0329,68,10 SW CHANTLER CREEK RE,STANLEY,SD,44.39,-100.77,PEAK WIND GUST AT HAYES RWIS. (ABR)
0523,UNK,STRASBURG,EMMONS,ND,46.13,-100.16,EMMONS COUNTY SHERIFFS DEPARTMENT REPORTED PRELIMINARY DAMAGE IN STRASBURG. THREE BUILDINGS WERE DESTROYED... A POLE BARN AND TWO STORAGE UNITS. MANY TREES WERE ALSO BL (BIS)
Time,Size,Location,County,State,Lat,Lon,Comments
1935,175,SULPHUR,MURRAY,OK,34.51,-96.97,(OUN)
2207,100,NEMO,LAWRENCE,SD,44.19,-103.5,(UNR)
2230,100,1 E CLARETON,WESTON,WY,43.7,-104.66,(UNR)
2230,175,HISEGA,PENNINGTON,SD,44.05,-103.4,(UNR)
2247,275,4 NE ROCKERVILLE,PENNINGTON,SD,44,-103.31,(UNR)
2311,175,7 SW RAPID CITY AIRPORT,PENNINGTON,SD,43.98,-103.17,(UNR)
2336,100,12 NW SIDNEY,CHEYENNE,NE,41.26,-103.13,NICKEL TO QUARTER SIZE HAILSTONES. (CYS)
2345,125,13 S MARYSVILLE,LEWIS AND CLARK,MT,46.56,-112.31,HALF DOLLAR SIZE HAIL FALLING NEAR MACDONALD PASS. (TFX)
2347,100,6 WNW ANGOSTURA RESERVO,FALL RIVER,SD,43.34,-103.55,(UNR)
0017,100,3 SW RAPID VALLEY,PENNINGTON,SD,44.04,-103.17,(UNR)
0051,100,SIDNEY,CHEYENNE,NE,41.13,-102.97,MOSTLY MARBLES WITH A FEW QUARTERS. (CYS)
0225,100,2 NW BELL CROSSING,RAVALLI,MT,46.47,-114.15,LOTS OF HALF INCH TO NICKEL SIZED HAIL WITH A FEW UP TO THE SIZE OF QUARTERS. (MSO)
0240,100,6 SW LAKOTA,NELSON,ND,47.98,-98.44,(FGF)
0242,100,2 NNW BELL CROSSING,RAVALLI,MT,46.47,-114.15,LOTS OF HALF INCH TO NICKEL SIZED HAIL WITH A FEW UP TO THE SIZE OF QUARTERS. (MSO)
0347,100,9 W PEETZ,LOGAN,CO,40.97,-103.29,(BOU)
0440,100,4 WNW AKASKA,WALWORTH,SD,45.36,-100.18,. (ABR)
