Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1900,UNK,1 NE HAMILTON,MADISON,NY,42.83,-75.54,TREES REPORTED DOWN BY LAW ENFORCMENT. (BGM)
1904,UNK,4 SSE DAWSONVILLE,MONTGOMERY,MD,39.07,-77.32,TREE DOWN BLOCKING ALL LANES OF MD-190 RIVER ROAD EAST OF SENECA ROAD. (LWX)
2014,UNK,1 N COLUMBIA,HOWARD,MD,39.22,-76.86,TREE DOWN ON SIDEWALK NEAR THE INTERSECTION OF LITTLE PATXUENT PARKWAY AND STERRETT DRIVE. (LWX)
0027,60,GLASGOW,VALLEY,MT,48.2,-106.64,PEA SIZED HAIL AND HEAVY RAIN. (GGW)
0350,UNK,2 S ARNCO-SARGENT,COWETA,GA,33.39,-84.86,911 REPORTS 2 TREES DOWN ALONG WELCOME ROAD PRIOR TO HIGHWAY 34. (FFC)
0824,UNK,1 E PLAINVILLE,GORDON,GA,34.41,-85.01,EMERGENCY MANAGER REPORTS DAMAGE TO GAS STATION METAL CANOPY. PORTIONS OF THE ROOF WERE PEELED OFF. (FFC)
1020,UNK,4 SE AMICALOLA FALLS ST,DAWSON,GA,34.53,-84.19,911 AND FIRE DEPARTMENT REPORT 3 TREES DOWN AND GOUND COVERED WITH PEA SIZED HAIL ALONG BAILEY WATERS ROAD NEAR HIGHWAY 52. (FFC)
1118,UNK,LEAF,WHITE,GA,34.58,-83.66,TREES AND POWERLINES REPORTED DOWN ALONG DUNCAN BRIDGE ROAD BY EMERGENCY MANAGEMENT. (FFC)
Time,Size,Location,County,State,Lat,Lon,Comments
1547,100,4 ESE ODESSA,Ector,TX,31.83,-102.31,HAIL COATING GROUND (MAF)
1907,125,1 ESE HUBBARDSVILLE,MADISON,NY,42.81,-75.44,(BGM)
