Time,F_Scale,Location,County,State,Lat,Lon,Comments
2020,UNK,6 E ARLINGTON,DUVAL,FL,30.35,-81.51,*** 1 INJ *** NATIONAL WEATHER SERVICE STORM SURVEY TEAM CONFIRMS A TORNADO TOUCHDOWN IN THE VICINITY OF MONUMENT ROAD AND DERRINGER ROAD. TORNADO BRIEFLY REACHED EF-2 (JAX)
2147,UNK,LUBBOCK INTL AIRPORT,LUBBOCK,TX,33.65,-101.81,2 LANDSPOUT TORNADOES FORMED NEAR THE LUBBOCK AIRPORT (LUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1212,UNK,4 E BATESBURG,LEXINGTON,SC,33.9,-81.49,HIGHWAY PATROL REPORTED A TREE DOWN NEAR THE INTERSECTION OF POND ROAD AND LEWIS WATERS ROAD. (CAE)
1644,UNK,6 E LEXINGTON,DAWSON,NE,40.78,-99.63,VEHICLE PUSHED SIDEWAYS (GID)
1800,UNK,5 WNW RUTHERFORDTON,RUTHERFORD,NC,35.41,-82.04,6 TREES DOWN IN GREEN HILL (GSP)
1830,UNK,5 NNE BESSEMER CITY,GASTON,NC,35.36,-81.26,MULTIPLE TREES DOWN ALONG HWY 279 (GSP)
1850,UNK,1 S TRAVELERS REST,GREENVILLE,SC,34.95,-82.44,TREES DOWN NEAR TRAVELERS REST. US 25 AND ROE FORD RD...NEAR INTERSECTION OF ALTAMONT AND NEW ALTAMONT RDS...POINSETT HWY AND OLD BUNCOMBE RD...ALSO POWER LINES DOWN AL (GSP)
1910,UNK,BOILING SPRINGS SC,SPARTANBURG,SC,35.04,-81.98,TREE DOWN ON A HOUSE ON 3RD STREET. (GSP)
2006,UNK,SALMON,LEMHI,ID,45.18,-113.9,TREES DOWN ON ROADWAYS AND ON PROPERTIES. POWER OUTAGES AS WELL. (MSO)
2015,UNK,2 S FORT CAROLINE,DUVAL,FL,30.36,-81.5,WJXT RELAYED A PUBLIC REPORT OF MULTIPLE TREES DOWN ALONG WITH DAMAGE TO A SHED AND A FENCE IN THE VICINITY OF MOMUMENT ROAD AND MCCORMICK ROAD. (JAX)
2015,UNK,3 SW FOUNTAIN INN,GREENVILLE,SC,34.66,-82.24,TREE DOWN NEAR INTERSECTION OF NASH MILL RD. AND TALL PINES RD. (GSP)
2030,UNK,2 E MITCHELLS,CULPEPER,VA,38.37,-78,MANY LARGE 3-5 INCH DIAMETER BRANCHES DOWN ON PROPERTY. (LWX)
2035,66,AINSWORTH,BROWN,NE,42.55,-99.86,AINSWORTH AIRPORT AWOS MEASURED A WIND GUST TO 66 MPH. (LBF)
2040,UNK,5 WSW MAYPORT,DUVAL,FL,30.36,-81.48,NUMEROUS LARGE TRESS DOWN AT MT PLEASANT ROAD AND SPANISH POINT DRIVE. (JAX)
2048,UNK,7 ENE LAURENS,LAURENS,SC,34.54,-81.91,TREE DOWN NEAR INTERSECTION OF SC HWY 49 AND SC HWY 308 (GSP)
2048,UNK,HELENA,LEWIS AND CLARK,MT,46.6,-112.02,TREES DOWN WIND SPEED UNKNOWN (TFX)
2055,UNK,SALMON,LEMHI,ID,45.18,-113.89,POWER LINES ARE DOWN IN 3 DIFFERENT AREAS. A LIGHTNING STRIKE STARTED A NEW FIRE. ALSO A ROOF OVER A PATIO BLEW OFF. (MSO)
2100,UNK,3 W ARLINGTON,DUVAL,FL,30.33,-81.66,WTEV RELAYED A REPORT FROM JACKSONVILLE ELECTRIC AUTHORITY WITH AN ESTIMATE OF 3000 HOMES CURRENTLY WITHOUT POWER. (JAX)
2100,104,3 N POLARIS,BEAVERHEAD,MT,45.41,-113.12,MAJOR DAMAGE TO HOME AND TREES IN AREA (TFX)
2101,67,6 SE JACKSON,BEAVERHEAD,MT,45.32,-113.31,67 MPH WIND GUST AT BIG HOLE PASS. (TFX)
2135,60,3 SSE ARMSTRONG,EMMET,IA,43.35,-94.46,TIME ESTIMATED FROM RADAR. (DMX)
2145,UNK,8 W ELGIN,ANTELOPE,NE,41.98,-98.24,TREES WERE SHREDDED AND PIVOTS OVERTURNED. TIME ESTIMATED FROM RADAR. DAMAGE RUNS NORTH TO SOUTH. (OAX)
2153,UNK,1 W NEW CANTON,BUCKINGHAM,VA,37.7,-78.32,ONE TREE DOWN ON BRIDGEPORT ROAD NEAR ARVONIA. (RNK)
2155,UNK,4 S SHEFFIELD,FRANKLIN,IA,42.84,-93.21,FRANKLIN COUNTY EMERGENCY MANAGER REPORTED 18 TO 24 INCH DIAMETER TREES SNAPPED AT THE BASES AND DOWNED IN THE TOWN OF CHAPIN. POWER LINES ALSO REPORTED DOWN IN CHAPIN. (DMX)
2155,90,2 ESE TWIN BRIDGES,MADISON,MT,45.53,-112.3,WIND GUST TO 90 MPH NEAR TWIN BRIDGES. (TFX)
2158,UNK,TWIN BRIDGES,MADISON,MT,45.55,-112.33,FIVE LARGE TREES RIPPED FROM THE GROUND POINTING EAST. PING-PONG SIZE HAIL ALSO REPORTED. (TFX)
2209,UNK,2 NNE CENTENARY,BUCKINGHAM,VA,37.73,-78.5,ONE TREE DOWN ON ROUTE 20. (RNK)
2221,UNK,11 NNE RIDGEWAY,FAIRFIELD,SC,34.46,-80.89,FAIRFIELD ELECTRIC COOP REPORTED LARGE LIMBS DOWN ON A LINE ALONG TIMBERLANE CIRCLE. (CAE)
2230,UNK,HENDERSON,RUSK,TX,32.16,-94.8,SEVERAL TREES AND POWERLINES DOWNED IN AND AROUND THE CITY OF HENDERSON. (SHV)
2240,UNK,LEIGH,COLFAX,NE,41.7,-97.24,CONSIDERABLE TREE DAMAGE POWER LINES DOWN. (OAX)
2248,71,4 W ALBION,BOONE,NE,41.69,-98.08,(OAX)
2253,UNK,3 W PEAK,NEWBERRY,SC,34.24,-81.38,SC HWY PATROL REPORTED TREES DOWN ON PARR ROAD. (CAE)
2255,UNK,4 S SHEFFIELD,FRANKLIN,IA,42.84,-93.21,FRANKLIN COUNTY EMERGENCY MANAGER REPORTED 18 TO 24 INCH DIAMETER TREES SNAPPED AT THE BASES AND DOWNED IN THE TOWN OF CHAPIN. POWER LINES ALSO REPORTED DOWN IN CHAPIN. (DMX)
