Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2221,61,7 ENE TUCUMCARI,QUAY,NM,35.21,-103.61,KTCC ASOS. (ABQ)
0017,76,10 SE FALLON,PRAIRIE,MT,46.73,-104.97,76 MPH RECORDED ON A HOME WEATHER STATION. (GGW)
0100,60,NW GLENDIVE,DAWSON,MT,47.13,-104.8,GLENDIVE AIRPORT AWOS REPORTED A PEAK WIND OF 60 MPH AT 0100Z OR 700 PM. (GGW)
0102,UNK,6 NW TORRINGTON,GOSHEN,WY,42.13,-104.26,A SHED WAS TOSSED INTO A PASTURE NEAR CR 80 AND VAN TASSELL RD NORTH OF TORRINGTON. A WALL WAS BLOWN IN AT A SHOP IN THE 3700 BLOCK OF BUTTERMILK RD. PEAK WIND GUST AT (CYS)
0115,58,8 SSW WILLARD,FALLON,MT,46.08,-104.44,(BYZ)
0150,59,2 NE DIMMITT,CASTRO,TX,34.57,-102.29,(LUB)
0244,58,1 WNW HORACE,GREELEY,KS,38.48,-101.81,(GLD)
Time,Size,Location,County,State,Lat,Lon,Comments
2126,100,CLOVIS,CURRY,NM,34.41,-103.2,(ABQ)
2145,150,2 N CLOVIS,CURRY,NM,34.44,-103.2,(ABQ)
2211,200,3 NNE CLOVIS,CURRY,NM,34.45,-103.18,LLANO ESTACADO AND NORRIS (ABQ)
2220,175,15 SSW VOLBORG,POWDER RIVER,MT,45.63,-105.76,(BYZ)
2225,150,8 SSE RULETON,SHERMAN,KS,39.23,-101.84,DELAYED REPORT FROM SOCIAL MEDIA. HAIL LASTED JUST UNDER 10 MINUTES. (GLD)
2229,100,ASHLAND,ROSEBUD,MT,45.59,-106.27,(BYZ)
2255,100,5 WNW BOVINA,PARMER,TX,34.54,-102.97,(LUB)
2300,100,PRINGLE,CUSTER,SD,43.61,-103.59,(UNR)
2301,200,1 NNW GOODLAND,SHERMAN,KS,39.36,-101.72,HAIL FELL RANGING FROM QUARTERS TO 1.5 INCHES WITH A FEW HAILSTONES UP TO 2 INCHES. (GLD)
2305,175,MARATHON,BREWSTER,TX,30.21,-103.24,(MAF)
2355,100,MARATHON,BREWSTER,TX,30.21,-103.24,AT THE GAGE HOTEL IN MARATHON (MAF)
0045,175,2 NNE ALPINE,Brewster,TX,30.39,-103.65,(MAF)
0045,100,MULESHOE,BAILEY,TX,34.23,-102.73,(LUB)
0053,150,9 NNE BIG BOW,GRANT,KS,37.68,-101.49,CORRECTS PREVIOUS HAIL REPORT FROM 9 NNE BIG BOW. PHOTO FROM SOCIAL MEDIA WITH A QUARTER TO COMPARE SIZE. (DDC)
0117,150,9 NNE BIG BOW,GRANT,KS,37.68,-101.49,PHOTO FROM SOCIAL MEDIA WITH A QUARTER TO COMPARE SIZE. (DDC)
0122,100,13 SSE KENDALL,KEARNY,KS,37.77,-101.44,SEVERAL QUARTER INCH HAIL STONES. (DDC)
