Time,F_Scale,Location,County,State,Lat,Lon,Comments
1827,UNK,1 ESE VANCE,ORANGEBURG,SC,33.43,-80.4,INTERMITTENT EF0 TORNADO TOUCHDOWN. PATH WAS APPROXIMATELY 30 YARDS WIDE AND HALF A MILE LONG. TWO THIRDS OF A ROOF WAS TORN FROM A MOBILE HOME AND SEVERAL YARD ITEMS W (CAE)
Time,Speed,Location,County,State,Lat,Lon,Comments
1827,UNK,1 ESE VANCE,ORANGEBURG,SC,33.43,-80.41,ONE ROOF WAS CONFIRMED BLOWN OFF A HOUSE ALONG PEACH ORCHARD STREET IN VANCE... ALONG WITH MULTIPLE TREES DOWN. THERE WERE NO REPORTED INJURIES. TIME OF DAMAGE WAS ESTIMA (CA
1924,58,2 S WORLAND,WASHAKIE,WY,43.98,-107.96,(RIW)
2046,59,7 SW BARNUM,JOHNSON,WY,43.59,-107.01,59 MPH WINDS MEASURED AT THE POKER CREEK RAWS SITE AT 6...440 FEET MSL. (RIW)
2108,UNK,REDBONE CROSSROADS,UPSON,GA,32.87,-84.26,REPORT OF 2-3 TREES DOWN NEAR THE TRIUNE MILL ROAD AND TRICE CEMETRAY ROAD INTERSECTION. (FFC)
2114,UNK,HAMPTON,HENRY,GA,33.39,-84.28,EMERGENCY MANAGER REPORTED 12 TO 15 PLANS FLIPPED AT THE ATLANTA SOUTH REGIONAL AIRPORT. (FFC)
2146,UNK,HAMPTON,HENRY,GA,33.39,-84.28,EMERGENCY MANAGER REPORTED 12 TO 15 PLANS FLIPPED AT THE ATLANTA SOUTH REGIONAL AIRPORT. (FFC)
2255,UNK,6 W NEWNAN,COWETA,GA,33.37,-84.9,A COUPLE OF TREES DOWN IN THE WESTERN PORTION OF THE COUNTY. (FFC)
2300,UNK,TERRETON,JEFFERSON,ID,43.83,-112.43,ESTIMATED WINDS OF AT LEAST 50MPH. SOME TREE LIMBS WERE REPORTED DOWN BUT SIZE UNKNOWN. (PIH)
2325,60,ROBERTS,JEFFERSON,ID,43.72,-112.13,MEASURED AT THE ROBERTS ARL MESONET SITE. (PIH)
2355,UNK,BELLEVUE,BLAINE,ID,43.47,-114.26,MANY LARGE BRANCHES BROKEN OFF TREES SOME AS LARGE AS A PERSONS ARM. (PIH)
0001,60,1 W REXBURG,MADISON,ID,43.83,-111.8,REPORTED AS OUTFLOW BOUNARY MOVED THROUGH. (PIH)
Time,Size,Location,County,State,Lat,Lon,Comments
0040,150,14 N PIERRE,SULLY,SD,44.58,-100.32,(ABR)
0150,100,PIERRE,HUGHES,SD,44.37,-100.32,(ABR)
