Time,F_Scale,Location,County,State,Lat,Lon,Comments
1923,UNK,9 NE GALVESTON,GALVESTON,TX,29.31,-94.77,PUBLIC REPORTS A FUNNEL CLOUD AND A METAL FENCE DAMAGED NEAR FERRY RD IN GALVESTON. (HGX)
2022,UNK,1 WSW JONES CREEK,BRAZORIA,TX,28.97,-95.49,A VERY BRIEF EF-0 TORNADO TOUCHED DOWN NEAR COUNTY RD 301 AND HWY 36 WITH NUMEROUS TREES SNAPPED AND/OR DOWNED. ONE BARN WAS ALSO DAMAGED. (HGX)
2030,UNK,5 NE MATAGORDA,MATAGORDA,TX,28.74,-95.91,SHED AND FENCE DAMAGE REPORTED FROM A TORNADO IN SARGENT. (HGX)
2030,UNK,1 SSE BRAZORIA,BRAZORIA,TX,29.03,-95.56,A BRIEF TORNADO CROSSED HWY 36 WITH ONE DOWNED POWERLINE AND SEVERAL TREES SNAPPED AND/OR DOWNED. (HGX)
2045,UNK,10 S BAY CITY,MATAGORDA,TX,28.83,-95.96,SHED AND FENCE DAMAGE REPORTED FROM A TORNADO IN SARGENT (HGX)
2047,UNK,9 NE GALVESTON,GALVESTON,TX,29.31,-94.77,TORNADO DAMAGED MCDONALDS SIGN AT SEAWALL BLVD AND BROADWAY AVE. ALSO DAMAGE TO AWNINGS AT APARTMENT COMPLEX. (HGX)
2114,UNK,3 ENE SEADRIFT,CALHOUN,TX,28.43,-96.67,FACEBOOK PHOTOS AND VIDEO SHOWED A BRIEF TORNADO TOUCHED DOWN ON GATES ROAD NEAR SEADRIFT. A SHED AND CARPORT WERE DESTROYED. PRELIMINARY RATING EF0. TIME ESTIMATED BAS (CRP)
2114,UNK,17 SW JONES CREEK,MATAGORDA,TX,28.77,-95.63,A BRIEF YET STRONG TORNADO MOVED ONSHORE ALONG THE COAST IN SARGENT CAUSING SIGNIFICANT DAMAGE TO ONE HOME AS WELL AS OVERTURNING A MOTORHOME. NUMEROUS TREES WERE SNAPP (HGX)
2309,UNK,5 WSW ANGLETON,BRAZORIA,TX,29.14,-95.5,A HIGH-END EF-0 TORNADO TOUCHED DOWN JUST EAST OF WEST COLUMBIA DAMAGING NUMEROUS TREES... ROOFS...AND OUTBUILDINGS IN A NEIGHBORHOOD OFF OF HIGHWAY 35 AND RIVER ROAD. (HGX)
0125,UNK,3 W BAILEY'S PRAIRIE,BRAZORIA,TX,29.15,-95.55,A HIGH-END EF-0 TORNADO TOUCHED DOWN JUST EAST OF WEST COLUMBIA DAMAGING NUMEROUS TREES... ROOFS... AND OUTBUILDINGS IN A NEIGHBORHOOD OFF OF HIGHWAY 35 AND RIVER ROAD. (HGX)
0244,UNK,1 SSW DANBURY,BRAZORIA,TX,29.22,-95.35,THE TORNADO BEGAN IN DANBURY AND DAMAGED A BARN ALONG WITH SEVERAL TREES OFF OF COUNTY ROAD 207. THE TORNADO THEN CROSSED HIGHWAY 35 AND MOVED OVER AN OPEN FIELD. THE T (HGX)
0417,UNK,2 E ANGLETON,BRAZORIA,TX,29.17,-95.39,BRAZORIA COUNTY LAW ENFORCEMENT POSSIBLE TORNADO DAMAGE... HOUSE OFF FOUNDATION COUNTY RD. 210 AND FM 523. TIME GIVEN WAS 1117 PM BUT STILL NEED TO VERIFY WITH RADAR. T (HGX)
0428,UNK,2 W LIVERPOOL,BRAZORIA,TX,29.3,-95.31,AN EF-0 TORNADO TOOK DOWN 4 POWER POLES ON HIGHWAY 35 ALONG WITH SEVERAL TREES NEAR THE GULF COAST SPEEDWAY. THE TORNADO THEN TRAVELED ACROSS GENERALLY OPEN FIELD BEFOR (HGX)
0530,UNK,5 WNW LIVERPOOL,BRAZORIA,TX,29.32,-95.36,RADAR CONFIRMED TORNADO NEAR LIVERPOOL WITH TDS SIGNATURE. (HGX)
0550,UNK,2 W IOWA COLONY,BRAZORIA,TX,29.44,-95.45,A STRONG EF-0 TORNADO STRUCK A FAIRLY NEW SUBDIVISION ALONG COUNTY ROAD 56 AND HIGHWAY 288. DAMAGE WAS MOSTLY CONFINED TO ROOFS... FENCES... AND SEVERAL TREES SNAPPED A (HGX)
0550,UNK,4 W ARCOLA,FORT BEND,TX,29.49,-95.53,HOMES DAMAGE ON VIEUX CARRE MINOR INJURIES AND RESPONDING DEPUTY BLOWN OFF THE ROAD. (HGX)
0600,UNK,5 SW FRESNO,FORT BEND,TX,29.49,-95.53,HOMES DAMAGE ON VIEUX CARRE. DAMAGED HOMES ALSO IN SIENNA PLANTATION. MINOR INJURIES. RESPONDING DEPUTY BLOWN OFF THE ROAD. (HGX)
0710,UNK,5 NNW PECAN GROVE,FORT BEND,TX,29.69,-95.76,DAMAGE IN LOST CREEK SUBDIVISION. (HGX)
