Time,F_Scale,Location,County,State,Lat,Lon,Comments
1415,UNK,1 NW OCEAN VIEW,CITY OF NORFOLK,VA,36.96,-76.26,POSSIBLE TORNADIC DAMAGE FROM WATERSPOUT PUSHING ONSHORE AT WILLOUGHBY SPIT. (AKQ)
2015,UNK,25 S CAPULIN,UNION,NM,36.38,-103.99,(ABQ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1530,UNK,1 ESE OCEAN VIEW,CITY OF NORFOLK,VA,36.94,-76.23,*** 1 INJ *** LAW ENFORCEMENT REPORTS SEVERAL DOWNED TREES AT THE OCEAN VIEW GOLF COURSE. 1 MINOR INJURY TO A GOLFER AT THE SITE. (AKQ)
1937,60,13 SE DEADWOOD,LAWRENCE,SD,44.24,-103.54,RELAYED TO US BY EMERGENCY MANAGER (UNR)
2040,UNK,1 SE CHERRYVILLE,GASTON,NC,35.37,-81.36,SEVERAL TREES BLOWN DOWN ON OLD PORT LN...BYER ST AND WENT ST. LARGE HAIL ALSO REPORTED WITH NO SIZE GIVEN. (GSP)
2100,UNK,SANDERSON,BAKER,FL,30.25,-82.27,A GUST FRONT FROM DISTANT THUNDESTORMS MOVED OVER SANDERSON WHERE A TREE WAS BLOWN DOWN OVER WESTBOUND INTERSTATE 10 AND CAUSED PARTIAL ROAD CLOSURE. THE GROUNDS WERE S (JAX)
2115,UNK,1 ENE SPARTA,WHITE,TN,35.94,-85.45,RECEIVED A CALL FROM THE PUBLIC THAT HAD SIGNIFICANT ROOF DAMAGE ON ALL SIDES OF HOUSE FROM THE STORM YESTERDAY AFTERNOON/EVENING. THE CALLER SAID THE TIME WAS BETWEEN (OHX)
2225,UNK,2 W GREENEVILLE,GREENE,TN,36.17,-82.85,A FEW TREES DOWN JUST WEST OF THE GREENEVILLE... TN AREA. (MRX)
2245,UNK,2 NE LEBANON,RUSSELL,VA,36.92,-82.05,SEVERAL TREES DOWN. (MRX)
2255,UNK,FALL BRANCH,WASHINGTON,TN,36.42,-82.62,A FEW TREES DOWN NEAR FALL BRANCH... TENNESSEE. (MRX)
2320,UNK,3 NE KINGSPORT,SULLIVAN,TN,36.56,-82.52,SEVERAL TREES AND POWER LINES DOWN. (MRX)
0042,UNK,1 NNW PINEHURST,MOORE,NC,35.2,-79.47,TREE ACROSS ROADWAY AT MAGNOLIA RD AND MCCASKILL RD IN PINEHURST. (RAH)
Time,Size,Location,County,State,Lat,Lon,Comments
1942,100,6 SSE BROWNSVILLE,LAWRENCE,SD,44.2,-103.65,FEW QUARTERS...BUT MOSTLY DIMES (UNR)
2002,125,3 SSE SILVER CITY,PENNINGTON,SD,44.05,-103.55,MOSTLY QUARTERS...SOME HALF DOLLAR SIZE HAIL...VIRTUALLY ALL HAIL AND NO RAIN (UNR)
2045,100,KEYSTONE,PENNINGTON,SD,43.89,-103.42,(UNR)
2345,100,4 W FREDONIA,LOGAN,ND,46.32,-99.18,HAILED OFF AND ON FOR ONE-HALF HOUR. LARGEST STONE WAS THE SIZE OF A QUARTER. LITTLE WIND. (BIS)
2355,175,10 NE EUREKA,MCPHERSON,SD,45.88,-99.48,BROKEN WINDOWS... 1.40 INCHES OF RAIN. (ABR)
0010,100,SPIRITWOOD LAKE,STUTSMAN,ND,47.08,-98.57,FACEBOOK REPORT OF LARGE HAIL EARLIER THIS EVENING. (BIS)
0020,100,4 ESE EUREKA,MCPHERSON,SD,45.74,-99.55,(ABR)
0120,150,4 WSW HILLSVIEW,MCPHERSON,SD,45.64,-99.63,(ABR)
0145,100,8 NNE JAVA,CAMPBELL,SD,45.6,-99.8,(ABR)
0228,100,10 WSW EUREKA,CAMPBELL,SD,45.69,-99.79,HAILED FOR 30 MINUTES. (ABR)
0330,100,3 NNW BOWDLE,EDMUNDS,SD,45.49,-99.67,(ABR)
0512,100,9 NE WHITLOCKS BAY REC,POTTER,SD,45.15,-100.16,(ABR)
