Time,F-Scale,Location,County,State,Lat,Lon,Comments
0114,UNK,3 WSW THORNTON,CALHOUN,AR,33.77,-92.53,THE EF2 TORNADO TOUCHED DOWN 3 WSW OF THORNTON AND CONTINUED 19.2 MILES TO 4.9 SW OF RISON...AFFECTING CALHOUN...DALLAS AND CLEVELAND COUNTIES. IN CALHOUN COUNTY...DAMA (LZK)
0126,UNK,4 NE FORDYCE,CLEVELAND,AR,33.86,-92.36,TORNADO REPORTED ON THE GROUND BY LAW ENFORCEMENT4 MILES NORTHEAST OF FORDYCE. (LZK)
0126,UNK,4 NW FORDYCE,DALLAS,AR,33.86,-92.46,2 HOUSES DAMAGAED ON HIGHWAY 8 NORTHWEST OF FORDYCE. NO INJURIES REPORTED AT THIS TIME. (LZK)
0128,UNK,2 SW COY,LONOKE,AR,34.52,-91.89,THIS TORNADO STARTED 2.5 MILES SW OF COY AND ENDED 1.7 MILES SW OF COY FOR A TOTAL PATH LENGTH OF THREE QUARTERS OF A MILE AND WAS RATED AN EF1. DAMAGE FOUND INCLUDED A (LZK)
0140,UNK,5 W COY,LONOKE,AR,34.54,-91.96,AMATEUR RADIO OPERATOR REPORTED A BRIEF TORNADO TOUCHDOWWN 5 MILES WEST OF COY (LZK)
0159,UNK,2 N SLOVAK,PRAIRIE,AR,34.68,-91.58,AMATEUR RADIO OPERATOR REPORTS A TORNADO ON THE GROUND 2 MILES NORTH OF SLOVAK. (LZK)
0206,UNK,2 WSW MOSCOW,JEFFERSON,AR,34.14,-91.85,THE STARTING POINT OF THE TORNADO WAS 2.7 MILES WSW OF MOSCOW AND ENDED 1.2 MILES NE OF MOSCOW FOR A TOTAL PATH LENGTH OF 3.8 MILES. THIS TORNADO WAS RATED AN EF1. DAMA (LZK)
0215,UNK,SWEDEN,JEFFERSON,AR,34.19,-91.72,THE EF2 TORNADO TOUCHED DOWN IN SWEDEN...AND CONTINUED 16.9 MILES TO 3.45 NE OF LODGE CORNER...AFFECTING JEFFERSON AND ARKANSAS COUNTIES. IN JEFFERSON COUNTY...NUMEROUS (LZK)
0230,UNK,2 E LODGE CORNER,ARKANSAS,AR,34.3,-91.5,LAW ENFORCEMENT REPORTED A TORNADO ON THE GROUND AT THE JUNCTION OF HIGHWAYS 11 AND 165 TWO MILES EAST OF LODGE CORNER. (LZK)
0233,UNK,4 NW DE WITT,ARKANSAS,AR,34.33,-91.39,TORNADO REPORTED ON THE GROUND BY STORM CHASERS 4 MILES NORTHWEST OF DE WITT. (LZK)
0238,UNK,1 W BURKS,ARKANSAS,AR,34.3,-91.42,TORNADO REPORTED ON THE GROUND 1 MILE WEST OF BURKS. (LZK)
0251,UNK,8 S DE WITT,ARKANSAS,AR,34.17,-91.34,AN EF1 TORNADO TOUCHED DOWN 8.2 MILES SOUTH OF DE WITT...AND CONTINUED 9.4 MILES TO 3 MILES SE OF DE WITT. THIS TORNADO REMAINED IN ARKANSAS COUNTY...WITH TREES...POWER (LZK)
0259,UNK,4 S RAGTOWN,MONROE,AR,34.48,-91.1,TORNADO STARTED 4 MILES SOUTH OF RAGTOWN AND ENDED 3.2 MILES EAST OF RAGTOWN AT THE COUNTY BORDER. THE TOTAL PATH LENGTH OF THE STORM WAS 5.8 MILES AND WAS RATED AN EF1 (LZK)
0355,UNK,SIMSBORO,CRITTENDEN,AR,35.02,-90.38,(MEG)
0434,UNK,1 SE ALLIGATOR,BOLIVAR,MS,34.08,-90.71,*** 1 INJ *** NWS STORM SURVEY DETERMINES AN EF-2 TORNADO WITH MAX EST WINDS OF 120 MPH CAUSED SUBSTANTIAL DAMAGE IN EXTREME NE BOLIVAR COUNTY. PATH LENGTH 3.75 MI...MA (JAN)
0500,UNK,2 WNW MARKS,QUITMAN,MS,34.26,-90.3,ABOUT 7 HOMES DAMAGED FROM SHINGLES BEING TORN OFF...UPLIFT OF SMALL PORTION OF ROOFING MATERIAL...GARAGE DOOR BLOWN OUT AND NUMEROUS WINDOWS BROKEN. THE TORNADO FIRST (MEG)
0503,UNK,8 SSE MURRAY,CALLOWAY,KY,36.5,-88.26,TORNADO BEGAN AT HAZEL KY TO NEW PROVIDENCE KY. 100 YRDS WIDE AND 5.6 MILES LONG. PK WND 95MPH. PROPERTY DAMAGE 50K. HUNDREDS OF TREES UPROOTED/SNAPPED. HOUSE WITH SHIN (PAH)
0520,UNK,TREBLOC,CHICKASAW,MS,33.83,-88.85,TRAINED SPOTTER REPORTED TORNADO ON THE GROUND NEAR TREBLOC. (MEG)
