Time,F_Scale,Location,County,State,Lat,Lon,Comments
2144,UNK,5 NW LEOLA,MCPHERSON,SD,45.77,-99.01,SMALL ROPE TORNADO. (ABR)
2205,UNK,3 WNW LEOLA,MCPHERSON,SD,45.74,-99,DELAYED STORM CHASER REPORT OF A SECOND BRIEF TORNADO TOUCHDOWN ABOUT 3 MILES NORTHWEST OF LEOLA. NO DAMAGE AS THE TORNADO REMAINED OVER MAINLY CROPLAND AND PASTURELAND (ABR)
Time,Speed,Location,County,State,Lat,Lon,Comments
1210,65,10 N KADOKA,JACKSON,SD,43.98,-101.51,(UNR)
1240,60,3 SW CAPA,JONES,SD,44.08,-101.01,MAINLY PEA SIZE HAIL WITH SOME LEAVES AND BRANCHES DOWN (ABR)
1932,UNK,4 S BRANCH,SCOTT,MS,32.37,-89.71,SEVERAL TREES WERE DOWN ALONG WITH ROOF DAMAGE TO A HOUSE. (JAN)
1945,UNK,VALDOSTA,LOWNDES,GA,30.85,-83.28,2 TREES DOWN... 1 ON A HOUSE WITH NO INJURIES. 2 POWER LINES DOWN. 28 MPH GUST AT KVLD AIRPORT WITH STORMS. (TAE)
2020,UNK,SAINT JOE BEACH,GULF,FL,29.9,-85.36,A COUPLE OF PIECES OF ALUMINUM SIDING WERE REMOVED FROM A HOUSE. (TAE)
2117,UNK,2 SSE YALE,ST. CLAIR,MI,43.1,-82.78,SEVERAL POWER LINES DOWN DUE TO TREE DAMAGE. AWNING TORN FROM HOME AND BARN DAMAGED AT M-19 AND WILKES RD. TIME ESTIMATED FROM RADAR. (DTX)
2140,UNK,GREENVILLE,WASHINGTON,MS,33.39,-91.05,REPORT OF TWO TREES DOWN WITH ONE ON LOTUS STREET AND ONE ON WASHINGTON AVENUE. (JAN)
2234,60,LOYALTON,EDMUNDS,SD,45.29,-99.28,(ABR)
2239,65,12 S MANDEVILLE,GMZ530,LA,30.2,-90.08,WEATHERFLOW MID-LAKE SITE XPTN MEASURED NE 46 G 65MPH. TEMPERATURE DROPPED FROM 92 TO 73F FROM SQUALL. (LIX)
2248,58,2 NNE YSCLOSKEY,ST. BERNARD,LA,29.87,-89.67,SHELL BEACH N 39G50KT/45G58MPH. (LIX)
2255,60,6 NW CRESBARD,FAULK,SD,45.23,-99.03,2 TO 3 INCH BRANCHES DOWN (ABR)
2300,UNK,1 S LAKE PROVIDENCE,EAST CARROLL,LA,32.79,-91.18,PART OF A TIN ROOF ON AN APARTMENT BUILDING WAS BLOWN BACK ON MIKE AVENUE. ALSO MULTIPLE LIMBS BLOWN DOWN IN THE AREA. (JAN)
2300,60,10 S IPSWICH,EDMUNDS,SD,45.3,-99.03,(ABR)
2306,UNK,GOLDEN MEADOW,LAFOURCHE,LA,29.39,-90.27,POWER LINES AND TREES DOWN IN GOLDEN MEADOW. POWER OUT DOWN TO GRAND ISLE PER JEFFERSON PARISH EM. (LIX)
2308,UNK,4 ESE URBANA,CHAMPAIGN,IL,40.09,-88.13,TREE PUSHED OVER ONTO HOUSE. (ILX)
2312,UNK,LIBERTY,AMITE,MS,31.16,-90.8,EM REPORTS NUMEROUS TREES AND POWERLINES DOWN THROUGHOUT THE COUNTY. LIGHTNING IGNITED A FIRE AT A TANK FARM. TIME ESTIMATED FROM RADAR. EM TO PROVIDE MORE DETAILS AT A (LIX)
2324,60,2 S CHELSEA,FAULK,SD,45.15,-98.74,(ABR)
2339,66,1 WNW MELLETTE,SPINK,SD,45.16,-98.51,(ABR)
2350,60,SHARPS CORNER,SHANNON,SD,43.39,-102.4,(UNR)
0000,70,TURTON,SPINK,SD,45.05,-98.1,RADAR ESTIMATED EVENT TIME (ABR)
0026,60,5 ESE REE HEIGHTS,HAND,SD,44.48,-99.12,READING FROM WEATHER INSTRUMENT AT THE TITAN WIND FARM (ABR)
0035,60,1 W RAYMOND,CLARK,SD,44.91,-97.96,(ABR)
0047,65,7 SSW RUSH CENTER,RUSH,KS,38.38,-99.38,(DDC)
0050,70,4 S MILLER,HAND,SD,44.46,-98.99,(ABR)
0050,60,5 NE CARPENTER,CLARK,SD,44.69,-97.84,60 MPH WINDS AND NICKEL SIZE HAIL...SOME CROP AND TREE DAMAGE (ABR)
0100,65,4 ENE DALHART,DALLAM,TX,36.08,-102.45,ESTIMATED BETWEEN 60 AND 70 MPH WIND GUST 4 MILES EAST NORTHEAST OF DALHART (AMA)
0103,60,ROZEL,PAWNEE,KS,38.2,-99.4,(DDC)
0114,UNK,7 S SAINT LAWRENCE,HAND,SD,44.42,-98.94,6 INCH LIMBS DOWNED. (ABR)
0115,UNK,2 NW SANFORD,PAWNEE,KS,38.19,-99.33,AN 8 INCH TREE LIMB WAS BROKEN. (DDC)
0120,UNK,5 SE FERRIDAY,CONCORDIA,LA,31.58,-91.49,MULTIPLE POWER POLES BLOWN OVER ON HIGHWAY 84 AND VAIL ACRES ROAD...LEADING TO NUMEROUS POWER OUTAGES. (JAN)
0130,UNK,HOUMA,TERREBONNE,LA,29.58,-90.71,ROOF BLOWN OFF SHED AT NEXT DOOR NEIGHBORS HOME NEXT TO HAM OPERATORS HOME. TIME ESTIMATED. (LIX)
0135,58,2 NNW HURON,BEADLE,SD,44.39,-98.23,(FSD)
0200,60,1 NW DE SMET,KINGSBURY,SD,44.4,-97.56,(FSD)
0201,UNK,3 S BADGER,KINGSBURY,SD,44.44,-97.21,CORN DOWN...TIME ESTIMATED FROM RADAR (FSD)
0218,60,8 SSE HAMILL,TRIPP,SD,43.49,-99.63,PEA SIZE HAIL (UNR)
0220,60,3 SW IONA,LYMAN,SD,43.52,-99.46,SEVERAL SMALL TREE BRANCHES DOWN... ALSO HAD DIME SIZE HAIL (ABR)
0230,60,WINFRED,LAKE,SD,44,-97.36,(FSD)
0250,65,MADISON,LAKE,SD,44.01,-97.11,EMPTY SEMI TRAILER BLOWN OVER...TREE DAMAGE AND SEVERAL LARGE TREES DOWNED (FSD)
0253,UNK,RUSHVILLE,BUCHANAN,MO,39.59,-95.03,TREE LIMB OF UNKNOWN SIZE DOWN ON A CAR. POWER WAS ALSO OUT. TIME ESTIMATED FROM RADAR. (EAX)
0320,60,8 N PLATTE,CHARLES MIX,SD,43.5,-98.85,(FSD)
0343,61,4 NW PIERCEVILLE,FINNEY,KS,37.93,-100.72,REPORT IS FROM THE ASOS AT GARDEN CITY... KS. (DDC)
0420,60,DANTE,CHARLES MIX,SD,43.04,-98.19,(FSD)
0653,UNK,3 WSW BOONVILLE,COOPER,MO,38.95,-92.8,TREES DOWN (EAX)
