Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2118,UNK,BLAINE,GRAINGER,TN,36.14,-83.69,A FEW TREES DOWN BETWEEN BLAINE AND RUTLEDGE. (MRX)
2145,UNK,1 N MORRISTOWN,HAMBLEN,TN,36.23,-83.3,A FEW TREES DOWN NEAR CHEROKEE PARK. (MRX)
Time,Size,Location,County,State,Lat,Lon,Comments
0022,125,8 SE RICHARDTON,STARK,ND,46.81,-102.2,SILVER DOLLAR SIZE HAIL REPORTED EAST OF RICHARDTON (BIS)
0105,100,14 SSE RICHARDTON,STARK,ND,46.7,-102.2,REPORT OF ONE INCH HAIL IN SOUTHEAST START COUNTY. (BIS)
0155,100,15 W HEART BUTTE DAM,HETTINGER,ND,46.6,-102.13,REPORT OF ONE INCH HAIL (BIS)
0245,100,2 SSW WILLOW CITY,BOTTINEAU,ND,48.58,-100.31,HAIL LASTED 10 MINUTES UNTIL 955 PM CDT. (BIS)
0745,100,1 SW HANNOVER,OLIVER,ND,47.1,-101.44,HAIL BEGAN AT 245 AM AND LASTED 12 MINUTES. QUARTER AND NICKEL SIZED HAIL (BIS)
0920,100,1 S SWEET BRIAR LAKE,MORTON,ND,46.85,-101.26,10 TO 15 MINUTES OF SOFT QUARTER SIZED HAIL. (BIS)
