Time,F_Scale,Location,County,State,Lat,Lon,Comments
0000,UNK,5 SW LANDRUM,GREENVILLE,SC,35.11,-82.24,A WEAK EF-0 TORNADO SNAPPED OFF SEVERAL TREES...KNOCKED DOWN SEVERAL MORE TREES AND BLEW OFF A SHED ROOF ALONG A DISCONTINUOUS PATH OF NINE TENTHS OF A MILE. (GSP)
0050,UNK,5 WNW THERMAL CITY,MCDOWELL,NC,35.54,-82.06,A SURVEY TEAM FROM WFO GREENVILLE-SPARTANBURG DETERMINED THAT AN EF-0 TORNADO OCCURRED DURING THE EVENING HOURS OF 14 OCTOBER 2014. THE TORNADO WAS ABOUT 350 FT WIDE AN (GSP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1215,65,CAMP CREEK,GREENE,TN,36.09,-82.77,WIND GUST OF 65 MPH AT THE NOAA WIND TOWER AT CAMP CREEK ELEMENTARY SCHOOL. (MRX)
1227,UNK,3 NNE THOMSON,MCDUFFIE,GA,33.51,-82.47,SKYWARN SPOTTER DRIVING ALONG I-20 NNE OF THOMSON REPORTED A FEW TREES DOWN ALONG THE INTERSTATE. (CAE)
1230,UNK,PIGEON FORGE,SEVIER,TN,35.79,-83.56,COUPLE TREES DOWN IN THE PINE MOUNTAIN AREA. (MRX)
1245,UNK,PICKENS,PICKENS,SC,34.88,-82.71,ONE TREE DOWN ON ROSEDALE DRIVE. (GSP)
1415,UNK,3 NW WOODVILLE,LEON,FL,30.35,-84.28,RETIRED NWS EMPLOYEE REPORTED 4 TO 5 TREES DOWN ACROSS MUNSON TRAILS NEAR WOODVILLE HIGHWAY. TIME ESTIMATED. (TAE)
1528,UNK,CRAWFORDVILLE,WAKULLA,FL,30.18,-84.37,SEVERAL TREES DOWN IN WAKULLA COUNTY. (TAE)
1530,UNK,5 NE WOODVILLE,LEON,FL,30.37,-84.2,TREE DOWN ON TRAM ROAD EAST OF CAPITAL CIRCLE. (TAE)
