Time,F-Scale,Location,County,State,Lat,Lon,Comments
2107,UNK,6 W WHEATLAND,PLATTE,WY,42.05,-105.08,TORNADO ON THE GROUND 6 TO 8 MILES WEST OF WHEATLAND ON PALMER CANYON ROAD. (CYS)
2132,UNK,7 S WHEATLAND,PLATTE,WY,41.95,-104.96,TORNADO STILL ON THE GROUND AND WILL CROSS INTERSTATE 25 JUST NORTH OF THE BORDEAUX EXIT. (CYS)
2200,UNK,WHEATLAND,PLATTE,WY,42.05,-104.96,A TORNADO MOVED FROM WEST OF WHEATLAND TO NORTHEAST OF CHUGWATER. PRELIMINARY REPORTS INDICATE 5 HOUSES DESTROYED...TRAIN DERAILED AND ONE PERSON INJURED BY THE TORNADO (CYS)
2234,UNK,2 N WHITAKER,LARAMIE,WY,41.44,-104.87,BRIEF TORNADO TOUCHDOWN. (CYS)
2321,UNK,5 SE BYERS,ARAPAHOE,CO,39.66,-104.16,VERY BRIEF TOUCHDOWN (BOU)
2328,UNK,8 ENE WHITAKER,LARAMIE,WY,41.46,-104.74,TORNADO TOUCHED DOWN FOR SEVERAL MINUTES BEFORE DISSIPATING AT 528 PM. (CYS)
0018,UNK,12 SW AGATE,ELBERT,CO,39.35,-104.11,(BOU)
0100,UNK,15 ESE KIOWA,ELBERT,CO,39.26,-104.2,SEVEN HOMES REPORTED DAMAGE WITH ONE MINOR INJURY (BOU)
0146,UNK,2 ENE CALHAN,EL PASO,CO,39.05,-104.26,(PUB)
0245,UNK,7 NW NUNN,WELD,CO,40.78,-104.87,(BOU)
Time,Speed,Location,County,State,Lat,Lon,Comments
2105,70,8 W DOWNTOWN HOT SPRING,FALL RIVER,SD,43.43,-103.64,SUSTAINED WINDS OF 55 MPH WITH GUSTS OF 70 MPH. TWO POWER POLES DOWN. (UNR)
2145,75,BORDEAUX,PLATTE,WY,41.95,-104.95,WINDS WERE SUSTAINED AT 59 MPH. (CYS)
2200,UNK,HOUSTON,HARRIS,TX,29.77,-95.39,TREES DOWN AND BRICK WALL DAMAGED NEAR THE TIDWELL/BINGLE/LUMBERDALE AREA ON THE NORTHWEST SIDE OF THE HOUSTON AREA. (HGX)
2215,UNK,5 N HUNTERS CREEK VILLA,HARRIS,TX,29.85,-95.5,WINDOW DAMAGE TO 30 CARS AROUND THE HARRIS COUNTY APPRAISAL DISTRICT. (HGX)
