Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1700,64,12 NW KLONDYKE,PINAL,AZ,32.94,-110.49,(TWC)
1951,70,1 NNE REDMESA,LA PLATA,CO,37.11,-108.16,PING PONG BALL SIZE HAIL WITH ESTIMATED 60 TO 70 MPH WINDS. STRIPPING LEAVES AND BRANCHES OFF TREES. (GJT)
2038,62,2 WSW OXFORD,LA PLATA,CO,37.16,-107.75,PEAK THUNDERSTORM WIND GUST AT DURANGO LA PLATA COUNTY AIRPORT (GJT)
2115,UNK,5 SE CRESTONE,SAGUACHE,CO,37.94,-105.63,2 WINDOWS BLOWN OUT. ROOF DAMAGE AND 12 TREES BLOWN DOWN. RELAYED FROM CRESTONE COOP. TIME ESTIMATED. (PUB)
2324,62,CENTENNIAL,ARAPAHOE,CO,39.6,-104.87,MEASURED AT THE ASOS AT CENTENNIAL AIRPORT (BOU)
2353,76,DENVER INTL AIRPORT,DENVER,CO,39.87,-104.67,LOW LEVEL WIND SHEAR SENSOR AT DIA (BOU)
2355,62,3 WSW BELEN,VALENCIA,NM,34.65,-106.83,KE80 AWOS. (ABQ)
0000,UNK,LOS LUNAS,VALENCIA,NM,34.81,-106.74,BROKEN TREE LIMBS UP TO 4 INCH IN DIAMETER. (ABQ)
0153,60,AKRON,WASHINGTON,CO,40.16,-103.21,MEASURED AT THE AKRON AIRPORT ASOS (BOU)
Time,Size,Location,County,State,Lat,Lon,Comments
1821,100,4 SE MONTICELLO,SAN JUAN,UT,37.83,-109.28,LOTS OF ONE INCH DIAMETER HAIL. POSSIBLY A LITTLE LARGER THAN THAT. (GJT)
1850,100,7 N BLANDING,SAN JUAN,UT,37.73,-109.48,SAN JUAN COUNTY UTAH SHERIFF REPORTED 1.0 INCH DIAMETER HAIL ALONG HIGHWAY 191 5 TO 10 MILES NORTH OF BLANDING. (GJT)
1920,100,4 SE BEDROCK,MONTROSE,CO,38.28,-108.83,QUARTER SIZE HAIL ON HIGHWAY 90 AT MM23 EAST OF BEDROCK AND PARADOX VALLEY. (GJT)
1930,200,BREEN,LA PLATA,CO,37.18,-108.08,ESTIMATED UP TO 2 INCH DIAMETER HAIL FELL (GJT)
1930,140,4 N DOVE CREEK,DOLORES,CO,37.82,-108.91,STORM SPOTTER REPORTED FINDING 1.4 INCH DIATMETER HAIL ON THE GROUND AT INTERSECTION OF HIGHWY 141 AND COUNTY ROAD E. (GJT)
1951,150,4 N RED MESA,SAN JUAN,UT,37.06,-109.37,1.5 INCH DIAMETER HAIL CAUSED BROKEN WINDSHIELDS AND BROKEN WINDOWS IN SOME HOUSES. (GJT)
1951,150,1 NNE REDMESA,LA PLATA,CO,37.11,-108.16,PING PONG SIZE HAIL WITH ESTIMATED 60 TO 70 MPH WINDS. STRIPPING LEAVES AND BRANCHES OFF TREES. (GJT)
2014,150,4 NW DOVE CREEK,DOLORES,CO,37.8,-108.95,1.4 INCH DIAMETER HAIL AROUND 214 PM MDT. (GJT)
2023,125,DURANGO,LA PLATA,CO,37.29,-107.87,SKYWARN SPOTTER REPORTED HALF DOLLAR SIZED HAIL IN DURANGO...1.25 INCH DIAMETER (GJT)
2030,200,BREEN,LA PLATA,CO,37.18,-108.08,ESTIMATED UP TO 2 INCH DIAMETER HAIL FELL (GJT)
2050,150,BAYFIELD,LA PLATA,CO,37.23,-107.59,PING PONG BALL SIZE HAIL. TIME ESTIMATED BASED ON RADAR. STANDING WATER OF 4 INCHES IN BACKYARD AND 6 INCHES IN THE FRONT YARD. (GJT)
2103,100,4 E CENTER,SAGUACHE,CO,37.75,-106.04,SAN LUIS VALLEY (PUB)
2110,125,6 E BAYFIELD,ARCHULETA,CO,37.23,-107.49,(GJT)
2132,100,3 SSE CRESTONE,SAGUACHE,CO,37.96,-105.68,(PUB)
2207,100,7 NNE TORREON NAVAJO MI,SANDOVAL,NM,35.89,-107.13,(ABQ)
2230,125,1 SW CUBA,SANDOVAL,NM,36.01,-106.97,HAIL COVERING PORTIONS OF NM 197 (ABQ)
