Time,F_Scale,Location,County,State,Lat,Lon,Comments
2038,UNK,8 SSW MOORE HAVEN,HENDRY,FL,26.73,-81.16,HENDRY COUNTY EM RELAYED REPORT OF A TORNADO FROM THE SHERIFFS OFFICE (MFL)
2045,UNK,4 WSW FISH HAWK,HILLSBOROUGH,FL,27.82,-82.27,A CONFIRMED EF0 TORNADO BREIFLY TOUCHED DOWN IN THE COLONIAL ESTATES NEIGHBORHOOD OF RIVERVIEW. AN NWS STORM SURVEY FOUND A DAMAGE TRACK APPROXIMATELY 750 YARDS LONG AN (TBW)
2230,UNK,6 NW REE HEIGHTS,HAND,SD,44.58,-99.29,EM RELAYED A PUBLIC REPORT OF A TORNADO TOUCHDOWN ABOUT 6 MILES NORTHWEST OF REE HEIGHTS. NO REPORTS OF DAMAGE AT THIS TIME. (ABR)
2235,UNK,7 NW REE HEIGHTS,HAND,SD,44.59,-99.3,SLOW MOVING TORNADO IN OPEN COUNTRY NO DAMAGE NOTED CORRECTED FOR TIME OF EVENT (ABR)
0035,UNK,7 NW REE HEIGHTS,HAND,SD,44.59,-99.3,SLOW MOVING TORNADO IN OPEN COUNTRY NO DAMAGE NOTED (ABR)
Time,Speed,Location,County,State,Lat,Lon,Comments
1945,UNK,EASLEY,PICKENS,SC,34.82,-82.59,FENCE BLOWN DOWN. (GSP)
2005,UNK,3 ESE LYNNE,MARION,FL,29.17,-81.87,LARGE TREES DOWN NEAR 16908 SE STREET ROAD (JAX)
2110,UNK,MILTON,SARATOGA,NY,43.03,-73.85,NUMEROUS TREES DOWN AND POWER OUTAGES (ALY)
2120,UNK,2 E ROOT CENTER,MONTGOMERY,NY,42.82,-74.44,NUMEROUS TREES DOWN (ALY)
2155,UNK,1 S POOLSBURG,COLUMBIA,NY,42.42,-73.77,DOWN POLE AND WIRES. HIGHWAY 9J CLOSE BETWEEN GIBBONS ROAD AND SCHOOL HOUSE ROAD. (ALY)
2200,UNK,2 NW ATHENS,CLARKE,GA,33.98,-83.4,SEVERAL TREES BROUGHT DOWN POWER LINES ON THE WEST AND NORTH SIDE OF THE COUNTY. WIDESPREAD POWER OUTAGES. (FFC)
2202,UNK,MENANDS,ALBANY,NY,42.69,-73.73,*** 1 INJ *** TREE DOWN ON VEHICLE. A MINOR INJURY WITH CUT ON HAND. (ALY)
2204,UNK,CRANDALL,MURRAY,GA,34.87,-84.74,A COUPLE OF TREES DOWN ALONG HIGHWAY 225 NORTH. ALREADY CLEARED. (FFC)
2205,UNK,SMYRNA,COBB,GA,33.88,-84.51,TREES AND POWER LINES DOWN. (FFC)
2205,UNK,3 S TROY,RENSSELAER,NY,42.69,-73.68,LARGE TREE BRANCHES DOWN NEAR STADIUM AND HVCC (ALY)
2240,UNK,6 W NEWNAN,COWETA,GA,33.37,-84.9,A COUPLE OF TREES DOWN ALONG FRANKLIN ROAD. (FFC)
2245,UNK,2 ESE VALATIE,COLUMBIA,NY,42.41,-73.65,TREES DOWN NEAR SHADOW CHURCH LANE. (ALY)
2246,UNK,1 W GORGAS,WALKER,AL,33.67,-87.25,ROOF REMOVED FROM A MOBILE HOME ON TUTWILER RD. (BMX)
2248,UNK,CATSKILL,GREENE,NY,42.21,-73.87,TREE DOWN. (ALY)
2335,UNK,BURNS,DICKSON,TN,36.05,-87.31,TREE LIMBS DOWN ACROSS I-40 (OHX)
2340,75,1 E HARROLD,HUGHES,SD,44.52,-99.72,PEAK WIND GUST REPORTED FROM THE HARROD RWIS DOT SITE. (ABR)
0045,UNK,3 SSE LINCOLN PARK,UPSON,GA,32.83,-84.31,THE PUBLIC REPORTED A COUPLE OF TREES DOWN ALONG HIGHWAY 19 3 JUST SOUTH OF THOMASTON. (FFC)
0114,60,4 W FERGUS FALLS,OTTER TAIL,MN,46.28,-96.15,(FGF)
Time,Size,Location,County,State,Lat,Lon,Comments
1943,100,4 E AKRON,PLYMOUTH,IA,42.82,-96.49,(FSD)
2037,175,3 ESE PEMBROOK COLONY,EDMUNDS,SD,45.36,-98.95,GOLF BALL SIZE HAIL AND FLOODED YARD (ABR)
2052,100,4 SSE PEMBROOK COLONY,EDMUNDS,SD,45.32,-98.96,HAIL BETWEEN QUARTER SIZE AND HALF DOLLAR SIZE AND 1.6 INCHES OF RAIN (ABR)
2155,100,1 W WEST MIDDLEBURGH,SCHOHARIE,NY,42.6,-74.37,PUBLIC REPORT (ALY)
2226,100,PAXTON,WORCESTER,MA,42.32,-71.93,(BOX)
0805,100,10 NE WOODS,SEWARD,KS,37.27,-100.97,(DDC)
