Time,F-Scale,Location,County,State,Lat,Lon,Comments
2010,UNK,9 NNW WHEATLAND,PLATTE,WY,42.17,-105.03,TORNADO OCCURRED BETWEEN 210 AND 220 PM MDT NEAR INTERSTATE 25 SOUTH OF GUERNSEY. 50 FEET WIDE. (CYS)
Time,Speed,Location,County,State,Lat,Lon,Comments
1430,60,22 W FORT PIERRE,STANLEY,SD,44.36,-100.82,ROOF OFF BARN WHICH DOWNED POWER LINES AT RESIDENCE (ABR)
1530,61,3 ESE BLUFFDALE,SALT LAKE,UT,40.46,-111.9,FLIGHT PARK SOUTH SENSOR (SLC)
1800,UNK,4 NNW KENDALE LAKES,MIAMI-DADE,FL,25.76,-80.44,LARGE TREE BRANCHES BROKEN OFF NEAR SW 8TH STREET AND SW 147TH AVE. (MFL)
1815,70,DORAL,MIAMI-DADE,FL,25.84,-80.36,A MEMBER OF THE PUBLIC ESTIMATED WIND SPEEDS UP TO 70 MPH. (MFL)
1815,UNK,DORAL,MIAMI-DADE,FL,25.84,-80.36,TREES DOWN AND WINDOW SCREENS BLOWN OUT IN BALMORAL ESTATES AND DORAL ISLES IN DORAL. WINDS ESTIMATED 60 TO 70 MPH. (MFL)
2035,UNK,CLEWISTON,HENDRY,FL,26.75,-80.94,A SEVERE THUNDERSTORM AND POSSIBLE TORNADO SNAPPED SEVERAL TREES AND DOWNED AT LEAST 6 POWERLINE POLES NEAR THE INTERSECTION OF OLD U.S. HIGHWAY 27 AND HOOKERS POINT RO (MFL)
2120,77,RIVERTON,FREMONT,WY,43.04,-108.42,(RIW)
2130,UNK,5 SE RAGLAND,CALHOUN,AL,33.69,-86.08,THREE SMALL PINE TREES UPROOTED OR SNAPPED AND ONE SMALL HARDWOOD TREE UPROOTED ALONG MITCHELLVILLE ROAD. VERY SMALL SECTION OF METAL ROOFING PEELED BACK AT ONE RESIDEN (BMX)
2150,63,2 N GREEN MOUNTAIN,FREMONT,WY,42.34,-107.57,(RIW)
2207,63,2 N GREEN MOUNTAIN,FREMONT,WY,42.34,-107.57,(RIW)
2207,77,RIVERTON,FREMONT,WY,43.04,-108.42,(RIW)
2219,78,MILACA,MILLE LACS,MN,45.76,-93.65,MNDOT STATION US-169 MILE POST 200 (MPX)
2230,UNK,8 NNW MILACA,MILLE LACS,MN,45.87,-93.7,ONE ENERGY POLE DOWN AND TEN SPRUCE TREES...LATE REPORT. (MPX)
2235,UNK,6 S BUFFALO LAKE,SIBLEY,MN,44.65,-94.62,HALF DOZEN LARGE 6 TO 8 INCH DIAMETER BRANCHES. (MPX)
2235,UNK,BUFFALO LAKE,RENVILLE,MN,44.74,-94.62,LARGE TREE DOWN IN DRIVEWAY. (MPX)
0002,70,10 N WANBLEE,JACKSON,SD,43.71,-101.69,POWER OUT AT HOME (UNR)
0010,UNK,3 NE NARY,HUBBARD,MN,47.4,-94.78,BELTRAMI COUNTY DEPUTY REPORTS SMALL TREES DOWN AT RESIDENCE NEAR HIGHWAY TWO AND HUBBARD COUNTY ROAD 45...NEAR GRACE LAKE. (FGF)
0020,UNK,12 E BEMIDJI,BELTRAMI,MN,47.48,-94.62,100 YD ROW OF TREES LAID DOWN FROM SOUTH TO NORTH,DOWNBURST SUSPECTED (FGF)
0022,90,KADOKA,JACKSON,SD,43.83,-101.51,WINDS ESTIMATED AT 80-90 MPH IN TOWN WITH ROOFS BLOWN OFF TWO BUILDINGS...POWER LINES ALSO DOWN. (UNR)
0022,UNK,KADOKA,JACKSON,SD,43.83,-101.51,ROOF BLOWN OFF HARDWARE STORE IN DOWNTOWN...TREE LIMBS DOWN AROUND TOWN (UNR)
0039,UNK,8 N KADOKA,JACKSON,SD,43.94,-101.48,TREES UPROOTED...HAIL UP TO JUST SMALLER THAN QUARTERS COVERED THE GROUND (UNR)
0105,60,10 NNW BELVIDERE,JACKSON,SD,43.97,-101.32,ACCOMPANIED WITH PEA SIZE HAIL (UNR)
0125,65,MIDLAND,HAAKON,SD,44.07,-101.15,(UNR)
0230,UNK,22 W FORT PIERRE,STANLEY,SD,44.36,-100.82,ROOF OFF BARN WHICH DOWNED POWER LINES AT RESIDENCE (ABR)
0350,UNK,ELROSA,STEARNS,MN,45.56,-94.95,SIX TO EIGHT INCH BRANCHES IN TOWN. (MPX)
0449,UNK,4 NNE BELGRADE,STEARNS,MN,45.5,-94.97,LARGE COTTONWOOD TREES BLOWN DOWN OVER ROAD...LATE REPORT. (MPX)
0540,UNK,1 WNW DEVOE,FAULK,SD,45.1,-98.9,LARGE TREE LIMBS DOWN IN YARD (ABR)
0545,60,2 SW CRESBARD,FAULK,SD,45.15,-98.98,ESTIMATED 50-60 MPH WINDS AT RESIDENCE WITH PEA-SIZED HAIL (ABR)
