Time,F-Scale,Location,County,State,Lat,Lon,Comments
1220,UNK,4 ENE COLQUITT,MILLER,GA,31.2,-84.68,NWS STORM SURVEY CONFIRMS AN EF0 BRIEFLY TOUCHED DOWN ON COOKTOWN ROAD. DAMAGE TO ONE HOME WITH THE TIN ROOF AND FRONT PORCH TORN OFF. SEVERAL PINE TREES WERE ALSO SNAP (TAE)
1330,UNK,2 SSW VADA,DECATUR,GA,31.05,-84.43,AN NWS SURVEY CONFIRMED AN EF0 TORNADO TOUCHED DOWN NEAR VADA ROAD AND MOVED NORTHEASTWARD AROUND 3.37 MILES WITH INTERMITTENT DAMAGE BEFORE LIFTING NEAR 31.07N AND 84. (TAE)
1335,UNK,BRANCHVILLE,GADSDEN,FL,30.65,-84.48,MULTIPLE REPORTS OF TREES DOWN FOR BIG SLOUGH RD,VADA RD 4600 BLOCK,NEW HOME CHURCH RD,COUNTY LINE RD,AND RED BUD RD. (TAE)
1335,UNK,PELHAM,MITCHELL,GA,31.13,-84.15,TREES REPORTED DOWN AT 2100 SPENCE RD. (TAE)
1335,UNK,BRANCHVILLE,MITCHELL,GA,31.15,-84.32,MULTIPLE REPORTS OF TREES DOWN FOR BIG SLOUGH RD,VADA RD 4600 BLOCK,NEW HOME CHURCH RD,COUNTY LINE RD,AND RED BUD RD. (TAE)
1336,UNK,VADA,DECATUR,GA,31.08,-84.41,POSSIBLE TORNADO DAMAGE CONFIRMED. (TAE)
1425,UNK,1 E WETUMPKA,GADSDEN,FL,30.48,-84.61,20-25 TREES DOWN. WITNESS CLAIMS HE SAW A TORNADO. (TAE)
1800,UNK,2 N MOODY AFB,LOWNDES,GA,31.01,-83.19,TWO MOBILE HOMES FLIPPED. POWER LINES AND TREES DOWN. BARN DAMAGED. ON BEATTY MILL CREEK. (TAE)
1800,UNK,6 WSW MEIGS,LANIER,GA,31.02,-83.18,REPORT OF HOMES OFF THEIR FOUNDATIONS (TAE)
1810,UNK,2 NE HANSELL,LANIER,GA,31.05,-83.04,TREES AND POWER LINES DOWN NEAR HWY 122 AND HWY 37. (TAE)
1811,UNK,2 N MOODY AFB,LOWNDES,GA,31.01,-83.19,TWO MOBILE HOMES FLIPPED. POWER LINES AND TREES DOWN. BARN DAMAGED. ON BEATTY MILL CREEK. (TAE)
Time,Speed,Location,County,State,Lat,Lon,Comments
1315,UNK,HAHIRA,LOWNDES,GA,30.99,-83.37,ROOF BLOWN OFF OF A HOUSE AND TWO IRRIGATION PIVOTS FLIPPED. (TAE)
1315,UNK,3 N COLQUITT,MILLER,GA,31.21,-84.73,TREES REPORTED DOWN AT COOKTOWN RD,91S AT BIG DRAIN CREEK,PHILLIPSBURG RD,AND SPRING HEAD ROAD. (TAE)
1325,UNK,5 N BONIFAY,HOLMES,FL,30.86,-85.69,A LARGE TREE WAS BLOWN DOWN ON HIGHWAY 177. (TAE)
1336,UNK,1 S QUINCY,GADSDEN,FL,30.57,-84.58,AT STATE ROAD 267 AND 1 MILE SOUTH PAST OLD FEDERAL ROAD A TREE WAS REPORTED DOWN. (TAE)
1339,UNK,2 SW HOGGARD MILL,BAKER,GA,31.19,-84.5,TREES AND POWER LINES DOWN (TAE)
1340,UNK,4 E VADA,MITCHELL,GA,31.08,-84.35,MULTIPLE REPORTS OF TREES DOWN FOR BIG SLOUGH RD,VADA RD 4600 BLOCK,NEW HOME CHURCH RD,COUNTY LINE RD,AND RED BUD RD. (TAE)
1355,UNK,3 S PELHAM,MITCHELL,GA,31.09,-84.16,TREES REPORTED DOWN AT 2100 SPENCE RD. (TAE)
1401,UNK,2 SE NEESES,ORANGEBURG,SC,33.52,-81.11,SCEG REPORTED POWER OUTAGES DUE TO LIMBS AND TREES ON POWER LINES NEAR NEESES. (CAE)
1404,UNK,1 WNW EBRO,WASHINGTON,FL,30.45,-85.89,A TREE WAS BLOWN DOWN ONTO A POWER LINE NEAR 5437 STRICKLIN ROAD. (TAE)
1425,UNK,1 E WETUMPKA,GADSDEN,FL,30.48,-84.61,20-25 TREES DOWN NO STRUCTUAL DAMAGE. (TAE)
1425,UNK,5 SSW OCILLA,IRWIN,GA,31.53,-83.29,A FEW TREES WERE BLOWN DOWN ALONG SPRUCE ROAD. (TAE)
1500,UNK,BROXTON,COFFEE,GA,31.62,-82.89,EMA REPORTED STRUCTURE DAMAGE TO A BUILDING WITH ROOF REMOVED. (JAX)
1544,UNK,BOSTON,THOMAS,GA,30.79,-83.79,A FEW TREES WERE BLOWN DOWN AROUND BOSTON. (TAE)
1553,UNK,4 ESE GUYTON,EFFINGHAM,GA,32.32,-81.32,LAW ENFORCEMENT REPORTED 1 TREE DOWN NEAR THE INTERSECTION OF LITTLE MCCALL ROAD AND MOCKINGBIRD LANE. (CHS)
1618,UNK,3 E MORVEN,BROOKS,GA,30.94,-83.45,2 TREES DOWN (TAE)
1625,UNK,HAHIRA,LOWNDES,GA,30.99,-83.37,ROOF BLOWN OFF OF A HOUSE AND TWO IRRIGATION PIVOTS FLIPPED. (TAE)
1640,UNK,2 WSW MOODY AFB,LOWNDES,GA,30.97,-83.22,A TREE WAS BLOWN DOWN ONTO A CAMPER AT 6941 PINE CIRCLE. (TAE)
1722,UNK,3 S COGDELL,CLINCH,GA,31.12,-82.72,TREES AND STREET SIGNS REPORTED DOWN NEAR COGDELL HIGHWAY. FUNNEL CLOUD ALSO SPOTTED BUT NOT CERTAIN IT WAS TOUCHING GROUND. (JAX)
1735,UNK,10 W HOMERVILLE,CLINCH,GA,31.04,-82.92,NUMEROUS POWER LINES AND TREES DOWN 7 MILES NORTH OF DUPONT IN NORTHWEST CLINCH COUNTY ON TOMLINSON ROAD NEAR STATE ROADS 122 AND 168. (JAX)
1800,UNK,2 ESE WAYCROSS,WARE,GA,31.2,-82.33,A NUMBER OF MEDIUM SIZE TREE LIMBS WERE REPORTED DOWN AND SIGNS BLOWN OVER. TIME ESTIMATED BASED ON RADAR. (JAX)
1840,UNK,4 SW MOODY AFB,LOWNDES,GA,30.94,-83.23,TREE DOWN AT 4800 BLOCK LORI STREET. (TAE)
1840,UNK,E MILLWOOD,WARE,GA,31.27,-82.66,WARE COUNTY EMERGENCY MANAGER REPORTED TREES DOWN ON POWERLINES IN THE MILLWOOD AREA. TIME ESTIMATED FROM RADAR. (JAX)
1857,UNK,5 WSW TOWNSEND,MCINTOSH,GA,31.53,-81.6,A TREE AND A POWER LINE WERE BLOWN DOWN ONTO BLUES REACH ROAD. TIME WAS ESTIMATED FROM RADAR. (CHS)
1920,UNK,2 NNE WAYCROSS,WARE,GA,31.24,-82.34,WARE COUNTY EMERGENCY MANAGER REPORTED TREES DOWN ON POWERLINES IN THE SUNNYSIDE AREA. TIME ESTIMATED FROM RADAR. (JAX)
1928,UNK,1 SW VALDOSTA,LOWNDES,GA,30.84,-83.29,TREE DOWN IN THE ROAD AT 1304 PINEHURST CT. (TAE)
1945,UNK,1 NNE BELAIR,LEON,FL,30.4,-84.27,TREE AND POWERLINE DOWN ON THE ROAD (TAE)
2015,UNK,2 N ASHVILLE,JEFFERSON,FL,30.65,-83.64,RESIDENTS NEAR THE JEFFERSON/BROOKS COUNTY LINE REPORT TREES DOWN NEAR HIGHWAY 221. REPORTED OBTAINED FROM WTXL NEWS ARTICLE. TIME OF EVENT ESTIMATED BY RADAR. (TAE)
0915,UNK,6 NNE DUNEDIN,PINELLAS,FL,28.12,-82.77,POOL SCREEN DESTROYED AND STOP SIGN BENT NEAR THE CORNER OF WESTWINDS DR AND CARDINAL TRAIL. (TBW)
0940,UNK,6 SSW SANTOS,MARION,FL,29.03,-82.12,A POWER LINE AND A FEW TREE LIMBS REPORTED DOWN. (JAX)
1010,UNK,5 N TAMPA,HILLSBOROUGH,FL,28.03,-82.48,PORTION OF ROOF ON APARTMENT BUILDING TORN OFF AND ONE LARGE TREE NEXT TO BUILDING SNAPPED OFF. APARTMENT COMPLEX LOCATED NEAR THE INTERSECTION OF BUSCH BLVD AND ARMENI (TBW)
1015,UNK,1 E BUNNELL,FLAGLER,FL,29.47,-81.24,TREE ON HOUSE AND CAR ON SOUTH MOORE ST. IN BUNNELL. (JAX)
1020,UNK,2 NW BARBERVILLE,VOLUSIA,FL,29.2,-81.44,SEVERAL TREES DOWN BLOCKING ROAD NEAR US HIGHWAY 17 AND BELL RD. TIME ESTIMATED BASED ON RADAR. (MLB)
Time,Size,Location,County,State,Lat,Lon,Comments
1755,175,3 N MOODY AFB,LOWNDES,GA,31.02,-83.19,PUBLIC ESTIMATED HAIL UP TO GOLF BALL SIZED ON BEMISS RD NORTH OF MOODY AFB. MOST STONES WERE QUARTER SIZED BUT A FEW WERE GOLF BALL. (TAE)
1900,100,3 ESE COX,MCINTOSH,GA,31.44,-81.51,TRAINED SPOTTER REPORTED QUATER SIZE HAIL. (CHS)
