Time,F_Scale,Location,County,State,Lat,Lon,Comments
2120,UNK,17 NNW APPLE VALLEY,SAN BERNARDINO,CA,34.76,-117.33,LANDSPOUT LOOKING TORNADO PICTURE SUBMITED TO OUR TWITTER ACCOUNT. THE PHOTO WAS TAKEN ON THE WEST SIDE OF THE STORM NEAR HELENDALE. (SGX)
2340,UNK,2 WNW EPHESUS,HEARD,GA,33.41,-85.28,NATIONAL WEATHER SERVICE SURVEY TEAM DETERMINED THAT AN EF0 TORNADO TOUCHED DOWN JUST INSIDE THE GA-AL LINE IN HEARD COUNTY. A MOBILE HOME SUSTAINED ROOF DAMAGE AS THE (FFC)
Time,Speed,Location,County,State,Lat,Lon,Comments
1903,62,4 E PORT WASHINGTON,WALTON,FL,30.37,-86.05,62 MPH WIND GUST MEASURED BY TRAINED STORM SPOTER NEAR HWY 331 ON SOUTHERN PORTION OF CHOCTAWHATCHEE BAY. (TAE)
2040,UNK,5 NE DEEPSTEP,WASHINGTON,GA,33.06,-82.91,SEVERAL TREES DOWN ALONG LINTON ROAD. (FFC)
2115,UNK,2 W WADLEY,JEFFERSON,GA,32.87,-82.44,911 CENTER REPORTED ONE TREE DOWN ALONG HWY 319 BETWEEN WADLEY AND BARTOW. (FFC)
2328,58,4 NW LAS VEGAS,CLARK,NV,36.21,-115.19,(VEF)
0011,59,AKRON,WASHINGTON,CO,40.16,-103.21,(BOU)
0035,UNK,6 N LANGDON,CAVALIER,ND,48.85,-98.37,TOPS OF A FEW COTTONWOOD TREES BROKEN OFF (FGF)
0125,64,2 E FORT SUMNER,DE BACA,NM,34.48,-104.2,(ABQ)
Time,Size,Location,County,State,Lat,Lon,Comments
2030,100,7 S CALHAN,EL PASO,CO,38.93,-104.3,(PUB)
2145,175,ELLICOTT,EL PASO,CO,38.84,-104.39,(PUB)
2329,175,1 N BRUSH,MORGAN,CO,40.27,-103.63,(BOU)
0102,100,2 W NEWFOLDEN,MARSHALL,MN,48.36,-96.37,VERY MUSHY HAIL (FGF)
0238,100,2 E THIEF RIVER FALLS,PENNINGTON,MN,48.11,-96.13,QUARTER SIZE HAIL 2 MILES EAST OF THIEF RIVER FALLS AIRPORT (FGF)
