Time,F_Scale,Location,County,State,Lat,Lon,Comments
1747,UNK,6 NW MONTEVIEW,JEFFERSON,ID,43.99,-112.62,BRIEFLY TOUCHED DOWN AND THEN DISSIPATED. (PIH)
2010,UNK,2 NNW NOMA,GENEVA,AL,31.01,-85.63,TREES AND POWER LINES DOWN WITH POSSIBLE TORNADO (TAE)
2010,UNK,5 E SLOCOMB,GENEVA,AL,31.11,-85.52,TREES AND POWER LINES DOWN WITH POSSIBLE TORNADO (TAE)
2216,UNK,2 N SIBLEY,RAY,MO,39.21,-94.2,CONFIRMED ON LOCAL TELEVISION FOOTAGE (EAX)
2232,UNK,1 W ORRICK,RAY,MO,39.21,-94.14,TORNADO STILL ONGOING VIA BROADCAST MEDIA HELICOPTER VIDEO FOOTAGE. (EAX)
2240,UNK,3 N ATLANTA,BUTLER,KS,37.48,-96.77,STORM CHASER REPORTED A SMALL TORNADO THAT CROSSED THE ROAD IN FRONT OF THEM AND LASTED FOR 30 SECONDS. THIS REPORT IS UNCONFIRMED. REPORT WAS RECEIVED VIA TWITTER. (ICT)
2306,UNK,2 N LEXINGTON,RAY,MO,39.21,-93.87,CONFIRMED BY STORM CHASER (EAX)
0026,UNK,E MARSHALL,SALINE,MO,39.12,-93.2,TORNADO REPORTED BY LAW ENFORCEMENT NEAR THE INTERSECTION OF HWY 65 AND HWY 240. REPORTED ON GROUND FOR 30 SECONDS. 100FT WIDE. (EAX)
0039,UNK,4 ENE MARSHALL,SALINE,MO,39.14,-93.13,RAIN WRAPPED TORNADO STILL REPORTED ON GROUND. (EAX)
0100,UNK,5 SW SLATER,SALINE,MO,39.17,-93.13,TREE LIMBS... DEBRIS... AND POWER LINES DOWN. (EAX)
0116,UNK,4 NW SEVERY,GREENWOOD,KS,37.66,-96.28,(ICT)
Time,Speed,Location,County,State,Lat,Lon,Comments
1747,UNK,1 NW NEW MARKET,FREDERICK,MD,39.4,-77.29,TREES DOWN ONTO WIRES AT THE 5900 BLOCK OF BOYERS MILL RD (LWX)
1805,UNK,LIBERTY CORNER,SOMERSET,NJ,40.66,-74.58,TREES AND WIRES DOWN. (PHI)
1810,UNK,STANLEY,DAVIESS,KY,37.82,-87.24,THUNDERSTORM WIND DAMAGE - CROSS ARMS BROKEN OFF AT RAILROAD CROSSING - STREET SIGNS DOWN - EST WIND SPEED 60 MPH. (PAH)
1813,UNK,GREER,GREENVILLE,SC,34.94,-82.23,TREE DOWN ON I85 NEAR MILE MARKER 63. (GSP)
1828,UNK,5 SSE INGRAM,HALIFAX,VA,36.68,-79.12,TREE DOWN (RNK)
1837,UNK,5 S SOUTH BOSTON,HALIFAX,VA,36.63,-78.89,TREE DOWN (RNK)
1842,UNK,4 SSE CLOVER,HALIFAX,VA,36.78,-78.71,TREE DOWN (RNK)
