Time,F_Scale,Location,County,State,Lat,Lon,Comments
1858,UNK,1 E GULF SHORES,BALDWIN,AL,30.25,-87.69,VIDEO FROM SOCIAL MEDIA OF A WATERSPOUT MOVING ONTO THE BEACH NEAR GULF SHORES. NO REPORTS OF DAMAGE AT THIS TIME. (MOB)
2159,UNK,MADISON,DANE,WI,43.08,-89.38,EF0. ESTIMATED 70-80 MPH. TORNADO STARTED AROUND 1ST STREET AND EAST WASHINGTON AVE... OR HIGHWAY 151... ON EAST SIDE OF MADISON. TRACKED ALONG EAST WASHINGTON AVE... H (MKX)
2334,UNK,2 SSW ORANGE BEACH,BALDWIN,AL,30.28,-87.59,WATERSPOUT REPORTED TO HAVE MOVED ONTO ORANGE BEACH. (MOB)
2355,UNK,3 SSW HAYNEVILLE,LOWNDES,AL,32.14,-86.59,BEGAN NEAR A CHICKEN FARM ALONG CR-33 AND MOVED NORTHWEST CROSSING ALABAMA HIGHWAY 21 WHERE TRESS WERE SNAPPED AND UPROOTED. THE TORNADO CONTINUED NORTHWEST CROSSING FO (BMX)
0031,UNK,2 S AUTAUGAVILLE,LOWNDES,AL,32.4,-86.65,BEGAN JUST NORTH OF THE ALABAMA RIVER IN PRIVATE FARMLAND AND MOVED NORTHWEST ACROSS CR-19 WHERE IT UPROOTED TREES AND SNAPPED A FEW TREE TRUNKS. THE TORNADO CONTINUED (BMX)
0105,UNK,1 SW SUNMAN,RIPLEY,IN,39.23,-85.11,NWS SURVEY FOUND EVIDENCE OF AN EF0 TORNADO NEAR SUNMAN WITH DAMAGE TO MAINLY TREES AND A BARN (ILN)
0120,UNK,3 NNE PLECHER,CHILTON,AL,32.74,-86.77,DAMAGE WAS SPORADIC ALONG ITS SHORT PATH... AND PRIMARILY CONSISTED OF TWIGS AND BRANCHES OF VARIOUS SIZE THAT WERE BROKEN OFF OF TREES. (BMX)
0147,UNK,1 ENE CAMPBELL,CHILTON,AL,32.9,-86.83,BEGAN IN A WOODED AREA JUST WEST OF THE INTERSECTION OF CR-36 AND AL-191... WHERE IT SNAPPED SEVERAL BRANCHES OFF OF TREES. FROM THERE... THE TORNADO MOVED NORTH-NORTHW (BMX)
Time,Speed,Location,County,State,Lat,Lon,Comments
2132,UNK,1 N MON LOUIS,MOBILE,AL,30.46,-88.12,TREE DOWN NEAR THE INTERSECTION OF DAUPHIN ISLAND PARKWAY AND RIVER RD IN MOBILE COUNTY. TIME ESTIMATED VIA RADAR (MOB)
2223,UNK,1 N PARDEEVILLE,COLUMBIA,WI,43.54,-89.3,STORM CHASER REPORTS TWO LARGE UPROOTED TREES ON HOMES ON RIVER ST AND TWO PONTOON BOATS IN THE WATER FLIPPED UPSIDE DOWN. DISPATCH REPORTED 1 TREE DOWN. MANY SMALL BRA (MKX)
2355,UNK,3 SW HAYNEVILLE,LOWNDES,AL,32.15,-86.61,TREES DOWN ALONG HWY 21 BETWEEN HAYNEVILLE AND BEECHWOOD. POSSIBLE TORNADO. TIME ESTIMATED FROM RADAR. (BMX)
0019,UNK,4 NNW MILLERSBURG,ELKHART,IN,41.58,-85.74,6 INCH WIDE TREE DOWNED ON THE ROAD ON COUNTY ROAD 33 BETWEEN CR 36 AND CR 34. (IWX)
0031,UNK,2 SSW AUTAUGAVILLE,AUTAUGA,AL,32.4,-86.67,TREES AND POWER LINES DOWN BLOCKING PORTIONS OF CR 17 AND RIVERVIEW RD. POSSIBLE TORNADO. TIME ESTIMATED FROM RADAR. (BMX)
0040,UNK,3 ESE BEECH GROVE,MARION,IN,39.7,-86.04,SEVERAL HOMES HAD MINOR ROOF DAMAGE. STEEPLE ON CHURCH WAS SNAPPED NEARBY. CHIMNEY COLLAPSED AT ONE HOME. DELAYED REPORT FROM SATURDAY NIGHT STORM. (IND)
0101,75,1 SE CALVERT,MOBILE,AL,31.15,-88,PERSONAL WEATHER STATION IN SOUTHEAST WASHINGTON COUNTY RECORDED A 75MPH WIND GUST WITH THUNDERSTORM PASSAGE. (MOB)
0110,UNK,1 E SUNMAN,DEARBORN,IN,39.24,-85.07,BARN DAMAGED ON KRUSE LANE. TIME ESTIMATED BY RADAR. (ILN)
0120,UNK,3 NE HOLT,INGHAM,MI,42.66,-84.48,TREES REPORTED DOWN AND LARGE LIMBS SHEARED OFF TREES. (GRR)
0125,UNK,1 ESE BEDA,OHIO,KY,37.49,-86.93,A LARGE FALLEN TREE LIMB IS BLOCKING HWY 231 AND 5 ELECTRIC POLES ARE DOWN. (LMK)
0140,UNK,2 SW DUNDEE,OHIO,KY,37.53,-86.81,DAMAGE TO A FEW HOUSE ROOFS ALONG WITH PORCH DAMAGE. (LMK)
0200,UNK,7 S FOWLERVILLE,LIVINGSTON,MI,42.56,-84.07,TREES BLOCKING MUNSELL ROAD EAST OF ASTORIA DRIVE. SIDING RIPPED OFF THE SOUTH SIDE OF HOME. (DTX)
0208,UNK,FLUSHING,GENESEE,MI,43.06,-83.84,TREE DOWN ON HOUSE. (DTX)
0223,UNK,FENTON,GENESEE,MI,42.8,-83.71,LARGE TREE DOWN ON WHITE LAKE ROAD. (DTX)
