Time,F_Scale,Location,County,State,Lat,Lon,Comments
1844,UNK,2 NNW FLAGLER BEACH,Flagler,FL,29.5,-81.14,TRAINED SPOTTER REPORTED A BRIEF TORNADO OCCURRED NEAR AIA AND N 19TH STREET IN FLAGLER BEACH. TORNADO MOVED OVER WATER AND QUICKLY DISSIPATED AS A WATERSPOUT. NO DAMAG (JAX)
0632,UNK,DOUGLAS,WORCESTER,MA,42.05,-71.73,TORNADO CONFIRMED FROM EAST DOUGLAS TO NORTHWEST UXBRIDGE TO SOUTHERN NORTHBRIDGE. TORNADO WAS EF-1 IN DOUGLAS BUT EF-0 IN UXBRIDGE AND NORTHBRIDGE. (BOX)
0641,UNK,UPTON,WORCESTER,MA,42.17,-71.61,EF-1 TORNADO CONFIRMED IN WESTERN UPTON. (BOX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1843,UNK,2 SSE SWANCREEK,YADKIN,NC,36.16,-80.85,THREE TREES DOWN ON RENA ROAD. (RNK)
2030,60,OJO FELIZ,MORA,NM,36.06,-105.12,(ABQ)
2055,65,BUENA VISTA,MORA,NM,35.91,-105.25,(ABQ)
2120,UNK,2 WNW IDAHO FALLS,BONNEVILLE,ID,43.5,-112.07,PUBLIC REPORTS SEVERAL LARGE TREES SNAPPED OFF NEAR THE BASE NEAR IDAHO FALLS AIRPORT... INCLUDING ON SINGLETREE CIRCLE. TREE ALSO REPORTED DOWN AT THE OLD BUTTE SOCCER (PIH)
2122,60,10 NE DELFT,COTTONWOOD,MN,44.09,-94.96,WIND DRIVEN HAIL DESTROYED CROPS. (FSD)
2130,65,1 NW IDAHO FALLS,BONNEVILLE,ID,43.5,-112.06,IDAHO FALLS ITD SITE AT I-15 AND US-20. (PIH)
2135,UNK,1 SSW IDAHO FALLS,BONNEVILLE,ID,43.48,-112.04,TREE DOWN AT ROSE HILL CEMETERY. TIME ESTIMATED BASED ON RADAR. (PIH)
2150,UNK,IDAHO FALLS,BONNEVILLE,ID,43.49,-112.03,POWER OUTAGES REPORTED THROUGHOUT IDAHO FALLS DUE TO STORM. POWER LINES HAVE BEEN REPORTED DOWN AS WELL. (PIH)
2230,60,9 W CARPENTER,LARAMIE,WY,41.03,-104.51,ALSO VERY HEAVY RAIN AND ONE INCH HAIL WITH THE STORM (CYS)
2241,UNK,3 N PRENTICE,PRICE,WI,45.59,-90.29,LARGE TREE UPROOTED. DEBRIS SCATTERED ACROSS ROAD. RADAR ESTIMATED TIME. (DLH)
2246,UNK,3 NNE SANBORN,ASHLAND,WI,46.47,-90.88,LARGE TREE UPROOTED. RADAR ESTIMATED TIME. (DLH)
2255,UNK,BOGUE,GRAHAM,KS,39.36,-99.69,ONE TREE BLOWN OVER. MULTIPLE 3 TO 6 INCH DIAMETER BRANCHES DOWN. TIME ESTIMATED BY RADAR. (GLD)
2258,69,5 ESE WETMORE,PUEBLO,CO,38.21,-105,MESONET STATION RDDC2... 5 ESE WETMORE. (PUB)
2300,UNK,5 E RAKE,WINNEBAGO,IA,43.48,-93.82,NOT WIDESPREAD... BUT A HANDFUL OF 3-4” BRANCHES DOWN - VIA SOCIAL MEDIA. (DMX)
2315,UNK,1 ENE WINNSBORO,FAIRFIELD,SC,34.38,-81.08,WINNSBORO PD REPORTED A TREE DOWN ON A POWER LINE ON MARION AVE. TIME ESTIMATED. (CAE)
2315,UNK,13 S BOGUE,GRAHAM,KS,39.18,-99.64,TWO POWER POLES BROKEN OFF. TIME ESTIMATED BY RADAR. (GLD)
2330,60,13 N ELLIS,ELLIS,KS,39.12,-99.54,(DDC)
2332,UNK,12 N ELLIS,ELLIS,KS,39.11,-99.54,REPORTS OF A SHED BLOWN ONTO VEHICLES AND 8 IN. DIAMETER TREE BRANCHES BROKE. (DDC)
2336,UNK,6 NNE DENTSVILLE,RICHLAND,SC,34.15,-80.91,SCHP REPORTS TREE IN ROADWAY ON SWEET KNOLL COURT. TIME ESTIMATED BY RADAR. (CAE)
2344,UNK,1 NE ELLIS,ELLIS,KS,38.94,-99.55,REPORTS OF SIGNIFICANT ROOF DAMAGE TO A SCHOOL AND POWER LINES DOWN. (DDC)
2345,60,5 W TREGO CENTER,TREGO,KS,38.9,-99.99,(DDC)
0000,UNK,MASON CITY,CERRO GORDO,IA,43.15,-93.2,DELAYED REPORT - TIME ESTIMATED BY RADAR - SEVERAL LARGE BRANCHES AND ONE LARGER TREE DOWN...VIA SOCIAL MEDIA. (DMX)
0011,60,4 NNE MANNING,SCOTT,KS,38.6,-100.69,(DDC)
0014,UNK,1 SE SEVEN OAKS,LEXINGTON,SC,34.03,-81.13,REPORTED A TREE DOWN ON A POWER LINE IN THE WOODLAND HILLS AREA ALONG BUSH RIVER ROAD. (CAE)
0014,UNK,2 N CAMDEN,KERSHAW,SC,34.29,-80.61,REPORTED A LARGE LIMB DOWN ON A POWER LINE ALONG HIGHWAY 521 JUST NORTH OF CAMDEN. (CAE)
0021,60,8 SW ANTONINO,ELLIS,KS,38.7,-99.5,REPORTS OF POWER OUTAGES IN THE AREA. (DDC)
0021,UNK,KANAWHA,HANCOCK,IA,42.93,-93.79,DELAYED REPORT VIA SOCIAL MEDIA. FENCE BLOWN DOWN IN YARD. (DMX)
0031,60,5 NNW HARGRAVE,RUSH,KS,38.62,-99.48,(DDC)
0038,UNK,3 SSE LEESVILLE,LEXINGTON,SC,33.88,-81.48,REPORTED A LARGE TREE DOWN ON A POWER LINE ALONG BENTWOOD ROAD NEAR LEESVILLE. (CAE)
0045,UNK,3 N ERIE,WELD,CO,40.07,-105.05,CORRECTS PREVIOUS TSTM WND DMG REPORT FROM 3 N ERIE. NWS EMPLOYEE AND OTHER PEOPLE IN THEIR AREA REPORTED DOWN TREES... TREE BRANCHES... LEAVES STRIPPED OFF TREES AND S (BOU)
0049,70,1 SSW ERIE,WELD,CO,40.02,-105.05,AWOS STATION EIK... 1 SSW ERIE. (BOU)
0050,70,5 SSW AMY,LANE,KS,38.42,-100.64,SMALL HAIL ALSO OCCURRED WITH THIS STORM. (DDC)
0055,60,6 S NEKOMA,RUSH,KS,38.39,-99.44,(DDC)
0055,UNK,DOWS,WRIGHT,IA,42.66,-93.5,DELAYED REPORT. LARGE LIMBS DOWN IN TOWN AROUND 6 TO 8 INCHES IN DIAMETER. (DMX)
0100,UNK,4 N BRISTOW,BUTLER,IA,42.83,-92.91,DELAYED REPORT. REPORT OF GRAIN BIN DAMAGE NORTH OF BRISTOW FROM A LOCAL RADIO STATION. (DMX)
0102,UNK,WAVERLY,BREMER,IA,42.73,-92.47,DELAYED REPORT - LARGE LIMB BROKEN... WIND SPEED UNKNOWN. (DMX)
0103,UNK,IOLA,WAUPACA,WI,44.5,-89.11,A FEW TREES AND POWERLINES DOWN. VIA SOCIAL MEDIA. (GRB)
0130,58,11 N JETMORE,HODGEMAN,KS,38.25,-99.91,MESONET STATION K5NES... 11 N JETMORE. (DDC)
0135,UNK,15 E FRIEND,FINNEY,KS,38.25,-100.63,8 INCH DIAMETER TREE LIMBS WERE BLOWN DOWN. DIME SIZE HAIL ALSO OCCURRED. (DDC)
0144,60,9 WSW JETMORE,HODGEMAN,KS,38.03,-100.05,(DDC)
0146,UNK,5 E JETMORE,HODGEMAN,KS,38.09,-99.81,REPORTS OF 3 TRANSMISSION LINES SNAPPED BETWEEN JETMORE AND HANSTON. (DDC)
0152,69,BEVERLY HILLS,DOUGLAS,CO,39.49,-104.87,MESONET STATION CO073... BEVERLY HILLS. (BOU)
0159,63,WASHINGTON ISLAND,DOOR,WI,45.38,-86.9,WIND DRIVEN PEA/MARBLE SIZE HAIL PRODUCED CROP DAMAGE TO POTATO...PEAS AND BEANS ON THE ISLAND. (GRB)
0213,70,13 W KALVESTA,FINNEY,KS,38.06,-100.52,(DDC)
0219,UNK,3 N NAPIER,BOONE,IA,42.02,-93.72,SMALL LIMBS (< 2 INCHES) DOWN. (DMX)
0222,80,2 WNW WINDHORST,FORD,KS,37.79,-99.67,REPORTS OF A ROOF AND SIDE WALLS RIPPED OFF A 50 X 70 MACHINE SHED. (DDC)
0224,63,DODGE CITY REGIONAL AIR,FORD,KS,37.77,-99.97,ASOS STATION DDC... DODGE CITY REGIONAL AIRPORT. (DDC)
0229,68,5 W ELBERT,ELBERT,CO,39.22,-104.63,AWOS STATION MNH... 5 W ELBERT. (BOU)
0230,UNK,KINSLEY,EDWARDS,KS,37.93,-99.41,REPORT OF TWO SEMIS BLOWN OVER NEAR KINSLEY. (DDC)
0240,74,1 ENE GARDEN CITY,FINNEY,KS,37.98,-100.84,MESONET STATION KS010... 1 ENE GARDEN CITY. (DDC)
0243,80,2 SSE BYNUM,TETON,MT,47.95,-112.29,ESTIMATED WIND GUST NEAR 80 MPH AND HAIL UP TO QUARTER SIZE. SIGNIFICANT DAMAGE TO CROPS. (TFX)
0255,UNK,2 NNE NORTH LAS VEGAS,CLARK,NV,36.22,-115.1,PUBLIC REPORT RECEIVED VIA MEDIA OF TWO TREES DOWNED IN THE PARKING LOT OF COLLEGE OF SOUTHERN NEVADA NORTH LAS VEGAS CAMPUS. (VEF)
0259,75,GARDEN CITY REGIONAL AI,FINNEY,KS,37.93,-100.72,ASOS STATION GCK... GARDEN CITY REGIONAL AIRPORT. (DDC)
0300,65,1 W CHOTEAU,TETON,MT,47.82,-112.2,ESTIMATED 65 MPH WINDS WITH LARGE TREES KNOCKED DOWN IN MULTIPLE LOCATIONS. (TFX)
0302,62,4 NW CASTLE ROCK,DOUGLAS,CO,39.42,-104.9,(BOU)
0324,UNK,4 SW MANITOWOC,MANITOWOC,WI,44.04,-87.72,TREES AND POWER LINES DOWN. COMPLETE ROAD BLOCKAGE. TIME ESTIMATED FROM RADAR. (GRB)
0328,76,1 WSW ABILENE,DICKINSON,KS,38.91,-97.23,(TOP)
0340,UNK,ABILENE,DICKINSON,KS,38.92,-97.21,CORRECTS PREVIOUS TSTM WND GST REPORT FROM ABILENE. POWER OUTAGES REPORTED IN THE TOWN OF ABILENE. (TOP)
0340,60,CHOTEAU,TETON,MT,47.81,-112.18,DELAYED REPORT OF MULTIPLE TREES DOWN IN TOWN AND NO POWER. PEA SIZED HAIL. ESTIMATES 60 MPH WINDS. (TFX)
0413,UNK,3 N ERIE,WELD,CO,40.07,-105.05,NWS EMPLOYEE AND OTHER PEOPLE IN THEIR AREA REPORTED DOWN TREES... TREE BRANCHES... LEAVES STRIPPED OFF TREES AND SOME POWER OUTAGES. (BOU)
0422,UNK,HOOKER,TEXAS,OK,36.86,-101.21,ROOFED RIPPED OFF TRAILER... DAMAGE TO 4 OR 5 TRAILERS ON NE SIDE OF HOOKER. WINDS ESTIMATED 70 TO 80 MPH. (AMA)
0425,70,1 W HOOKER,TEXAS,OK,36.86,-101.23,(AMA)
0430,63,6 WSW CASCADE,CASCADE,MT,47.23,-111.81,GOOD SIZED BRANCHES DOWN. BLEW DOOR OFF OF ITS HINGES. (TFX)
0436,59,8 SSE ULM,CASCADE,MT,47.33,-111.44,(TFX)
0441,59,3 S SUN PRAIRIE,CASCADE,MT,47.49,-111.48,59 MPH THUNDERSTORM WIND GUST. (TFX)
0445,UNK,BEAVER,BEAVER,OK,36.81,-100.52,SEVERAL REPORTS OF DAMAGE TO BUILDINGS WITH TREES BLOWN DOWN IN AND AROUND BEAVER. WINDS ESTIMATED AT 70 TO 80 MPH. (AMA)
0600,UNK,3 W SHELBY,OCEANA,MI,43.61,-86.43,ROOF OFF GARAGE. LARGE TREE DOWN. TIME ESTIMATED FROM RADAR. (GRR)
0626,63,2 SW GAGE,ELLIS,OK,36.3,-99.78,RECORDED AT KGAG AIRPORT ASOS. A TREES WERE DOWNED ON THE SOUTHWEST SIDE OF GAGE. (OUN)
0637,UNK,DOUGLAS,WORCESTER,MA,42.05,-71.73,MULTIPLE TREES AND WIRES DOWN ON MAPLE STREET (BOX)
0700,UNK,MARLBOROUGH,MIDDLESEX,MA,42.35,-71.55,DOWNED TREES AT THE MARLBOROUGH COUNTRY CLUB AT GOLF COURSE HOLES 16 AND 17 (BOX)
0706,UNK,SOUTHBOROUGH,WORCESTER,MA,42.3,-71.52,LARGE BRANCH DOWN ON WIRES ON FLAG ROAD (BOX)
0945,UNK,MADISON,LAKE,OH,41.77,-81.05,TREE DOWN. (CLE)
1048,UNK,SPRINGBORO,CRAWFORD,PA,41.8,-80.37,NUMEROUS TREES AND BRANCHES DOWN ON ROUTE 18. (CLE)
1107,UNK,EDINBORO,ERIE,PA,41.87,-80.12,NUMEROUS TREES DOWN AT WATER ST. AND MINTER HILL RD.... FLORECK AND FRIES RD.... RT. 99 NEAR CAMPBELL POTTERY... AND GIBSON HALL AND CAPP ROADS. (CLE)
Time,Size,Location,County,State,Lat,Lon,Comments
1829,100,8 SW STOCKVILLE,FRONTIER,NE,40.45,-100.49,(LBF)
1928,175,9 NW STOCKVILLE,FRONTIER,NE,40.63,-100.51,(LBF)
2001,100,1 SSE GUADALUPITA,MORA,NM,36.13,-105.23,(ABQ)
2044,100,1 NNE WINNEBAGO,FARIBAULT,MN,43.78,-94.17,NICKEL TO QUARTER SIZE HAIL. (MPX)
2055,100,BUENA VISTA,MORA,NM,35.91,-105.25,(ABQ)
2100,100,14 SE STOCKVILLE,FRONTIER,NE,40.39,-100.2,(LBF)
2121,100,1 SSE SANBORN,REDWOOD,MN,44.2,-95.12,MOSTLY DIMES WITH A FEW UP TO QUARTER SIZE. HEAVY RAIN ALSO. TIME ESTIMATED FROM RADAR. (MPX)
2122,100,10 NE DELFT,COTTONWOOD,MN,44.09,-94.96,DIME TO QUARTER SIZE HAIL. WIND DRIVEN HAIL STRIPPED SOYBEANS TO STUBBLE AND LEAVES OFF TREES. THE DURATION OF THE HAIL EVENT WAS 8 MINUTES. (FSD)
2125,100,6 W COMFREY,BROWN,MN,44.12,-95.02,HAIL WAS QUITE JAGGED... NOT ROUND. (MPX)
2130,150,2 E DARFUR,WATONWAN,MN,44.05,-94.8,RELAYED BY WFO FSD. (MPX)
2149,100,18 WNW CHEYENNE,LARAMIE,WY,41.24,-105.11,HEAVY RAIN 1/3 INCH IN 10 MINUTES (CYS)
2200,100,4 NNW LELAND,WINNEBAGO,IA,43.39,-93.69,(DMX)
2205,100,4 NW CHEYENNE,LARAMIE,WY,41.19,-104.85,(CYS)
2235,275,1 W BLUE EARTH,FARIBAULT,MN,43.64,-94.12,IMAGES ON TWITTER. (MPX)
2245,150,7 SE CHEYENNE,LARAMIE,WY,41.07,-104.89,(CYS)
2251,175,5 NW NICODEMUS,GRAHAM,KS,39.44,-99.68,(GLD)
2308,100,DAMAR,ROOKS,KS,39.32,-99.58,NICKEL TO QUARTER SIZE HAIL REPORTED. (GID)
2311,125,2 SSW BOGUE,GRAHAM,KS,39.34,-99.7,REPORT OF HALF DOLLAR SIZED HAIL NEAR BOGUE VIA A TRAINED SPOTTER. (GLD)
2315,100,MILLADORE,WOOD,WI,44.59,-89.86,VIA SOCIAL MEDIA. (GRB)
2352,100,1 W NORA SPRINGS,FLOYD,IA,43.14,-93.02,(ARX)
0003,100,1 S MASON CITY,CERRO GORDO,IA,43.13,-93.2,DELAYED REPORT VIA SOCIAL MEDIA. (DMX)
0030,175,4 SSW HEALY,LANE,KS,38.55,-100.65,MOST OF THE HAIL WAS QUARTER TO HALF DOLLAR SIZE. (DDC)
0045,100,3 NNW ERIE,BOULDER,CO,40.06,-105.07,WIND DAMAGE: TREE BLOWN DOWN WITH TWO LARGE BRANCHES FROM OTHER TREES DOWN. (BOU)
0050,100,4 NNE RUTLAND,HUMBOLDT,IA,42.81,-94.27,MIX OF PEA TO QUARTER SIZED HAIL... SOME SMALL (LESS THAN AN INCH) BRANCHES DOWN. (DMX)
0119,100,2 WNW FORT DODGE,WEBSTER,IA,42.52,-94.22,DELAYED REPORT VIA SOCIAL MEDIA. (DMX)
0300,100,BYNUM,TETON,MT,47.98,-112.3,HAIL STARTED OUT LARGE THEN GOT SMALLER. ENOUGH SMALL HAIL TO COVER THE GROUND TO A DEPTH OF SEVERAL INCHES. CROPS RUINED. WINDS ESTIMATED AT 30 MPH. (TFX)
