Time,F-Scale,Location,County,State,Lat,Lon,Comments
2341,UNK,HOBSON,JUDITH BASIN,MT,47,-109.87,TORNADO SPOTTED ON THE GROUND WITH DAMAGE (TFX)
0053,UNK,COFFEE CREEK,FERGUS,MT,47.35,-110.08,LOCAL LAW ENFORCEMENT CONFIRMED TORNADO ON GROUND WITH LARGE PATH AND DAMAGE (TFX)
0133,UNK,8 SE BIG SANDY,CHOUTEAU,MT,48.1,-109.99,SPOTTER CONFIRMED CONE TORNADO APPROX 8 MILES SSE OF BIG SANDY (TFX)
0133,UNK,BIG SANDY,CHOUTEAU,MT,48.18,-110.11,SPOTTER CONFIRMED CONE TORNADO (TFX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1455,UNK,3 E DEATSVILLE,ELMORE,AL,32.6,-86.34,NUMEROUS TREES WERE REPORTED DOWN ALONG THE FOLLOWING ROADS...PRUITT FARM ROAD...WILLOW OAK DRIVE...HOGAN ROAD AND GIBBONS ROAD. IN ADDITION VINYL SIDING WAS BLOWN OFF (BMX)
1720,UNK,4 S CHAUNCEY,DODGE,GA,32.05,-83.06,SEVERAL TREES DOWN. (FFC)
1752,UNK,POTTERVILLE,TAYLOR,GA,32.52,-84.12,SEVERAL TREES DOWN (FFC)
1800,UNK,AMERICUS,SUMTER,GA,32.07,-84.23,TREE DOWN IN AMERICUS. WIND GUST TO 38 MPH ALSO MEASURED AT SUMTER CO AIRPORT AWOS. (FFC)
1841,58,4 SW PLAYALINDA BEACH,BREVARD,FL,28.6,-80.68,USAF TOWER 511 AT 35 FEET,GUST TO 50 KTS. (MLB)
1905,UNK,BYRON,PEACH,GA,32.65,-83.76,911 RELAYED A REPORT A TREE DOWN IN BYRON. TIME IS ESTIMATED FROM RADAR (FFC)
1913,UNK,4 S GARDEN CITY,CHATHAM,GA,32.05,-81.17,THE PUBLIC REPORTED A LARGE 1 FOOT DIAMETER BRANCH DOWN NEAR THE INTERSECTION OF HIGHWAY 17 AND CHATHAM PARKWAY. (CHS)
1958,60,MARIANNA,JACKSON,FL,30.77,-85.24,(TAE)
2000,62,3 W MEDICINE PARK,COMANCHE,OK,34.73,-98.55,(OUN)
2010,UNK,DELLWOOD,JACKSON,FL,30.83,-85.05,TREES DOWN NORTHEAST OF MARIANNA NEAR THE GEORGIA STATE LINE. (TAE)
2012,UNK,TALLAHASSEE COML AIRPOR,LEON,FL,30.46,-84.18,TREE DOWN ON POWERLINE BY BUCKLAKE ROAD AND PEDRICK. (TAE)
2012,UNK,THOMASVILLE MUNICIPAL A,THOMAS,GA,30.9,-83.88,MULTIPLE TREES AND POWERLINES DOWN AROUND THOMAS COUNTY. LIGHTNING STRUCK A GAS STATION GENERATING A FIRE. (TAE)
