Time,F_Scale,Location,County,State,Lat,Lon,Comments
2100,UNK,VENTURETOWN,WARREN,PA,41.87,-79.16,EF-1 CONFIRMED IN NORTH WARREN. MAX WINDS 95 MPH. (CTP)
2230,UNK,5 N MOFFAT,SAGUACHE,CO,38.07,-105.9,LANDSPOUT TORNADO CONFIRMED BY PHOTO. LOCATION IS ESTIMATED. (PUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1535,UNK,MARINE CITY,ST. CLAIR,MI,42.71,-82.5,MULTIPLE LARGE TREE LIMBS DOWN (DTX)
1653,UNK,1 E SIDNEY,SHELBY,OH,40.29,-84.15,TREE REPORTED DOWN AT CUSTENBORDER FIELD PARK. (ILN)
1733,UNK,SANDUSKY,ERIE,OH,41.46,-82.71,LARGE TREES AND LIMBS DOWN WITH SOME FALLING ON BUILDINGS CAUSING ROOF DAMAGE. POWER LINES DOWN ON CARS ON CEDAR POINT DRIVE. (CLE)
1733,60,1 ENE SANDUSKY,ERIE,OH,41.46,-82.7,LARGE TREES DOWN AT BATTERY PARK MARINA. (CLE)
1745,60,2 NW DULUTH,ST. LOUIS,MN,46.8,-92.15,A LARGE HEALTHY TREE SNAPPED FROM THE THUNDERSTORM'S WINDS. (DLH)
1800,60,4 WNW SUPERIOR,DOUGLAS,WI,46.72,-92.14,LARGE TREE KNOCKED DOWN AND CAUSED HOUSE AND FENCE DAMAGE. (DLH)
1811,UNK,6 NE PATZAU,DOUGLAS,WI,46.55,-92.12,PUBLIC PHOTO OF TWO SHALLOW TREES UPROOTED NEAR PATTISON PARK. (DLH)
1824,UNK,6 S ASHLEY,DELAWARE,OH,40.33,-82.96,LARGE TREE DOWN ACROSS NORTH OLD STATE ROAD NEAR KILBOURNE. TIME ESTIMATED BY RADAR. (ILN)
1835,60,BLUEBERRY,DOUGLAS,WI,46.58,-91.67,8 INCH DIAMETER TREE BLOWN DOWN. (DLH)
1840,UNK,4 N WESTERVILLE,DELAWARE,OH,40.18,-82.92,EVERGREEN TREE DOWN ON BIG WALNUT ROAD NEAR GENOA. TIME ESTIMATED BY RADAR. (ILN)
1846,UNK,1 WSW VANVILLE,BERKELEY,WV,39.37,-77.99,SEVERAL TWO FOOT IN DIAMETER TREES DOWN ON NADEN BOUSCH LANE EAST OF ROUTE 11. (LWX)
1848,UNK,1 SE VIRGILINA,HALIFAX,VA,36.54,-78.77,2 LARGE TREES DOWN. CHIMNEY BLOWN OFF A HOUSE. DEBRIS STREWN ALL OVER 7TH ST. TIME RADAR ESTIMATED. (RNK)
1848,UNK,2 SE ELYRIA,LORAIN,OH,41.36,-82.08,LARGE TREE DOWN ON ROUTE 57 SOUTHBOUND. TREE DOWN ON EAST AVENUE AND 16TH STREET. (CLE)
1857,UNK,ASHLAND,ASHLAND,WI,46.58,-90.88,ONE TRUNK OF THREE TRUNK PINE TREE BROKEN AT BASE. DUE TO DECAY OBSERVED IN PHOTO ESTIMATE 45-50 MPH WINDS. (DLH)
1859,UNK,1 NW HAGERSTOWN,WASHINGTON,MD,39.65,-77.73,MULTIPLE AND WIRES DOWN IN THE HAGERSTOWN AREA. (LWX)
1934,UNK,BIGLERVILLE,ADAMS,PA,39.93,-77.25,A SINGLE TREE BROUGHT WIRES DOWN (CTP)
1938,UNK,SWEET VALLEY,LUZERNE,PA,41.28,-76.15,ONE TREE DOWN HARRIS POND AND MAIN ROAD (BGM)
1940,UNK,YULEE,NASSAU,FL,30.63,-81.57,SHERIFFS OFFICE REPORTED A TREE DOWN ALONG THE WEIGH STATION NEAR I-95. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
1943,UNK,UNIONTOWN,CARROLL,MD,39.59,-77.12,TREE ON WIRES ON TREVANION ROAD NEAR UNIONTOWN ROAD. (LWX)
1945,UNK,2 NNE AKRON,SUMMIT,OH,41.11,-81.51,2 TREES/LARGE BRANCHES DOWN. (CLE)
1945,UNK,CRANESVILLE,ERIE,PA,41.9,-80.34,SEVERAL TREES AND LARGE LIMBS DOWN. (CLE)
1952,UNK,1 NE ANDOVER,ASHTABULA,OH,41.62,-80.56,SEVERAL TREES AND POWER LINES DOWN NEAR THE INTERSECTION OF PYMATUNING LAKE ROAD AND FOOTVILLE-RICHMOND ROAD NORTHEAST OF ANDOVER. (CLE)
1954,UNK,LINESVILLE,CRAWFORD,PA,41.66,-80.42,TREE DOWN. (CLE)
1956,UNK,5 W PARKMAN,GEAUGA,OH,41.37,-81.15,TREE DOWN IN TROY TOWNSHIP. (CLE)
