Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1618,59,1 SE DOWNTOWN SAINT PET,PINELLAS,FL,27.76,-82.63,THE TAMPA BAY PORTS SITE AT THE ST. PETE PIER MEASURED A WIND GUST TO 59 MPH. (TBW)
0305,UNK,NEWARK,NEW CASTLE,DE,39.68,-75.76,TREE TOPPLED OVER HITTING A HOUSE IN NEWARK. (PHI)
0306,UNK,GERRARDSTOWN,BERKELEY,WV,39.37,-78.09,TREE DOWN IN THE FOREST HEIGHTS SUBDIVISION NEAR KMRB (LWX)
0307,UNK,WEST CHESTER,CHESTER,PA,39.96,-75.61,TREES DOWN AND ELECTRIC TRANSFORMERS EXPLODED. (PHI)
0345,UNK,UPPER DEERFIELD TWP,CUMBERLAND,NJ,39.48,-75.21,SEVERAL LARGE TREES DOWN. (PHI)
0345,59,NE PHILADELPHIA AIRPORT,PHILADELPHIA,PA,40.08,-75.01,(PHI)
0355,UNK,NEWPORT,CUMBERLAND,NJ,39.3,-75.18,TREE LIMBS DOWN. (PHI)
0359,UNK,1 E HURLOCK,DORCHESTER,MD,38.62,-75.84,TREES DOWN NEAR HURLOCK. (AKQ)
0359,UNK,BRIDGEVILLE,SUSSEX,DE,38.74,-75.6,FRONT WINDOWS OF A GROCERY STORE BLOWN OUT. TIME ESTIMATED BASED ON RADAR. (PHI)
0410,UNK,CENTREVILLE,QUEEN ANNES,MD,39.04,-76.07,300 FT CHICKEN COOP FLIPPED. TIME EST BASED ON RADAR. (PHI)
0411,60,JOINT BASE MDL,BURLINGTON,NJ,40.02,-74.59,(PHI)
0412,UNK,RARITAN,SOMERSET,NJ,40.57,-74.64,STRUCTURAL DAMAGE. TIME EST BASED ON RADAR. (PHI)
0414,UNK,LAUREL,SUSSEX,DE,38.55,-75.57,TREE INTO A HOUSE. TIME ESTIMATED BASED ON RADAR. (PHI)
0416,UNK,GEORGETOWN,SUSSEX,DE,38.69,-75.39,TRACTOR TRAILER BLOWN OVER IN A SHOPPING CENTER PARKING LOT. TIME ESTIMATED BASED ON RADAR. (PHI)
0420,71,DENNISVILLE,CAPE MAY,NJ,39.19,-74.83,71 MPH WIND GUST MEASURED ON HOME DAVIS WEATHER STATION. (PHI)
0420,UNK,DENNISVILLE,CAPE MAY,NJ,39.19,-74.83,TREES DOWN. (PHI)
0426,UNK,OAK ORCHARD,SUSSEX,DE,38.6,-75.17,3 TREES BLOWN INTO HOMES. MOBILE HOME BLOWN OVER. TIME ESTIMATED BASED ON RADAR. (PHI)
0448,60,DEWEY BEACH,SUSSEX,DE,38.7,-75.08,(PHI)
0450,59,BRICK TWP,OCEAN,NJ,40.07,-74.12,52 KNOT GUST. (PHI)
Time,Size,Location,County,State,Lat,Lon,Comments
0315,100,WILMINGTON,NEW CASTLE,DE,39.73,-75.53,(PHI)
0355,100,NEWPORT,CUMBERLAND,NJ,39.3,-75.18,(PHI)
0454,100,PARAMUS,BERGEN,NJ,40.95,-74.07,QUARTER SIZE HAIL (OKX)
