Time,F_Scale,Location,County,State,Lat,Lon,Comments
1502,UNK,5 NNW DOWNTOWN DAYTON,MONTGOMERY,OH,39.82,-84.24,LARGE BRANCHES DOWN. TIME ESTIMATED FROM RADAR DATA. (ILN)
1507,UNK,3 N DOWNTOWN DAYTON,MONTGOMERY,OH,39.8,-84.19,NUMEROUS TREES... POWER LINES DOWN OVER ROAD. (ILN)
1707,UNK,1 N GLENVILLE,FREEBORN,MN,43.59,-93.28,LARGE TREES DOWN. POWER OUT. TIME ESTIMATED. (MPX)
1730,UNK,1 N CHARLES CITY,FLOYD,IA,43.08,-92.68,TORNADO ON GROUND 1 MILE TO 4 MILES NORTH OF CHARLES CITY IOWA. DAMAGE TO SOME HOUSES. (ARX)
1825,UNK,4 ENE CANTRIL,VAN BUREN,IA,40.67,-92,A STRONG TORNADO TOUCHED DOWN NORTHEAST OF CANTRIL AND CONTINUED EAST FOR 17 MINUTES FOR AROUND 7.5 MILES. THE TORNADO WAS 100 YARDS AT ITS WIDEST. A HOUSE AND A HUNTIN (DVN)
1828,UNK,ELMA,HOWARD,IA,43.25,-92.44,TORNADO ON GROUND NEAR 180TH STREET JUST NORTH OF ELMA MOVING SLOWLY NORTH. (ARX)
1836,UNK,1 S HOUGHTON,LEE,IA,40.77,-91.61,EF1 TORNADO TOUCHED DOWN SOUTH OF HOUGHTON STRIKING A METAL BUILDING. THE ROOF WAS REMOVED FROM THE BUILDING AND THE WINDS WERE ESTIMATED AT 100 MPH. (DVN)
1845,UNK,1 S HOUGHTON,LEE,IA,40.77,-91.61,TWO BARNS DOWN. (DVN)
1848,UNK,3 NNE PLATTVILLE,KENDALL,IL,41.57,-88.36,A VERY BRIEF ROPE TORNADO OCCURRED IN A FIELD SOUTH OF WALKER ROAD BETWEEN 1:48 AND 1:49 PM. LOCATION IS ESTIMATED BY RADAR AND DETAILED SPOTTER REPORT AS WELL AS A PHO (LOT)
1850,UNK,LIME SPRINGS,HOWARD,IA,43.45,-92.28,CORRECTS PREVIOUS TORNADO REPORT FROM LIME SPRINGS. TORNADO NEAR LIME SPRINGS WITH ROOF... HOME... TREE DAMAGE. POWER LINES DOWN. HOUSE TO HOUSE SEARCHES BEING CONDUCTE (ARX)
