Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
Time,Size,Location,County,State,Lat,Lon,Comments
2009,100,1 E DRAPER,PULASKI,VA,37,-80.75,HOLBERT AVE (RNK)
2030,100,1 E INDIAN VALLEY,FLOYD,VA,36.92,-80.53,INDIAN VALLEY RD (RNK)
2049,125,2 NE MEADOWS OF DAN,PATRICK,VA,36.75,-80.39,(RNK)
2335,100,1 SW HARDIN,BIG HORN,MT,45.72,-107.63,HAIL COVERING THE GROUND...UP TO 1 INCH IN DIAMETER (BYZ)
2341,100,2 S LAUREL,YELLOWSTONE,MT,45.64,-108.78,(BYZ)
0238,125,WAKEFIELD,SUSSEX,VA,36.97,-76.99,(AKQ)
0258,150,WINDSOR,ISLE OF WIGHT,VA,36.81,-76.74,VIA SOCIAL MEDIA...UP TO PING PONG BALL SIZE (AKQ)
0307,100,HILLSDALE,CITY OF SUFFOLK,VA,36.73,-76.63,NICKEL TO QUARTER SIZE (AKQ)
0315,100,2 NNE WAVERLY,SUSSEX,VA,37.06,-77.08,(AKQ)
0357,100,GHENT,CITY OF NORFOLK,VA,36.87,-76.3,(AKQ)
0410,100,CHESAPEAKE,CITY OF CHESAPEAK,VA,36.82,-76.27,(AKQ)
0420,125,MURDENS CORNER,CITY OF VIRGINIA,VA,36.79,-76.06,(AKQ)
