Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2135,UNK,3 NW MIDDLEBURG,CLAY,FL,30.08,-81.94,ACTION NEWS RELAYED A REPORT OF TREES DOWN AND ROOF DAMAGE TO A BUSINESS ON COUNTY ROAD 218 JUST DOWN FROM WILKINSON JR HIGH SCHOOL. DAMAGE WAS CAUSED BY STRAIGHT LINE (JAX)
0235,70,4 SE CHAPPELL,DEUEL,NE,41.05,-102.41,(LBF)
Time,Size,Location,County,State,Lat,Lon,Comments
1230,100,5 WSW HOFFMAN,GRANT,MN,45.8,-95.88,(FGF)
1546,100,KIMBALL,STEARNS,MN,45.31,-94.3,HAIL OF MAINLY LESSER SIZE...COVERING THE GROUND. (MPX)
2126,100,PATCH GROVE,GRANT,WI,42.94,-90.97,(ARX)
2147,100,OSSEO,TREMPEALEAU,WI,44.58,-91.22,VIEWER REPORT THROUGH SOCIAL MEDIA VIA WEAU. (ARX)
0018,100,4 S BAYARD,MORRILL,NE,41.7,-103.32,NICKEL TO QUARTER SIZE HAIL. (CYS)
0019,100,S ALBIN,LARAMIE,WY,41.42,-104.1,(CYS)
0036,100,7 N BUSHNELL,KIMBALL,NE,41.33,-103.89,RANGED FROM NICKLE TO QUARTER (CYS)
0114,175,5 E DIX,KIMBALL,NE,41.23,-103.39,TROOPER REPORTED HAIL ON HWY 30 NORTH OF I-80 (CYS)
0124,175,8 N LISCO,GARDEN,NE,41.62,-102.62,(LBF)
0147,100,10 N OSHKOSH,GARDEN,NE,41.55,-102.34,(LBF)
0155,200,4 E SIDNEY,CHEYENNE,NE,41.13,-102.89,(CYS)
0204,125,10 NE OSHKOSH,GARDEN,NE,41.51,-102.21,(LBF)
0212,250,5 W CHAPPELL,DEUEL,NE,41.09,-102.56,MEASURED 2-3/8 INCH... 2 MILES EAST OF LODGEPOLE ON HWY 30 (LBF)
0235,200,1 NE OVID,SEDGWICK,CO,40.97,-102.37,(BOU)
0235,175,1 S CHAPPELL,DEUEL,NE,41.08,-102.47,(LBF)
0255,125,9 SE JULESBURG,SEDGWICK,CO,40.9,-102.15,HAIL AND WIND GUSTS TO 40 MPH BROKE A COUPLE WINDOWS IN THE HOUSE. (BOU)
0325,100,10 ENE VENANGO,PERKINS,NE,40.82,-101.86,(LBF)
0338,200,12 SSE GRANT,CHASE,NE,40.68,-101.64,(LBF)
0339,275,13 N IMPERIAL,PERKINS,NE,40.7,-101.64,(LBF)
0429,175,7 NNW HAMLET,HAYES,NE,40.48,-101.29,(LBF)
