Time,F_Scale,Location,County,State,Lat,Lon,Comments
2215,UNK,WAR EAGLE,BENTON,AR,36.27,-93.94,PROBABLE RAIN WRAPPED TORNADO. TREE DAMAGE. (TSA)
2230,UNK,2 N CLIFTY,MADISON,AR,36.27,-93.8,(TSA)
2234,UNK,4 W SAND SPRINGS,TULSA,OK,36.14,-96.18,*** 1 FATAL *** EXTENSIVE DAMAGE IN MOBILE HOME PARK NEAR HIGHWAY 51 AND 145 WEST AVENUE. (TSA)
2247,UNK,2 S BERRYVILLE,CARROLL,AR,36.34,-93.57,RAIN WRAPPED TORNADO (TSA)
2302,UNK,TULSA,TULSA,OK,36.13,-95.92,EF-0 DAMAGE FOUND NEAR MINGO/ADMIRAL WITH A SHORT TORNADO PATH LENGTH. (TSA)
2312,UNK,6 WSW YUKON,CANADIAN,OK,35.46,-97.83,AN ANTICYCLONIC TORNADO WAS OBSERVED NORTH OF SOUTHWEST 15TH STREET AND GREGORY ROAD. NO DAMAGE IS KNOWN TO HAVE OCCURRED. (OUN)
2335,UNK,MOORE,CLEVELAND,OK,35.34,-97.49,BEGAN 635PM NEAR SW119/PENN ENDED 646PM NEAR SE34/SUNNYLANE... TIME AND LOCATION EST FROM RADAR. (OUN)
2356,UNK,INOLA,ROGERS,OK,36.15,-95.51,(TSA)
0023,UNK,1 N PEGGS,CHEROKEE,OK,36.1,-95.1,FENCES BLOWN DOWN (TSA)
Time,Speed,Location,County,State,Lat,Lon,Comments
2150,UNK,2 S LOWELL,BENTON,AR,36.23,-94.13,TREES SNAPPED AND UPROOTED AT BETHEL HEIGHTS. (TSA)
2215,UNK,MANNFORD,CREEK,OK,36.13,-96.35,LARGE LIMBS DOWN. (TSA)
2225,66,1 NNW JUNO BEACH,PALM BEACH,FL,26.89,-80.06,(MFL)
2225,UNK,2 E SHELL KNOB,BARRY,MO,36.63,-93.6,DAMAGE TO BOAT DOCKS IN BIG BAY AREA (SGF)
2230,80,4 SE WESTPORT,PAWNEE,OK,36.18,-96.27,(TSA)
2233,UNK,7 N FORUM,MADISON,AR,36.28,-93.71,LARGE TREES UPROOTED NEAR JUNCTION OF HIGHWAYS 12 AND 23. POSSIBLE TORNADO. (TSA)
2245,UNK,TULSA,TULSA,OK,36.13,-95.92,NUMEROUS REPORTS OF TREES AND POWER POLES DOWN ON THE NORTHERN SIDE OF THE CITY OF TULSA BETWEEN 545 PM AND 700 PM. MOST OF THESE REPORTS WERE NORTH OF 21ST STREET FROM (TSA)
2300,60,4 NNW FORT COBB,CADDO,OK,35.15,-98.46,(OUN)
2305,UNK,OWASSO,TULSA,OK,36.27,-95.85,TREE DOWN NEAR 66TH NORTH AND 129TH EAST. (TSA)
2315,65,TULSA,TULSA,OK,36.13,-95.92,ESTIMATED 60-70 MPH WINDS AT ADMIRAL AND SHERIDAN. (TSA)
2315,UNK,3 E AVA,DOUGLAS,MO,36.95,-92.61,THREE TELEPHONE POLLS BLOWN DOWN NEAR HIGHWAY 14 AND COUNTY ROAD 305. (SGF)
2317,UNK,2 E BERRYVILLE,CARROLL,AR,36.36,-93.53,SEVERAL TREES BLOWN DOWN. (TSA)
2322,73,3 S MUSTANG,CANADIAN,OK,35.35,-97.72,(OUN)
2325,UNK,5 W ADAIR,MAYES,OK,36.44,-95.36,TREE DAMAGE. ONE TREE PARTIALLY OVER A RURAL ROAD. (TSA)
2325,UNK,5 S SUMMERSVILLE,TEXAS,MO,37.11,-91.66,TREE DOWN (SGF)
2326,80,2 W CATOOSA,ROGERS,OK,36.19,-95.78,SPOTTER REPORT OF 80-100 MPH INFLOW WINDS. (TSA)
2330,UNK,TULSA,TULSA,OK,36.13,-95.92,GLASS DOOR SHATTERED ON 1ST FLOOR OF BUILDING HOUSING WFO TULSA. (TSA)
2332,60,WILEY POST AIRPORT,OKLAHOMA,OK,35.53,-97.65,(OUN)
2333,UNK,CATOOSA,ROGERS,OK,36.19,-95.75,WINDOWNS BLOWN OUT OF HOMES. (TSA)
2345,60,5 NNW CHICKASHA,GRADY,OK,35.11,-97.98,(OUN)
2353,72,WILL ROGERS AIRPORT,OKLAHOMA,OK,35.39,-97.6,(OUN)
2355,UNK,5 S INOLA,ROGERS,OK,36.08,-95.51,LARGE TREE LIMBS BLOW OVER A RURAL ROAD. (TSA)
0007,65,4 S CHOCTAW,OKLAHOMA,OK,35.44,-97.26,(OUN)
0025,UNK,PEGGS,CHEROKEE,OK,36.08,-95.1,PROBABLE TORNADO. 26 TREES BLOWN DOWN...SEVERAL BUILDINGS DAMAGED. SHINGLES OFF A ROOF. SYCAMORE SPRINGS RANCH. (TSA)
0025,UNK,LOCUST GROVE,MAYES,OK,36.2,-95.17,TWO POWER POLES AND SOME TREES DOWN. (TSA)
0030,UNK,ALPENA,BOONE,AR,36.29,-93.29,SHED BLOWN OVER IN ALPENA. (LZK)
0050,UNK,GREEN FOREST,CARROLL,AR,36.34,-93.44,FEW TREES DOWN. (TSA)
0108,UNK,BOLEY,OKFUSKEE,OK,35.49,-96.48,TREES AND LIMBS DOWN NORTH OF BOLEY. (TSA)
0109,UNK,6 N WEWOKA,SEMINOLE,OK,35.24,-96.49,TWO INCH DIAMETER TREE LIMBS BLOWN DOWN BY THUNDERSTORM WINDS. (OUN)
0115,UNK,2 W MILL SPRING,WAYNE,MO,37.06,-90.72,LARGE TREE DOWN NEAR THE REYNOLDS/WAYNE COUNTY LINE (PAH)
0150,UNK,STIDHAM,MCINTOSH,OK,35.37,-95.7,LARGE TREE LIMBS DOWN. (TSA)
0150,UNK,FAYETTEVILLE,WASHINGTON,AR,36.06,-94.16,TREE DOWN ON CAR ON SOUTH STREET. (TSA)
0209,60,TATUMS,CARTER,OK,34.48,-97.46,(OUN)
0215,UNK,2 S MARBLE HILL,BOLLINGER,MO,37.27,-89.98,SMALL TREES DOWN ACROSS THE COUNTY (PAH)
0240,UNK,5 W DONIPHAN,RIPLEY,MO,36.62,-90.91,2 TREES DOWN ON HIGHWAY 160W (PAH)
0255,UNK,5 W DONIPHAN,RIPLEY,MO,36.62,-90.91,2 TREES DOWN ON HIGHWAY 160W (PAH)
0305,66,6 SW FITTSTOWN,PONTOTOC,OK,34.56,-96.7,(OUN)
0329,72,5 S FORT SMITH,SEBASTIAN,AR,35.31,-94.4,SOUTH OF FORT SMITH ON US HIGHWAY 71. (TSA)
0350,UNK,2 NW ALTUS,FRANKLIN,AR,35.47,-93.79,SMALL TREES BLOWN DOWN ONTO HWY 64 BETWEEN ALTUS AND OZARK. ANOTHER TREE DOWN ON PRITCHARD ROAD. (TSA)
0443,UNK,DUNBAR,PUSHMATAHA,OK,34.46,-95.56,SEVERAL LARGE TREE LIMBS AND BRANCHES BLOWN DOWN. (TSA)
0445,UNK,RUSSELLVILLE,POPE,AR,35.27,-93.14,SOME WINDOWS AND PORTION OF END WALL BLOWN OUT OF TOP FLOOR OF TWO STORY BUILDING. OCCURRED ON 400 BLOCK OF NORTH ARKANSAS AVENUE. (LZK)
0515,60,BOKCHITO,BRYAN,OK,34.02,-96.14,(OUN)
0730,65,5 NNW DE QUEEN,SEVIER,AR,34.11,-94.38,ESTIMATED 65 MPH THUNDERSTORM GUST AT DE QUEEN LAKE. (SHV)
Time,Size,Location,County,State,Lat,Lon,Comments
1622,100,5 N SEDAN,CHAUTAUQUA,KS,37.2,-96.18,(ICT)
1635,150,6 SW LONGTON,ELK,KS,37.32,-96.16,REPORT VIA HAM OPERATOR. DENTS ON CAR ROOF. (ICT)
1709,100,CARTHAGE,JASPER,MO,37.18,-94.31,(SGF)
1710,175,NEW ALBANY,WILSON,KS,37.57,-95.93,HAIL COVERING GROUND (ICT)
1720,100,6 WNW MILLER,LAWRENCE,MO,37.25,-93.94,(SGF)
