Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2035,UNK,1 S ORANGE TREE,COLLIER,FL,26.27,-81.59,TRAILER BLOWN OVER AND POWERLINES DOWN. (MFL)
1105,UNK,2 NE WAUKESHA AIRPORT,WAUKESHA,WI,43.06,-88.21,TREES BENT ON TOPS AND UP TO 6 INCH DIAMETER BRANCHES DOWN. TIME ESTIMATED BY RADAR. (MKX)
Time,Size,Location,County,State,Lat,Lon,Comments
2257,175,1 NE POINCIANA,POLK,FL,28.1,-81.47,QUARTER TO GOLF BALL SIZED HAIL REPORTED NEAR HERON RD. AND MARIGOLD AVE. IN POINCIANA. (TBW)
0005,175,GARDEN CITY,GLASSCOCK,TX,31.87,-101.48,(MAF)
0357,100,COLDWATER,COMANCHE,KS,37.26,-99.34,(DDC)
0430,125,1 NW COLDWATER,COMANCHE,KS,37.27,-99.35,(DDC)
0509,100,2 NW SALIX,WOODBURY,IA,42.33,-96.31,(FSD)
