Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1720,UNK,ROME CITY,NOBLE,IN,41.5,-85.38,TREE DOWN...PARITALLY BLOCKING STATE ROUTE 9 (IWX)
1752,UNK,3 ESE PINCKNEY,LIVINGSTON,MI,42.44,-83.9,TREES AND LARGE LIMBS DOWN (DTX)
1802,UNK,5 N YPSILANTI,WASHTENAW,MI,42.32,-83.63,NUMEROUS LARGE TREES DOWN ON WIRES. (DTX)
1815,UNK,1 SW CARMEL,HAMILTON,IN,39.96,-86.12,POWER LINES DOWN ON RANGELINE ROAD...CLOSING THE ROAD...UNCERTAIN IF WEATHER RELATED...TIME ESTIMATED. (IND)
1830,UNK,3 S PETERSBURG,MONROE,MI,41.85,-83.71,POWER LINES DOWN (DTX)
1832,UNK,3 NW BRIGHTON,LIVINGSTON,MI,42.56,-83.83,THE TOP OF A 6 INCH DIAMETER TREE WAS BLOWN OFF. (DTX)
1852,UNK,3 ESE PINCKNEY,LIVINGSTON,MI,42.44,-83.9,TREES AND LARGE LIMBS DOWN (DTX)
1855,UNK,4 SSW ANN ARBOR,WASHTENAW,MI,42.23,-83.76,3 INCH TREE LIMBS DOWNS ELLSWORTH AND LOHR (DTX)
1902,UNK,UBLY,HURON,MI,43.71,-82.93,DOWNED POWER LINES (DTX)
1910,UNK,SALEM CITY,CITY OF SALEM,VA,37.29,-80.06,ONE TREE DOWN IN SALEM. REPORT VIA TWITTER. TIME ESTIMATED. (RNK)
1911,65,4 ESE ANN ARBOR,WASHTENAW,MI,42.26,-83.66,NO REPORT OF DAMAGE AT THIS TIME. (DTX)
1914,60,OXFORD,OAKLAND,MI,42.82,-83.25,FENCE BLOWN OVER (DTX)
1916,58,ROMULUS,WAYNE,MI,42.22,-83.37,(DTX)
1918,UNK,FARMINGTON HILLS,OAKLAND,MI,42.49,-83.38,LARGE TREE DOWN. TIME ESTIMATED OFF RADAR. (DTX)
1930,UNK,3 S PETERSBURG,MONROE,MI,41.85,-83.71,POWER LINES DOWN (DTX)
1937,61,CLINTON TOWNSHIP,MACOMB,MI,42.59,-82.92,VIA FACEBOOK (DTX)
1938,UNK,5 W MACOMB TOWNSHIP,MACOMB,MI,42.67,-83.01,TWO LARGE TREES DOWN AT 23 MILE AND SHELBY. REPORT VIA FACEBOOK. (DTX)
1938,UNK,MELVIN,SANILAC,MI,43.18,-82.86,POWER POLE AND WIRES DOWN. TIME ESTIMATED FROM RADAR. (DTX)
2000,UNK,COLUMBUS,ST. CLAIR,MI,42.89,-82.67,LARGE TREE DOWN ON TRUCK. (DTX)
2021,UNK,SSE ST. CLAIR,ST. CLAIR,MI,42.82,-82.49,MULTIPLE REPORTS OF TREES AND POWER LINES DOWN (DTX)
2038,UNK,3 N SHANKS,HAMPSHIRE,WV,39.35,-78.68,A TREE WAS REPORTED DOWN ON POWERLINES ON JERSEY MOUNTAIN ROAD. (LWX)
2040,UNK,GRAY,KNOX,KY,36.94,-84.01,ONE TREE WAS REPORTED TO HAVE BEEN BLOWN DOWN. THE TIME OF THE EVENT IS ESTIMATED FROM RADAR. (JKL)
2051,UNK,MCCLURE,HENRY,OH,41.37,-83.94,LARGE TREE UPROOTED TOWARDS THE NORTHEAST ON SUMMIT STREET BETWEEN MAIN AND STATE ROUTE 65 (IWX)
2053,UNK,SSE ST. CLAIR,ST. CLAIR,MI,42.82,-82.49,TREES DOWN/POWER OUT HATHAWAY/OAKLAND RD. (DTX)
