Time,F-Scale,Location,County,State,Lat,Lon,Comments
1700,UNK,JOHNSON BAYOU,CAMERON,LA,29.77,-93.66,REPORTS WERE RELAYED TO THE NWS OFFICE OF A FUNNEL CLOUD OVER JB MOVING NORTH. THE FUNNEL DEVELOPED FARTHER AND TOUCHED DOWN JUST NORTH OF SMITH RIDGE ROAD. THE TORNADO (LCH)
0011,UNK,CHERRYDALE WEST,HANOVER,VA,37.63,-77.33,PUBLIC REPORT OF A DEVELOPING TORNADO NEAR JOSHUE TREE LANE IN MECHANICSVILLE (AKQ)
Time,Speed,Location,County,State,Lat,Lon,Comments
2015,60,6 N BURWELL,GARFIELD,NE,41.87,-99.13,(LBF)
2042,UNK,OAKFIELD,AROOSTOOK,ME,46.1,-68.15,TREES DOWN ON RIDGE ROAD (CAR)
2110,UNK,1 NE BANCROFT,AROOSTOOK,ME,45.68,-68.02,MANY TREES AND SIX TELEPHONE POLES DOWN ALONG A TWO MILE STRETCH OF BANCROFT ROAD FROM BANCROFT NORTHEAST ALONG THE MATTAWAMKEAG RIVER. (CAR)
2156,78,7 SSW SPEARMAN,HANSFORD,TX,36.1,-101.24,(AMA)
2200,UNK,9 SSW SPEARMAN,HANSFORD,TX,36.08,-101.25,METAL DEBRIS FROM A COTTON GIN WAS STREWN ABOUT. ONE CORN FIELD WAS COMPLETELY STRIPPED AND DESTROYED FROM WHAT APPEARED TO BE WIND AND HAIL DAMAGE. HAIL SIZE IS UNKNOW (AMA)
2205,UNK,FEDSCREEK,PIKE,KY,37.4,-82.25,NUMEROUS TREES DOWN IN AND AROUND FEDSCREEK. (JKL)
2205,UNK,1 NNW MAJESTIC,PIKE,KY,37.55,-82.11,A TREE FELL ON A TRAILER AND WAS BLOCKING THE ROAD ON HIGHWAY 194 NEAR MAJESTIC. (JKL)
2248,60,7 ENE FAITH,ZIEBACH,SD,45.06,-101.9,(UNR)
2303,60,2 NNE FAITH,PERKINS,SD,45.04,-102.02,(UNR)
2305,60,1 W RED ELM,ZIEBACH,SD,45.06,-101.81,(UNR)
2308,58,6 SW BONITO LAKE,LINCOLN,NM,33.39,-105.81,IRAWS 13. (ABQ)
2308,UNK,MINERAL,LOUISA,VA,38.01,-77.91,MULTIPLE TREES DOWN IN THE TOWN OF MINERAL (AKQ)
2319,70,11 WNW RED SCAFFOLD,MEADE,SD,44.83,-102.06,(UNR)
2330,UNK,3 W APPLETON,POPE,AR,35.42,-92.92,NUMMEROUS TREES REPORTED BLOWN DONW. TWO BARNS HAD DAMAGE TO THE DOORS AND ROOFS. (LZK)
2330,UNK,4 SSW CHAPEL,GILES,VA,37.23,-80.96,SEVERAL LARGE LIMBS DOWN ON ROUTE 609 (RNK)
2332,UNK,3 WSW GORDONSVILLE,ALBEMARLE,VA,38.13,-78.25,CEDARS AND PINES DOWN (LWX)
2343,UNK,1 NNW WOOLWINE,PATRICK,VA,36.79,-80.29,TREE LIMBS IN THE ROAD AND DIME SIZE HAIL REPORTED ON WOOLWINE HIGHWAY (RNK)
2345,UNK,1 NNE SANDYBOTTOM,CHARLES CITY,VA,37.42,-77.04,SEVERAL TREES DOWN SOUTH OF PROVIDENCE FORGE. (AKQ)
2345,UNK,IAEGER,MCDOWELL,WV,37.46,-81.81,TREES DOWN AND POWER IS OUT. TIMED FROM RADAR. (RLX)
2345,60,9 NNE MARCUS,MEADE,SD,44.79,-102.21,(UNR)
2355,UNK,2 NE PENDLETON,LOUISA,VA,38.01,-77.87,TREES DOWN AND MINOR DAMAGE TO FARM OUTBUILDINGS. (AKQ)
0000,60,HOWES,MEADE,SD,44.62,-102.05,(UNR)
0010,60,NATOMA,OSBORNE,KS,39.19,-99.02,WEATHER BUG EQUIPTMENT AT NATOMA ELEMENTARY MEASURED 60 MPH WIND GUST AT 710 PM CDT. (GID)
0015,UNK,STUDLEY,HANOVER,VA,37.68,-77.29,TOPS OF TREES RIPPED OFF WITH NUMEROUS TREES DOWN ON POLLARD CREEK ROAD AND STUDLEY CROSSROADS. (AKQ)
0023,70,7 WSW BRIDGER,PENNINGTON,SD,44.5,-102.03,(UNR)
0025,UNK,BOTTOMS BRIDGE,NEW KENT,VA,37.51,-77.19,POSSIBLE CLOUD ROTATION OBSERVED...STRONG WINDS...AND NUMEROUS DEBRIS DOWN AT INTERSECTION OF ROUTE 60 AND NEW KENT HWY (AKQ)
0027,UNK,1 NE STUART,PATRICK,VA,36.64,-80.27,DISPATCH REPORTS NUMEROUS TREES DOWN ACROSS THE SOUTHEAST PORTION OF PATRICK COUNTY...ESPECIALLY IN THE DOYBNS AREA. NICKEL SIZE HAIL ALSO REPORTED. (RNK)
0029,60,2 SW AXTELL,MARSHALL,KS,39.85,-96.29,(TOP)
0035,62,3 N COLBY,THOMAS,KS,39.43,-101.05,(GLD)
0035,60,3 S BRIDGER,HAAKON,SD,44.51,-101.91,(UNR)
0045,UNK,1 NNE SANDYBOTTOM,CHARLES CITY,VA,37.42,-77.04,SEVERAL TREES DOWN SOUTH OF PROVIDENCE FORGE. (AKQ)
0050,UNK,2 SE WYTHEVILLE,WYTHE,VA,36.93,-81.06,TREE DOWN ON POWER LINE ON WHIPPOORWILL RD (RNK)
0050,70,GEM,THOMAS,KS,39.43,-100.9,ESTIMATED THE WINDS HAVE NOW CALMED TO 45 MPH. (GLD)
0056,UNK,MILLINOCKET,PENOBSCOT,ME,45.66,-68.71,TREE DOWN ON BROWNSVILLE RD. WIND GUST REPORTED AT MLT ASOS AT 54 MPH AT THIS TIME WELL AFTER TERMINATION OF LIGHTNING WITH A WEAKENING LINE OF SHOWERS. (CAR)
0058,60,NATOMA,OSBORNE,KS,39.19,-99.02,WEATHER BUG EQUIPTMENT AT NATOMA ELEMENTARY MEASURED 60 MPH WIND GUST AT 710 PM CDT. (GID)
0107,76,SEGUIN,SHERIDAN,KS,39.34,-100.6,A 66 MPH WIND GUST OCCURRED AT 802 PM CDT. (GLD)
0110,UNK,2 WSW PATTERSON,WYTHE,VA,36.87,-80.82,TREE DOWN ON POWER LINE ON CASTLETON RD (RNK)
0115,UNK,3 W STUART,PATRICK,VA,36.64,-80.34,NUMEROUS LARGE LIMBS DOWN ON ROBYNS ROAD. QUARTER SIZE HAIL FELL FOR 15 MINUTES DESTROYING TOMATO PLANTS. (RNK)
0115,UNK,BOONES MILL,FRANKLIN,VA,37.12,-79.95,APPOX 200 REPORTS OF DOWNED TREES AND POWERLINES COUNTYWIDE BETWEEN 915 PM AND 1000 PM. 1 MOBILE HOME WITH HEAVY DAMAGE...TREE CUT HOME IN HALF. SEVERAL OTHER HOMES WIT (RNK)
0115,UNK,BERKELEYS GREEN,JAMES CITY,VA,37.25,-76.8,NUMEROUS TREES DOWN ALONG JOHN TYLER HIGHWAY FROM MONTICELLO DR TO ROUTE 5 AND FIVE FORKS. (AKQ)
0115,UNK,WESTMORELAND,POTTAWATOMIE,KS,39.39,-96.41,A FEW 4-5 INCH TREE LIMBS WERE FOUND BROKEN THIS MORNING. TIME ESTIMATED FROM PREVIOUS REPORTS AND RADAR. (TOP)
0123,65,1 WSW WAMEGO,POTTAWATOMIE,KS,39.2,-96.31,(TOP)
0126,60,7 NW CACTUS FLAT,JACKSON,SD,43.91,-102,(UNR)
0130,UNK,5 NE WALNUT COVE,STOKES,NC,36.34,-80.06,SEVERAL LARGE TREE LIBMS BLOWN DOWN ON LUTHER WILLIAMS ROAD. NICKEL SIZE HAIL ALSO FELL. (RNK)
0132,UNK,4 NE ALMA,WABAUNSEE,KS,39.05,-96.24,1 INCH DIAMETER TREE LIMBS BLOWN DOWN. (TOP)
0133,UNK,4 SSW WESTERN SMITH MOU,FRANKLIN,VA,36.99,-79.76,MULTIPLE TREES DOWN IN GLADE HILL (RNK)
0137,60,2 ENE PAXICO,WABAUNSEE,KS,39.08,-96.13,(TOP)
0139,70,PARK,GOVE,KS,39.11,-100.36,FLAG POLE BEING BLOWN SIDEWAYS QUITE SIGNIFICANTLY. (GLD)
0140,UNK,MARTINSVILLE CITY,CITY OF MARTINSVI,VA,36.68,-79.87,400 REPORTS OF TREES AND POWERLINES DOWN ACROSS HENRY COUNTY AND THE CITY OF MARTINESVILLE. SOME VEHICLES AND PERSONAL PROPERTY DAMAGED...OVERALL SCOPE OF DAMAGE UNKNOW (RNK)
0145,UNK,STUART,PATRICK,VA,36.63,-80.28,50 REPORTS OF TREES DOWN AND POWERLINES DOWN ACROSS THE SOUTHERN PART OF THE COUNTY...ALONG AND SOUTH OF HIGHWAY 58 FROM STORMS WHICH PERSISTED OVER THE AREA FROM 815 T (RNK)
0147,UNK,NEWPORT NEWS,CITY OF NEWPORT N,VA,37.08,-76.51,NUMEROUS TREES DOWN ACROSS NEWPORT NEWS BLOCKING ROADS. (AKQ)
0148,60,8 N PARK,SHERIDAN,KS,39.23,-100.35,ESTIMATED 50 TO 60 MPH. (GLD)
0151,UNK,MAYETTA,JACKSON,KS,39.34,-95.72,FOUR INCH DIAMETER TREE BRANCH DOWN. DELAYED REPORT. (TOP)
0200,UNK,WENTWORTH,ROCKINGHAM,NC,36.4,-79.77,151 REPORTS OF TREES AND POWERLINES DOWN ACROSS THE COUNTY FROM THUNDERSTORM GUST FRONT WHICH ENTERED THE COUNTY AT 1000 PM AND EXITED COUNTY AT 1030 PM. 1 TREE FELL ON (RNK)
0200,UNK,HALIFAX,HALIFAX,VA,36.77,-78.93,APPOX. 100 REPORTS OF TREES AND POWERLINES DOWN BETWEEN 1000 PM AND 1050 PM. (RNK)
0200,UNK,CHARLOTTE COURT HOUSE,CHARLOTTE,VA,37.05,-78.63,50-75 REPORTS OF DOWNED TREES AND POWERLINES ACROSS THE COUNTY BETWEEN 1000 PM AND 1050 PM. HARDEST HIT AREA WAS ASPEN...IN THE WESTERN PART OF THE COUNTY. COUPLE REPOR (RNK)
0203,UNK,1 W DANVILLE CITY,CITY OF DANVILLE,VA,36.58,-79.44,*** 1 INJ *** MULTIPLE REPORTS OF LARGE TREES DOWN ALONG WEST MAIN STREET AND WINDSOR HEIGHTS SUBDIVISION. PERSON INJURED BY FALLING TREE LIMB...FELL ON PERSONS ARM. (RNK)
0215,UNK,YANCEYVILLE,CASWELL,NC,36.41,-79.34,20 REPORTS OF DOWNED TREES ON ROADS AND 2 REPORTS OF TREES ON VEHICLES PER THUNDERSTORM GUST FRONT WHICH ENTERED THE COUNTY AT 1015 PM AND EXITED THE COUNTY AT 1045 PM. (RNK)
0224,65,SMITHFIELD,ISLE OF WIGHT,VA,36.98,-76.62,ESTIMATED AT SMITHFIELD STATION. (AKQ)
0228,UNK,3 NNE REIDSVILLE,ROCKINGHAM,NC,36.39,-79.65,TREES DOWN ON NARROW GAGE ROAD (RNK)
0228,UNK,5 ENE STUART,PATRICK,VA,36.66,-80.19,ONE TREE BLOWN DOWN AT THE INTERSECTION OF SPRING ROAD AND MT. VALLEY ROAD. (RNK)
0235,UNK,CHUCKATUCK,CITY OF SUFFOLK,VA,36.86,-76.58,TREES DOWN ON KINGS HWY IN CHUCKATUCK. (AKQ)
