Time,F_Scale,Location,County,State,Lat,Lon,Comments
1516,UNK,7 SSW TAYLORSVILLE,COVINGTON,MS,31.74,-89.48,*** 1 INJ *** AN EF-1 TORNADO TOUCHED DOWN ALONG HIGHWAY 532 IN COVINGTON COUNTY AND TRACKED NORTHEAST. IT CAUSED MINOR TREE DAMAGE ALONG THE PATH. IT BECAME ITS STRONG (JAN)
1521,UNK,4 S TAYLORSVILLE,COVINGTON,MS,31.77,-89.44,TREES DOWN ALONG HWY 37. (JAN)
1529,UNK,5 SE TAYLORSVILLE,JONES,MS,31.79,-89.37,TORNADO DAMAGE REPORTED. (JAN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1337,UNK,4 NW BROOKHAVEN,LINCOLN,MS,31.63,-90.49,BARN DESTROYED... ROOF DAMAGED AND MULTIPLE TREES DOWN. (JAN)
1628,UNK,QUITMAN,CLARKE,MS,32.04,-88.72,ROOF DAMAGE TO FIRST METHODIST CHURCH IN QUITMAN. (JAN)
0106,UNK,GREENCASTLE,PUTNAM,IN,39.64,-86.84,TREE BLOWN DOWN. APPROXIMATE LOCATION. (IND)
0147,UNK,3 S TROTWOOD,MONTGOMERY,OH,39.76,-84.31,ONE TREE DOWN AT NORTH UNION RD AND OLD DAYTON RD. (ILN)
0148,UNK,5 WSW MIAMISBURG,MONTGOMERY,OH,39.6,-84.35,ONE TREE DOWN AT CARLISE PIKE AND BUTTER STREET. (ILN)
0200,UNK,6 NNE ENGLEWOOD,MIAMI,OH,39.94,-84.27,ONE TREE DOWN ON KELSER FREDRICKS RD. (ILN)
0200,UNK,CARMEL,HAMILTON,IN,39.97,-86.11,TREE UPROOTED AND FELL ON HOUSE. TWITTER REPORT. (IND)
0215,UNK,3 E PORT JEFFERSON,SHELBY,OH,40.33,-84.04,MULTIPLE TREE DOWN AT BAKER RD AND PENCE RD. (ILN)
0222,UNK,1 S NEAD,MIAMI,IN,40.69,-86.13,REPORTS OF TREES DOWN IN PERU AND GRISSOM. ONE TREE WAS REPORTED TO BE A SIZABLE... MATURE TREE. PEA SIZED HAIL WAS ALSO REPORTED. (IWX)
0235,UNK,2 E WAYNESBURG,LINCOLN,KY,37.33,-84.64,TREE WAS DOWNED ON A POWER LINE ON HIGHWAY 328 E. (LMK)
0235,UNK,1 NE PAINT LICK,MADISON,KY,37.63,-84.4,A FEW TREES DOWN. (LMK)
0300,UNK,1 N MUNCIE,DELAWARE,IN,40.21,-85.39,TREE DOWN. TIME APPROXIMATED FROM RADAR. (IND)
0330,UNK,GAS CITY,GRANT,IN,40.49,-85.61,TREES DOWN WITHIN GRANT COUNTY. ALSO REPORTED PEA SIZED HAIL AT THIS LOCATION. (IWX)
0335,UNK,3 W CONVOY,VAN WERT,OH,40.92,-84.76,NEWLY BUILT BARN HAD ITS ROOF TORN OFF AND A SECTION OF THE ROOF STRUCTURE WAS RIPPED AWAY FROM ITS BASE. (IWX)
0343,UNK,2 W FAIRBORN,GREENE,OH,39.8,-84.06,BARN ROOF AND OUTBUILDING DAMAGE. TREE DOWN. TIME ESTIMATED FROM RADAR. (ILN)
0400,UNK,3 SW FARMER,DEFIANCE,OH,41.35,-84.67,BARN OFF ITS FOUNDATION AND NOW LEANING. ANOTHER OLD BUILDING HAD ITS DOOR BLOWN OPEN AND THE BACK WALL... WHICH WAS MADE OF OLD BRICKS... GOT PUSHED OUT. TREES WERE DO (IWX)
0425,58,KLHQ LANCASTER APT,FAIRFIELD,OH,39.76,-82.66,CORRECTED EVENT TYPE. (ILN)
0425,UNK,PATASKALA,LICKING,OH,40,-82.67,MULTIPLE TREES DOWN. (ILN)
0435,UNK,3 SSW UTICA,LICKING,OH,40.2,-82.47,TREE UPROOTED. DAMAGE TO A BARN AND PLAYGROUND EQUIPMENT. (ILN)
0453,UNK,2 SSE ASHLAND,BOYD,KY,38.44,-82.63,TREE LIMB DOWN ON VALLEY VIEW DRIVE... TIME ESTIMATED FROM RADAR (RLX)
0510,UNK,7 WNW ATHALIA,LAWRENCE,OH,38.56,-82.43,TREE DOWN ALONG CR-2 (RLX)
0737,UNK,WARRENDALE,ALLEGHENY,PA,40.65,-80.08,BROADCAST MEDIA AIRED VIDEO SHOWING SEVERAL SOFTWOOD TREES IN THE WARRENDALE AREA SNAPPED AND IN YARDS... WITH POWER LINES BROUGHT DOWN. ONE TREE WAS ON A ROOF. (PBZ)
Time,Size,Location,County,State,Lat,Lon,Comments
1924,100,NEW BERLIN,SANGAMON,IL,39.73,-89.91,(ILX)
1931,100,2 NW PETERSBURG,MENARD,IL,40.03,-89.88,HAIL LASTED ABOUT 15 MINUTES...STARTED AS DIME AND NICKEL SIZE...COUPLE OF QUARTER SIZE STONES TOWARD THE END...DELAYED REPORT...TIME ESTIMATED FROM RADAR (ILX)
0151,100,1 NE CANMER,HART,KY,37.29,-85.77,RELAYED TWITTER PICTURE OF HAIL WITH SPIKES. TIME ESTIMATED BASED ON RADAR. (LMK)
0153,100,HEBRON,BOONE,KY,39.07,-84.7,TIME ESTIMATED BY RADAR. (ILN)
