Time,F_Scale,Location,County,State,Lat,Lon,Comments
1810,UNK,1 SE DUPONT CENTER,ST. JOHNS,FL,29.75,-81.3,DAMAGE SURVEY ONGOING. PRELIMINARY RESULTS OF WEAK EF-1 DAMAGE. (JAX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1951,63,2 NW VALMORA,MORA,NM,35.84,-104.95,(ABQ)
2146,68,1 WSW WAKEENEY,TREGO,KS,39.02,-99.89,GUSTS ESTIMATED AT 65 TO 70 MPH. LARGE TREE BRANCHES BLOWN DOWN. (DDC)
2330,60,3 N NASHVILLE,KINGMAN,KS,37.48,-98.42,(ICT)
0117,60,ELIDA,ROOSEVELT,NM,33.95,-103.66,SCHOOLNET SITE. (ABQ)
0218,UNK,MARION,UNION,LA,32.9,-92.24,UNION PARISH 911 DISPATCH CENTER REPORT LARGE TREE FELL ON VEHICLE AND TOOK DOWN POWERLINES ON MLK DRIVE. (SHV)
Time,Size,Location,County,State,Lat,Lon,Comments
1930,100,VILLANUEVA,SAN MIGUEL,NM,35.27,-105.36,(ABQ)
1953,100,1 NNW WOODLAND PARK,TELLER,CO,39.01,-105.06,MOSTLY DIME SIZE. (PUB)
2006,125,7 SW SAN JUAN,SAN MIGUEL,NM,35.07,-105.45,(ABQ)
2100,100,HILL CITY,GRAHAM,KS,39.37,-99.85,(GLD)
2146,175,1 WSW WAKEENEY,TREGO,KS,39.02,-99.89,(DDC)
2229,100,1 SW ROY,HARDING,NM,35.94,-104.21,(ABQ)
2318,175,8 ESE CAPITAN,LINCOLN,NM,33.5,-105.47,(ABQ)
2322,100,9 NW SPRINGFIELD,BACA,CO,37.51,-102.72,(PUB)
