Time,F_Scale,Location,County,State,Lat,Lon,Comments
2115,UNK,6 WSW COLFAX,RICHLAND,ND,46.44,-96.99,A BRIEF TOUCHDOWN OVER OPEN COUNTRY WAS RELAYED THROUGH COLFAX FIRE DEPT. (FGF)
2126,UNK,2 SW GALCHUTT,RICHLAND,ND,46.37,-96.84,A PARTIALLY RAIN AND HAIL WRAPPED TORNADO TRACKED INTERMITTENTLY FOR ABOUT 3 MILES TO AROUND 3 S OF GALCHUTT BY 431 PM CDT. THE TORNADO SNAPPED SEVERAL TREES IN A SERIE (FGF)
0525,UNK,SSE NEW LONDON,WAUPACA,WI,44.37,-88.75,TORNADO WAS IMBEDDED IN A LARGE AREA OF STRAIGHT-LINE WINDS. A CHURCH SUSTAINED HEAVY DAMAGE...EF2...WITH ESTIMATED WINDS OVER 110 MPH. IN ADDITION...HUNDREDS OF TREES (GRB)
0540,UNK,2 NNW APPLETON,OUTAGAMIE,WI,44.29,-88.42,THE SAME STORM THAT PRODUCED THE TORNADO DAMAGE IN NEW LONDON AND HORTONVILLE CAUSED HEAVY DAMAGE ON THE NORTH SIDE OF APPLETON. NUMEROUS HOMES SUSTAINED DAMAGE FROM FA (GRB)
0540,UNK,3 NE MACKVILLE,OUTAGAMIE,WI,44.37,-88.37,A TORNADO FORMED NORTHEAST OF MACKVILLE AND MOVED EAST FOR ABOUT 30 MILES...DIMINISHING A FEW MILES EAST OF MARIBEL /MANITOWOC COUNTY/. THE TORNADO SNAPPED AND UPROOTED (GRB)
0550,UNK,4 ESE KAUKAUNA,BROWN,WI,44.24,-88.17,A TORNADO WAS IMBEDDED IN A LARGE AREA OF STRAIGHT-LINE WINDS. TORNADIC DAMAGE OCCURRED IN FAR SOUTHERN BROWN COUNTY AND MOVED ACROSS THE COUNTY LINE INTO CALUMET COUNT (GRB)
0606,UNK,3 SW PILSEN,KEWAUNEE,WI,44.42,-87.75,A BRIEF TORNADO HIT NEAR THE BROWN/KEWAUNEE COUNTY LINE CAUSING DAMAGE TO TREES AND TWO BARNS. THE TORNADO WAS ON THE GROUND FOR ABOUT 3 MILES. IT WAS RATED EF1 WITH WI (GRB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1215,UNK,1 E BLAIR,WASHINGTON,NE,41.54,-96.12,ROOF OF BUILDING BLOWN OFF (OAX)
1215,70,BLAIR,WASHINGTON,NE,41.54,-96.14,NUMEROUS TREES DOWNED. (OAX)
