Time,F-Scale,Location,County,State,Lat,Lon,Comments
2335,UNK,5 NNE WOOLWICH,SAGADAHOC,ME,43.99,-69.76,EF-0 TOUCHED DOWN BRIEFLY AND BLEW DOWN SEVERAL TREES. SEVERAL PEOPLE WITNESSED THE TORNADO ON THE GROUND. (GYX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1200,UNK,CROWN POINT,LAKE,IN,41.42,-87.36,ESTIMATED 70 MPH GUSTS. MULTIPLE MEDIUM TREES AND BRANCHES DOWN. BASKETBALL HOOPS OVERTURNED. (LOT)
1212,UNK,PORTAGE,PORTER,IN,41.59,-87.18,LARGE TREE BRANCHES DOWN. WINDS ESTIMATED AT 70 MPH. TIME ESTIMATED WITH RADAR. (LOT)
1215,71,3 ENE BEVERLY SHORES,LA PORTE,IN,41.7,-86.93,(LOT)
1215,71,2 WNW POTTAWATTOMIE PAR,LMZ046,IN,41.74,-86.91,(IWX)
1216,80,CROWN POINT,LAKE,IN,41.42,-87.36,ESTIMATED 70 TO 80 MPH WINDS. (LOT)
1221,UNK,FARRINGTON,MIAMI,OH,40.11,-84.23,LARGE TREE LIMB DOWN. (ILN)
1229,75,VALPARAISO,PORTER,IN,41.48,-87.05,(LOT)
1230,UNK,1 NNE WANATAH,LA PORTE,IN,41.44,-86.89,REPORT OF TREE DOWN ACROSS U.S. 421 NORTH OF U.S. 30. TIME ESTIMATED FROM RADAR. (IWX)
1233,70,1 NW WHEATFIELD,JASPER,IN,41.2,-87.07,NUMEROUS LARGE TREES DOWN. (LOT)
1248,85,2 ESE BREMS,STARKE,IN,41.33,-86.67,WIND GUST NOTED BY OBSERVER ON AWOS BEFORE LOSS OF POWER. (IWX)
1248,UNK,2 ESE BREMS,STARKE,IN,41.33,-86.67,SUBSTANTIAL DAMAGE TO AIRLINE HANGAR AT THE KNOX AIRPORT WITH DAMAGE TO SEVERAL PLANES (IWX)
1249,UNK,2 E MOUNT AYR,JASPER,IN,40.95,-87.26,10 TO 14 INCH DIAMETER TREES DOWN ON JASPER COUNTY ROADS 1080W AND STATE ROUTE 114. (LOT)
1254,UNK,IRWIN,WESTMORELAND,PA,40.32,-79.7,TREES REPORTED DOWN. (PBZ)
1254,UNK,2 N MEDARYVILLE,PULASKI,IN,41.11,-86.89,SEVERAL TREES DOWN BLOCKING STATE ROAD 143 BETWEEN U.S. 421 AND MEDARYVILLE. TIME ESTIMATED FROM RADAR. (IWX)
1300,UNK,4 WSW LOCKE,MARSHALL,IN,41.45,-86.07,REPORT OF SMALL LIMBS DOWN ALONG U.S. 6 BETWEEN BREMEN AND NAPPANEE. TIME ESTIMATED FROM RADAR. (IWX)
1301,UNK,4 ESE MONON,WHITE,IN,40.85,-86.81,SEVERAL DOWNED LIMBS ABOUT ONE INCH IN DIAMETER. WIND GUST ESTIMATED AROUND 60 MPH. (IWX)
1301,60,1 E LARWILL,WHITLEY,IN,41.18,-85.61,(IWX)
1319,UNK,4 NW LOGANSPORT,CASS,IN,40.8,-86.41,TREE DOWN BLOCKING U.S. 35 BETWEEN ROYAL CENTER AND LOGANSPORT. TIME ESTIMATED FROM RADAR. (IWX)
1319,UNK,ROCHESTER,FULTON,IN,41.06,-86.22,REPORTS OF A TREE AND SIGNS DOWN IN THE CITY OF ROCHESTER. POWER LINES AND TREES DOWN ACROSS OTHER PARTS OF THE COUNTY. TIME ESTIMATED FROM RADAR. (IWX)
1325,UNK,2 N SOMERSET,SOMERSET,PA,40.03,-79.08,TREES DOWN ACROSS ROADS AND UTILITY POLE SPLIT IN HALF. (CTP)
1340,60,PERU,MIAMI,IN,40.75,-86.07,WIND SPEED ESTIMATED UP TO 60 MPH. (IWX)
1348,UNK,4 SE ANDREWS,HUNTINGTON,IN,40.81,-85.54,LARGE BRANCH MEASURED ONE INCH IN DIAMETER DOWN ON STATE ROAD 9 AND 100 S. TIME ESTIMATED FROM RADAR. (IWX)
1355,UNK,SHARPSVILLE,TIPTON,IN,40.38,-86.09,POWER KNOCKED OUT BY STORM WINDS AT TRI-CENTRAL HIGH SCHOOL. (IND)
1355,UNK,2 NE GREENTOWN,HOWARD,IN,40.5,-85.94,TWO FOOT DIAMETER LIMB DOWNED BY THUNDERSTORM WIND IN TOWN OF SYCAMORE. (IND)
1425,66,MUNCIE,DELAWARE,IN,40.2,-85.39,WIND GUST MEASURED AT MEMORIAL DRIVE AND BILTMORE STREET. TREE LIMBS ALSO DOWNED NEARBY AT SUTTON ELEMENTARY SCHOOL. (IND)
1430,UNK,MUNCIE,DELAWARE,IN,40.2,-85.39,ROOF DAMAGE AT MUNCIE MALL ON EAST SIDE. WATER DAMAGE OCCURRING. (IND)
1445,UNK,ANSONIA,DARKE,OH,40.21,-84.64,TREE DWON ON STATE ROUTE 49 SOUTH OF STATE ROUTE 47. (ILN)
1458,UNK,CONFLUENCE,SOMERSET,PA,39.81,-79.35,TREES REPORTED DOWN NEAR CONFLUENCE. (CTP)
1458,UNK,ECONOMY,WAYNE,IN,39.98,-85.09,TREES DOWN (ILN)
1503,UNK,2 NNE RICHMOND,WAYNE,IN,39.86,-84.87,TREE DOWN ON SR 227 AT WEISS ROAD (ILN)
1510,UNK,3 SE TERRE HAUTE,CLARK,OH,40.02,-83.84,ONE TREE DOWN. (ILN)
1512,UNK,EATON,PREBLE,OH,39.75,-84.63,SEVERAL TREES DOWN (ILN)
1533,UNK,MIDDLETOWN,BUTLER,OH,39.51,-84.37,LARGE BRANCHES BROKEN OFF (ILN)
1540,UNK,YELLOW SPRINGS,GREENE,OH,39.8,-83.89,LARGE TREE DOWN BLOCKING ROADWAY. (ILN)
1543,UNK,BITTINGER,GARRETT,MD,39.6,-79.22,TREES REPORTED DOWN. (PBZ)
1548,UNK,3 W MASON,BUTLER,OH,39.37,-84.37,TRAFFIC LIGHT SIGNALS BLOWN OFF THEIR WIRES NEAR I-75 AND LIBERTY WAY EXCHANGE. (ILN)
1548,UNK,3 SE CLARKSVILLE,CLINTON,OH,39.38,-83.94,ONE TREE BLOWN DOWN (ILN)
1550,UNK,BLUE ASH,HAMILTON,OH,39.25,-84.38,TWO TREES DOWN...ONE FELL ON A HOUSE (ILN)
1550,60,MASON,WARREN,OH,39.36,-84.31,(ILN)
1552,UNK,MASON,WARREN,OH,39.36,-84.31,SCATTERED TREES DOWN IN MASON AND DEERFIELD TOWNSHIP AREA (ILN)
1558,UNK,2 S BLOOMINGTON,MINERAL,WV,39.45,-79.07,TREE DOWN ACROSS PORTION OF RT 46. (LWX)
1607,UNK,NEWTONSVILLE,CLERMONT,OH,39.18,-84.09,SCATTERED TREES DOWN IN NORTHERN CLERMONT COUNTY (ILN)
1611,UNK,HILLSBORO,HIGHLAND,OH,39.21,-83.61,1 LARGE TREE DOWN. (ILN)
1615,UNK,HEADSVILLE,MINERAL,WV,39.39,-78.86,TREE DOWN NEAR INSTERSECTION OF PATTERSON CREEK RD AND HEADSVILLE RD. (LWX)
1616,UNK,3 SW WITHAMSVILLE,CLERMONT,OH,39.03,-84.31,A FEW TREES DOWN IN SOUTHWEST CLERMONT COUNTY...INCLUDING NORDIKE AT 9-MILE ROAD (ILN)
1625,UNK,FAYETTEVILLE,BROWN,OH,39.19,-83.93,LARGE TREE DOWN. (ILN)
1627,UNK,S BETHEL,CLERMONT,OH,38.96,-84.08,TREES AND POWER LINES DOWN NEAR OH-133 AND CLARK STREET. (ILN)
