Time,F_Scale,Location,County,State,Lat,Lon,Comments
2044,UNK,5 SE HOLDREGE,PHELPS,NE,40.39,-99.31,BRIEF TOUCHDOWN IN CORN FIELD WEST OF R ROAD NEAR ROAD 729. EM ALSO REPORTED GOLF BALL SIZED HAIL. (GID)
2100,UNK,4 WNW WILCOX,PHELPS,NE,40.39,-99.23,TRAINED SPOTTER NOTED BRIEF TOUCH DOWN APPROXIMATELY 3-4 MI NW OF WILCOX. (GID)
2106,UNK,4 WNW WILCOX,PHELPS,NE,40.39,-99.24,(GID)
2111,UNK,WILCOX,KEARNEY,NE,40.37,-99.17,BRIEF TORNADO TOUCHDOWN JUST NORTH OF WILCOX. TOUCHDOWNS REPORTED AT 411 PM AND 412 PM. (GID)
2123,UNK,4 ENE WILCOX,KEARNEY,NE,40.4,-99.1,TORNADO WAS ON GROUND AND ESTIMATED TO BE 1/2 MILE WIDE AT 423 PM. STORM SPOTTER WAS APPROXIMATELY 4 MILES FROM THE STORM AT THE TIME OF CALL. (GID)
Time,Speed,Location,County,State,Lat,Lon,Comments
1840,65,3 W GRANDFIELD,TILLMAN,OK,34.23,-98.74,(OUN)
1846,60,FREDERICK,TILLMAN,OK,34.39,-99.01,(OUN)
1915,60,2 NE RUTLAND,HUMBOLDT,IA,42.78,-94.27,CORN LAID FLAT BY WIND. (DMX)
1925,UNK,RUTLAND,HUMBOLDT,IA,42.76,-94.29,LARGE BRANCHES DOWN ALONG WITH NICKLE HAIL. (DMX)
1928,70,2 N LAWTON,COMANCHE,OK,34.63,-98.42,(OUN)
1930,UNK,EAGLE GROVE,WRIGHT,IA,42.67,-93.9,TREE DAMAGE AND ONE POWER LINE DOWN OUTSIDE OF TOWN. (DMX)
1934,UNK,POUGHKEEPSIE,SHARP,AR,36.08,-91.48,TREES DOWN AND LIMBS SNAPPED. A FEW POWER POLE CROSS ARMS BROKEN. (LZK)
1950,64,4 ENE APACHE,CADDO,OK,34.92,-98.29,(OUN)
1955,UNK,3 S EUCHEEANNA,WALTON,FL,30.6,-86.05,MPING WIND DAMAGE REPORT CATEGORY OF 1 INCH TREE LIMBS BROKEN OR SHINGLES BLOWN OFF. (TAE)
1955,UNK,GOLDFIELD,WRIGHT,IA,42.73,-93.92,TREE LIMBS DOWN DUE TO THUNDERSTORM WINDS. (DMX)
1956,66,3 S ARAPAHOE,FURNAS,NE,40.26,-99.9,(GID)
