Time,F_Scale,Location,County,State,Lat,Lon,Comments
2230,UNK,8 N KIRKLAND,CHILDRESS,TX,34.51,-100.07,ROPE TORNADO 8-10 MILES NORTH OF KIRKLAND. EF SCALE UNKNOWN (LUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
Time,Size,Location,County,State,Lat,Lon,Comments
2105,175,WHEELER,WHEELER,TX,35.44,-100.28,(AMA)
2125,100,16 NE ESTELLINE,CHILDRESS,TX,34.72,-100.25,MEASURED BY STORM SPOTTER (LUB)
2125,100,16 NE MACKENZIE RESERVO,BRISCOE,TX,34.72,-101.25,MEASURED BY STORM SPOTTER (LUB)
2134,100,5 S SILVERTON,BRISCOE,TX,34.4,-101.3,0.5 INCH TO 1.00 INCH HAIL ON THE GROUND (LUB)
2234,200,9 NNE CHILDRESS,CHILDRESS,TX,34.54,-100.19,1.5 INCH TO 2.0 INCH HAIL ON THE GROUND (LUB)
2254,125,HOLLIS,HARMON,OK,34.69,-99.92,(OUN)
2315,100,7 N SITKA,CLARK,KS,37.27,-99.65,(DDC)
2320,200,MOBEETIE,WHEELER,TX,35.53,-100.44,(AMA)
0010,200,3 NW ELDORADO,JACKSON,OK,34.5,-99.69,(OUN)
0025,175,3 NE ELDORADO,JACKSON,OK,34.5,-99.61,(OUN)
0046,175,CHILDRESS,CHILDRESS,TX,34.42,-100.25,QUARTER TO GOLF BALL SIZED HAIL ON THE GROUND (LUB)
0102,100,OLUSTEE,JACKSON,OK,34.55,-99.42,RELAYED BY EM (OUN)
0110,275,CHILDRESS,CHILDRESS,TX,34.42,-100.25,(LUB)
0200,100,3 S ESTELLINE,HALL,TX,34.5,-100.44,QUARTER SIZED HAIL REPORTED BY TRAINED SPOTTER (LUB)
0208,100,2 S GOODLETT,HARDEMAN,TX,34.31,-99.88,(OUN)
0211,100,2 E WELLINGTON,COLLINGSWORTH,TX,34.85,-100.18,(AMA)
0255,100,CHILLICOTHE,HARDEMAN,TX,34.26,-99.51,(OUN)
