Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1830,UNK,CAIRO,GRADY,GA,30.88,-84.21,SEVERAL LARGE TREESE DOWN AT 17TH AVE. NW AND N. BROAD STREET,ONE BUILDING HAD STRUCTURAL DAMAGE. (TAE)
1907,UNK,BALDWIN,HABERSHAM,GA,34.49,-83.55,MULTIPLE TREES AND POWER LINES DOWN ON WILLINGHAM ST. (GSP)
1926,UNK,2 SE NORTH HARTSVILLE,DARLINGTON,SC,34.38,-80.04,A DOZEN TREES WERE REPORTEDLY UPROOTED ACROSS THE ROADWAY AND PARKING LOT. TWO OTHER TREES WERE SNAPPED. THE DAMAGE OCCURRED NEAR THE INTERSECTION OF U.S. 15 AND CAROLI (ILM)
1932,UNK,ICARD,BURKE,NC,35.73,-81.46,MULTIPLE TREES AND POWER LINES DOWN ON BAILEY RD (GSP)
2002,UNK,LINCOLNTON,LINCOLN,NC,35.48,-81.25,TREE WAS REPORTED BLOWN DOWN ON A CAR (GSP)
2002,UNK,5 N ROANOKE,ROANOKE,VA,37.34,-79.97,POWER LINES DOWN ON NOVER AVE. (RNK)
2007,UNK,2 WNW TERRELL,CATAWBA,NC,35.6,-81.01,TREE DOWN ON MT PLEASANT RD NEAR SHERRILLS FOARD. (GSP)
2012,UNK,1 ESE DENVER,LINCOLN,NC,35.53,-81.02,TREE LIMBS DOWN AROUND THE DENVER AREA. (GSP)
2022,UNK,BURNT CHIMNEY,FRANKLIN,VA,37.1,-79.83,TREES DOWN AT THE INTERSECTION OF ROUTES 122 AND 116. (RNK)
2040,UNK,8 NE FORT JACKSON,RICHLAND,SC,34.12,-80.79,TREES REPORTED DOWN ALONG I-20 NEAR THE RICHLAND AND KERSHAW COUNTY LINE (CAE)
2042,UNK,BURNT CHIMNEY,FRANKLIN,VA,37.1,-79.83,TREES DOWN AT THE INTERSECTION OF ROUTES 122 AND 116. (RNK)
2045,UNK,SLOCOMB,GENEVA,AL,31.11,-85.59,SEVERAL TREES DOWN ACROSS THE EASTERN PART OF THE COUNTY. (TAE)
2045,UNK,DALLAS,GASTON,NC,35.31,-81.18,TREE DOWN ON MOBILE HOME WHICH SPLIT IT IN TWO SECTIONS. (GSP)
2102,UNK,6 NNW CHARLOTTE,MECKLENBURG,NC,35.27,-80.88,POWER LINES REPORTED DOWN ALONG DAKOTA AVE (GSP)
2115,70,9 SE CAMP CROOK,HARDING,SD,45.46,-103.85,TWO INCHES OF HAIL ON THE GROUND RANGING IN SIZE FROM NICKLE TO GOLFBALL. WIND GUSTS OF 70 MPH AND WATER RUNNING EVERYWHERE FROM BRIEF HEAVY RAIN. (UNR)
2130,UNK,3 WNW SAGO,FRANKLIN,VA,36.89,-79.68,TREE AND POWER LINES DOWN AT INTERSECTION OF TRUEVIEW AND WALKER ROAD. (RNK)
2134,UNK,5 NNE SIMPSONVILLE,GREENVILLE,SC,34.8,-82.21,TREES DOWN ON GRESHAM RD IN SUBDIVISION (GSP)
2137,UNK,6 NE GUNTERSVILLE,MARSHALL,AL,34.42,-86.2,TREES WERE BLOWN DOWN IN TOWN CREEK ON THE PENINSULA NORTH OF GUNTERSVILLE STATE PARK. (HUN)
2139,UNK,2 W SNOW HILL,GREENE,NC,35.45,-77.71,STRONG WINDS DAMAGED 3 HOMES WEST OF SNOW HILL. TREE LIMB BLOWN THROUGH ROOF OF ONE HOME. (MHX)
2143,UNK,ROCK HILL,YORK,SC,34.94,-81.03,FEW TREES AND POWER LINES BLOWN DOWN BY HIGH WIND (GSP)
2143,UNK,MILTON,CABELL,WV,38.41,-82.14,LARGE BRANCHES BROKEN. (RLX)
2144,UNK,SOCIAL CIRCLE,WALTON,GA,33.66,-83.72,A TREE WAS REPORTED DOWN IN SOCIAL CIRCLE. TIME IS BASED ON RADAR. (FFC)
2159,UNK,2 NNE CALLANDS,PITTSYLVANIA,VA,36.84,-79.56,ONE TREE DOWN. IN ADDITION MULTIPLE BRANCHES BROKEN OFF TREES DOWN IN THE ROAD. (RNK)
2200,70,8 S BUFFALO,HARDING,SD,45.47,-103.55,60 TO 70 MPH WINDS (UNR)
2206,UNK,6 E YORK,YORK,SC,35,-81.13,A FEW TREES DOWN ACROSS THE COUNTY. TIME ESTIMATED BY RADAR. (GSP)
2208,UNK,5 NNE FINGERVILLE,POLK,NC,35.2,-81.99,ONE TREE DOWN IN THE GREEN CREEK AREA. (GSP)
2216,60,CAPROCK CANYON ST. PARK,BRISCOE,TX,34.45,-101.07,WEST TEXAS MESONET REPORT (LUB)
2218,UNK,LAURENS,LAURENS,SC,34.5,-82.03,NUMEROUS TREES DOWN ACROSS CENTRAL LAURENS COUNTY FROM GRAY COURT TO CLINTON. (GSP)
2225,UNK,TRYON,POLK,NC,35.21,-82.24,ONE TREE DOWN. (GSP)
2225,UNK,6 WNW CENTENARY,BUCKINGHAM,VA,37.74,-78.61,TREES DOWN ON LOGAN ROAD (RNK)
2230,UNK,1 ESE PULASKI,PULASKI,VA,37.04,-80.78,TWO TREES WERE SNAPPED BY THUNDERSTORM WINDS. (RNK)
2230,UNK,LA VERKIN,WASHINGTON,UT,37.21,-113.27,MODERATE SIZE TREE BRANCHES ON THE GROUND (SLC)
2237,UNK,BOILING SPRINGS SC,SPARTANBURG,SC,35.04,-81.98,NUMEROUS TREES DOWN IN BOILING SPRINGS SC DUE TO STRONG WINDS (GSP)
2241,UNK,VANCEBORO,CRAVEN,NC,35.3,-77.16,TREES AND POWER LINES DOWN. (MHX)
2248,UNK,WNW ABBEVILLE,ABBEVILLE,SC,34.18,-82.38,SEVERAL TREES DOWN IN ABBEVILLE (GSP)
2259,UNK,4 NW PACOLET,SPARTANBURG,SC,34.94,-81.81,A FEW LARGE TREE LIMBS DOWN ALONG BETHESDA RD. (GSP)
2259,60,3 NW NEPHI,JUAB,UT,39.74,-111.87,NEPHI SENSOR (SLC)
2300,UNK,5 WSW LAKE BUTLER,UNION,FL,30,-82.42,ROOF TORN OFF LARGE OUTBUILDING. TRAMPOLINE CARRIED DEEP INTO ADJACEMT WOODED AREA. TREES DOWN WITHIN ONE QUARTER MILE OF OUTBUILDING. (JAX)
2308,UNK,NEW BERN,CRAVEN,NC,35.12,-77.08,POWER LINES DOWN IN DOWNTOWN NEW BERN (MHX)
2310,60,8 ESE MEADOW,PERKINS,SD,45.47,-102.07,(UNR)
2315,60,7 E REDIG,HARDING,SD,45.27,-103.4,1/2 INCH HAIL AND 0.95 INCHES OF RAIN. (UNR)
2319,UNK,SPANISH FORK,UTAH,UT,40.11,-111.64,TREES BLOWN OVER...POWERLINES KNOCKED DOWN IN SPANISH FORK. (SLC)
2320,UNK,9 WNW MERIDIANVILLE,MADISON,AL,34.93,-86.7,THUNDERSTORMS WINDS DOWNED 3-5 INCH TREE LIMBS ALONG DUCK SPRING ROAD. BRADFORD PEAR TREE SPLIT. THE WINDS KNOCKED OVER PATIO FURNITURE AT A RESIDENCE. TIME ESTIMATED B (HUN)
2330,58,3 SE BLUFFDALE,UTAH,UT,40.45,-111.91,PORTABLE RWIS 2 (SLC)
2330,60,5 S PRAIRIE CITY,PERKINS,SD,45.46,-102.8,HEAVY RAIN WITH 1/4 TO 1/2 INCH HAIL. (UNR)
2335,60,4 W GLAD VALLEY,ZIEBACH,SD,45.4,-101.87,(UNR)
2344,UNK,EASLEY,PICKENS,SC,34.82,-82.59,NUMEROUS TREES DOWN IN AND AROUND EASLEY. (GSP)
2345,UNK,3 N MURFREESBORO,RUTHERFORD,TN,35.9,-86.39,TREES AND TREE LIMBS DOWN AND SOME SHINGLES BLOWN OFF ROOFS. (OHX)
2350,UNK,5 SSE GREENVILLE,GREENVILLE,SC,34.77,-82.35,LARGE BRANCHES DOWN IN THE BELMONT AREA. SPECIFIC TIME FROM RADAR INDICATING WIND MAX OF 50 KNOTS IN THAT AREA. (GSP)
2350,UNK,1 WSW SANDY RIDGE,STOKES,NC,36.5,-80.14,DEBRIS/TREES DOWN (RNK)
0000,UNK,TULLAHOMA,COFFEE,TN,35.37,-86.22,TREES BLOWN DOWN ON WEST SIDE OF TULLAHOMA AT AROUND 7 PM. REPORTED BY HAM OPERATOR. (OHX)
0015,UNK,1 NNE FRANCISCO,STOKES,NC,36.52,-80.36,MULTIPLE TREES DOWN IN TOWN OF FRANCISCO (RNK)
0023,UNK,2 E PENDLETON,ANDERSON,SC,34.65,-82.75,NUMEROUS TREES DOWN NEAR AND EAST OF PENDLETON. (GSP)
0030,UNK,3 SSW DANBURY,STOKES,NC,36.37,-80.24,DEBRIS/TREES DOWN (RNK)
