Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0201,UNK,EDSON,SHERMAN,KS,39.33,-101.54,TOP HALF OF LIVE CHINESE ELM TREE...ABOUT 10 FEET...WITH 8 INCH DIAMETER LIMB DOWN. ANOTHER BRANCH ABOUT 6 INCHES IN DIAMETER ALSO DOWN. TIME ESTIMATED. (GLD)
0201,59,2 W EDSON,SHERMAN,KS,39.33,-101.58,(GLD)
0254,67,NELLIS AFB,CLARK,NV,36.23,-115.04,NELLIS AFB MEASURED A PEAK WIND GUST OF 67 MPH. . (VEF)
0300,UNK,2 W NELLIS AFB,CLARK,NV,36.24,-115.06,NV ENERGY REPORTED AS MANY AS 6900 CUSTOMERS WITHOUT POWER IN NORTHEAST LAS VEGAS VALLEY. TIME ESTIMATED FROM NELLIS AFB WIND REPORT. (VEF)
0345,61,2 NW HOOVER DAM,CLARK,NV,36.04,-114.76,BOULDER ISLAND WEATHER STATION MEASURED A PEAK WIND OF 61 MPH. . (VEF)
Time,Size,Location,County,State,Lat,Lon,Comments
0215,100,3 ENE LONE MOUNTAIN,CLARK,NV,36.25,-115.27,ESTIMATED 1 INCH HAIL NEAR LONE MTN AND VALADEZ ST. (VEF)
0235,100,3 NNW SPRING VALLEY,CLARK,NV,36.16,-115.26,HAIL UP TO QUARTER SIZE NEARLY COVERED THE GROUND AT ALL AMERICAN PARK. REPORT RELAYED VIA SOCIAL MEDIA. TIME ESTIMATED FROM RADAR. (VEF)
0445,100,12 E BRANTFORD,EDDY,ND,47.6,-98.67,A FEW DIME TO QUARTER SIZED HAIL AND VERY HEAVY RAINS. (FGF)
0504,100,GRACE CITY,FOSTER,ND,47.55,-98.81,LATE REPORT FROM EARLY TUESDAY MORNING 8-23-16. FOSTER COUNTY EMERGENCY MANAGER RECEIVED A REPORT OF QUARTER HAIL FROM LAW ENFORCEMENT. (BIS)
0558,150,2 S SHARON,STEELE,ND,47.57,-97.9,RELAYED VIA MEDIA PARTNERS SOCIAL MEDIA PHOTO (FGF)
0700,150,6 NW PORTLAND,TRAILL,ND,47.56,-97.46,(FGF)
0740,125,3 WNW THOMPSON,GRAND FORKS,ND,47.79,-97.17,HAIL FELL OFF AND ON FOR SEVERAL MINUTES. RANGED IN SIZE FROM DIME TO HALF DOLLAR OR SO. (FGF)
0805,175,6 SW GRAND FORKS,GRAND FORKS,ND,47.86,-97.16,(FGF)
0829,125,GRAND FORKS,GRAND FORKS,ND,47.92,-97.07,HAIL STARTED AT 317AM AND LASTED 12 MINUTES...VARYING SIZES WITH UP TO HALF DOLLAR SIZE WITNESSED (FGF)
0832,150,1 N EAST GRAND FORKS,POLK,MN,47.94,-97.02,REPORT AND PHOTO POSTED VIA SOCIAL MEDIA. CORRECTED HAIL SIZE. (FGF)
