Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2025,UNK,WEST MILFORD,PASSAIC,NJ,41.11,-74.4,TREE ON HOUSE ON ROOSEVELT ROAD (OKX)
2045,UNK,CLIFTON,PASSAIC,NJ,40.86,-74.16,TREE ON A HOUSE ON IVY DRIVE (OKX)
2050,UNK,NORTH ARLINGTON,BERGEN,NJ,40.79,-74.13,TREE ACROSS AVON PLACE (OKX)
2100,UNK,MOUNTAINSIDE,UNION,NJ,40.68,-74.36,TREE ON WIRES AT BIRCH HILL AND INDIAN TRAIL (OKX)
2105,UNK,RUTHERFORD,BERGEN,NJ,40.82,-74.11,TREE ON HOUSE ON RAYMOND AVENUE (OKX)
2117,59,SANDS POINT,NASSAU,NY,40.86,-73.71,(OKX)
2228,UNK,12 W STINNETT,MOORE,TX,35.85,-101.65,5 POWER POLES SNAPPED ON FM 1060 ABOUT 9-12 MILES SOUTH OF CAPPS SWITCH. (AMA)
0048,76,1 NNW STINNETT,HUTCHINSON,TX,35.84,-101.45,(AMA)
0050,58,6 SSW ANTON,HOCKLEY,TX,33.73,-102.19,(LUB)
0225,59,6 NW WHITE RIVER LAKE,CROSBY,TX,33.53,-101.17,SUSTAINED 44 MPH. MEASURED BY THE WEST TEXAS MESONET. (LUB)
0252,UNK,2 ESE DODGE CITY,FORD,KS,37.75,-99.98,REPORTS OF POWER LINES DOWN ON NUMEROUS VEHICLES AT HIGHWAY 56 AND TRAIL ST. (DDC)
0339,59,LUSK,NIOBRARA,WY,42.76,-104.45,(CYS)
0340,UNK,7 ESE LUSK,NIOBRARA,WY,42.72,-104.33,EMERGENCY MANAGER REPORTED NUMEROUS DOWNED TELEPHONE POLES... A FLIPPED TRAIN... AND A FLIPPED CAMPER AT NODE WYOMING. REPORTS OF WIND GUSTS UP TO 86 MPH WITH THIS STOR (CYS)
0515,72,CHADRON AIRPORT,DAWES,NE,42.84,-103.1,(CYS)
0545,UNK,19 N RUSHVILLE,SHERIDAN,NE,42.99,-102.47,VIAERO COMMUNICATIONS TOWER BLOWN DOWN DUE TO DAMAGING THUNDERSTORM WINDS IN EXCESS OF 60 MPH.THE TOWER WAS LOCATED 3 SOUTH WHITECLAY...NE AND 1W OF HIGHWAY 87. (LBF)
0555,UNK,2 SSE PINE RIDGE,OGLALA LAKOTA,SD,43,-102.53,MOBILE HOME SHIFTED FROM ITS BLOCKS AND DAMAGE TO OUTBUILDINGS AND SHEDS. (UNR)
0845,81,6 W PARMELEE,TODD,SD,43.32,-101.14,MAGPIE CREEK RAWS MEASURED WIND SPEED. TIME ADJUSTED BY RADAR SINCE SITE REPORTS HOURLY. (UNR)
1021,64,VALENTINE,CHERRY,NE,42.87,-100.55,(LBF)
1120,59,1 S PLAINFIELD,BREMER,IA,42.83,-92.54,PLAINFIELD IDOT RWIS ALONG HIGHWAY 218. (DMX)
Time,Size,Location,County,State,Lat,Lon,Comments
2035,100,3 E CANANDAIGUA,ONTARIO,NY,42.88,-77.22,(BUF)
2231,150,5 WNW MOSCOW,STEVENS,KS,37.36,-101.28,ESTIMATED PING PONG TO CLOSE TO GOLF BALL SIZED HAIL. (DDC)
2300,150,RALLS,CROSBY,TX,33.68,-101.38,(LUB)
2311,175,7 N RYUS,GRANT,KS,37.58,-101.1,(DDC)
0024,150,8 NW HAYNE,SEWARD,KS,37.17,-100.92,(DDC)
0100,150,8 WNW KISMET,SEWARD,KS,37.25,-100.83,TIME ESTIMATED FROM RADAR. (DDC)
