Time,F_Scale,Location,County,State,Lat,Lon,Comments
2315,UNK,11 NE ALPINE,BREWSTER,TX,30.48,-103.53,(MAF)
Time,Speed,Location,County,State,Lat,Lon,Comments
2113,UNK,TERLINGUA,BREWSTER,TX,29.32,-103.62,TWO POWER POLES WERE KNOCKED DOWN BY WIND ON HIGHWAY 180 AND FM 170. (MAF)
0650,60,10 S TAIBAN,DE BACA,NM,34.3,-104,(ABQ)
0945,UNK,4 SE WILDORADO,DEAF SMITH,TX,35.18,-102.19,OUTBUILDING PARTIALLY BLOWN OVER AND SMALL TREE BRANCHES DOWNED. (AMA)
0948,67,7 ENE CHANNING,HARTLEY,TX,35.72,-102.22,(AMA)
1001,71,3 E BUSHLAND,POTTER,TX,35.19,-102.01,(AMA)
1007,UNK,5 WSW AMARILLO,RANDALL,TX,35.17,-101.89,6 INCH DIAMETER TREE LIMBS BROKE AND 10 INCH DIAMETER TREE TRUNK SNAPPED ON WAYNE ONCE BLOCK EAST OF TECKLA. (AMA)
1018,64,2 S AMARILLO,RANDALL,TX,35.17,-101.82,(AMA)
Time,Size,Location,County,State,Lat,Lon,Comments
1827,100,CLIFTON,MESA,CO,39.08,-108.46,(GJT)
1835,100,1 NE LION COUNTRY SAFAR,PALM BEACH,FL,26.72,-80.35,A PERSON REPORTED QUARTER SIZED HAIL ON SOCIAL MEDIA IN DEER RUN PARK. (MFL)
1940,100,4 WNW PEMBROKE PINES,BROWARD,FL,26.03,-80.39,AN OFF DUTY NWS EMPLOYEE REPORTED QUARTER SIZED HAIL AT THE INTERSECTION OF 189TH NW AVE AND TAFT ST (MFL)
2354,100,4 SSE LAKE WALES,POLK,FL,27.85,-81.57,QUARTER SIZED HAIL REPORTED NEAR CROOKED LAKE STATE PARK. (TBW)
0000,100,5 WSW HAINES CITY,POLK,FL,28.07,-81.7,QUARTER SIZED HAIL REPORTED IN WINTER HAVEN. (TBW)
0940,125,5 E TOLAR,ROOSEVELT,NM,34.44,-103.85,(ABQ)
