Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1400,UNK,MOSCOW,LATAH,ID,46.73,-117,TREE BRANCH FELL ON CAR. (OTX)
1400,UNK,SAINT MARIES,BENEWAH,ID,47.32,-116.57,REPORTS WIND DAMAGE TO ROOF OF BUSINESS AT LOCATION... INCLUDING DAMAGE TO WIRELESS EQUIPMENT... ANTENNAS AND OTHER GEAR. (OTX)
1500,66,4 ENE LEWISTON,NEZ PERCE,ID,46.41,-116.91,BRIEF WIND GUSTS TO 66 MPH... WITH ESTIMATED SUSTAINED NEAR 50 MPH. SOME POWER OUTAGES REPORTED IN NEZ PERCE COUNTY. (OTX)
1530,UNK,MOSCOW,LATAH,ID,46.73,-117,REPORTS OF DOWNED POWER LINES AND SOME FALLEN TREE BRANCHES IN LATAH COUNTY. (OTX)
1600,UNK,BEND,DESCHUTES,OR,44.07,-121.31,LARGE TREE DOWN ON HOME. NW 6TH AND LAFAYETTE IN BEND. TIME IS APPROXIMATE. (PDT)
1824,UNK,NINEMILE,MISSOULA,MT,47.02,-114.41,NORTHWESTERN ENERGY REPORTED ON TWITTER THAT A TREE WENT THRU A TRANSMISSION LINE IN THE NINE MILE AND HAS LEFT ABOUT 3...000 CUSTOMERS WITHOUT POWER AROUND SUPERIOR & (MSO)
1845,UNK,1 W SWAN LAKE,LAKE,MT,47.93,-113.86,EMERGENCY MANAGER REPORTS TREES DOWN EVERYWHERE. (MSO)
1930,UNK,FORT BENTON,CHOUTEAU,MT,47.83,-110.66,NORTHWESTERN ENERGY REPORTS POWER OUTAGES DUE TO STORM DAMAGE TO POWER LINES IN FORT BENTON/LOMA/CARTER AREAS. TIME ESTIMATED BASED ON RADAR. (TFX)
1948,59,8 NNW CLARNO,WASCO,OR,45.03,-120.54,NORTH POLE RIDGE RAWS (PDT)
2000,60,20 NNW SWISSHOME,LINCOLN,OR,44.32,-123.95,(PQR)
2030,UNK,1 N CHATTAROY,SPOKANE,WA,47.9,-117.35,SPOTTER REPORTS A TREE DOWN NEAR SIDE OF HIGHWAY 2... ABOUT 1 MILE NORTH OF CHATTAROY ROAD. APPEARED TO BE AN OLDER OR WEAKER TREE ABOUT 1 FOOT IN DIAMETER. (OTX)
2039,60,KEVIN,TOOLE,MT,48.74,-111.97,PEAK WIND GUST AT THE KEVIN MESONET SITE. (TFX)
2100,UNK,ENNIS,MADISON,MT,45.35,-111.73,NORTHWESTERN ENERGY REPORTS POWER OUTAGES IN THE MADISON VALLEY DUE TO STORM DAMAGE TO POWER LINES. (TFX)
2100,60,7 NW DEVON,TOOLE,MT,48.55,-111.56,(TFX)
2212,UNK,1 WNW EVARO,MISSOULA,MT,47.04,-114.1,TWO LARGE BULL PINE TREES KNOCKED OVER BY THE WIND. A PART OF A SHED ROOF WAS BLOWN OFF. (MSO)
Time,Size,Location,County,State,Lat,Lon,Comments
