Time,F_Scale,Location,County,State,Lat,Lon,Comments
2249,UNK,13 SSW STRATTON,KIT CARSON,CO,39.13,-102.7,LONG LIVED LANDSPOUT WITH A SECOND ONE DEVELOPING. LOCATED AT CR 26 AND CR G. (GLD)
2334,UNK,6 N LA JUNTA,OTERO,CO,38.07,-103.54,(PUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1227,UNK,ALLEN,COLLIN,TX,33.1,-96.68,REPORTS OF SEVERAL TREES AND FENCES BLOWN DOWN BY THUNDERSTORM WINDS. REPORT RELAYED BY MEDIA. (FWD)
1705,UNK,NORTH SYRACUSE,ONONDAGA,NY,43.13,-76.13,MEDIA FACEBOOK. LARGE BRANCH DOWN ON CAR AND GARAGE... RADAR EST. TIME (BGM)
1710,UNK,WSW WEST POINT,CULLMAN,AL,34.24,-86.97,A TREE WAS BLOWN DOWN ONTO A HOUSE ON CR 1225. (HUN)
1725,UNK,GRANVILLE,WASHINGTON,NY,43.41,-73.26,TREES AND WIRES DOWN (ALY)
1734,UNK,PAWLET,RUTLAND,VT,43.35,-73.18,GREEN MOUNTAIN POWER REPORTS LARGE TREE DOWN ON RT 30 NEAR PAWLET AS WELL NUMEROUS POWER LINES INCLUDING RIVER RD... SCHOOL ST... AND CHURCH ST. (BTV)
1737,UNK,1 WNW ARLEY,WINSTON,AL,34.09,-87.22,TREES AND POWERLINES DOWN ALONG OLD HOUSTON RD AND FARLEY RD NEAR ARLEY. WINDS ESTIMATED AT 45-50 MPH. (BMX)
1738,UNK,2 NNE CROSSVILLE,DEKALB,AL,34.32,-85.98,THREE TREES BLOWN DOWN ON THIS PROPERTY. ONE WAS A 6 INCH WIDE OAK THAT FELL ON THE PORCH OF THE HOUSE DAMAGING IT. TWO OTHER TREES FELL IN THE YARD AT THIS LOCATION. N (HUN)
1805,UNK,FORT EDWARD,WASHINGTON,NY,43.27,-73.58,TREES AND WIRES DOWN ON RT. 4 IN FORT EDWARD (ALY)
1815,59,NORWALK,FAIRFIELD,CT,41.09,-73.42,NORWALK LIGHT MESONET (OKX)
1815,UNK,NORWALK,FAIRFIELD,CT,41.09,-73.42,TWO DIFFERENT REPORTS OF WIRES DOWN. TREE DOWN ON WIRES ON SCRIBNER AVENUE. (OKX)
1819,UNK,2 N COXEY,LIMESTONE,AL,34.82,-87.17,POWER OUTAGES REPORTED ON LAKESIDE ESTATE ROAD. POWERLINES REPORTED DOWN OVER A 18 WHEELER IN THAT AREA. (HUN)
1820,UNK,1 N CHESTER,WINDSOR,VT,43.28,-72.6,LARGE MAPLE TREE BLOWN DOWN (BTV)
1825,UNK,2 NW NEWBERN,HALE,AL,32.61,-87.56,TREE DOWN ON HOUSE NEAR JCT CR 16 AND ROSEMARY RD. OTHER TREES DOWN IN AND AROUND THE NEWBERN AREA. WIND SPEED ESTIMATED 50 MPH. (BMX)
1828,UNK,1 E ESPERANCE,SCHENECTADY,NY,42.76,-74.25,LARGE LIMBS DOWN. (ALY)
1830,UNK,4 SSW DECATUR,MORGAN,AL,34.56,-87,TREES REPORTED DOWN AT SIMS STREET AND SPRING AVENEUE SW. (HUN)
1835,70,29 S FORT STOCKTON,PECOS,TX,30.47,-102.89,(MAF)
1835,UNK,4 NW MADISON,LIMESTONE,AL,34.75,-86.79,POWER OUTAGES REPORTED ON HIGHWAY 72 AND COUNTY LINE ROAD. (HUN)
1836,UNK,DEMOPOLIS,MARENGO,AL,32.52,-87.84,AWNING DOWN IN MARENGO SQUARE NEAR DOWNTOWN DEMOPOLIS (BMX)
1845,UNK,5 NNE MADISON,MADISON,AL,34.77,-86.71,AN 8 INCH DIAMETER BRANCH WAS BROKEN OFF A TREE NEAR THE INTERSECTION OF JEFF ROAD AND CAPSHAW ROAD. (HUN)
1845,UNK,CLINTON,HUNTERDON,NJ,40.64,-74.91,TREES AND POWERLINES DOWN IN CLINTON... FRANKLIN... AND UNION TOWNSHIPS (PHI)
1845,UNK,3 SE GORDONVILLE,MIDLAND,MI,43.54,-84.33,TREES AND WIRES DOWN. RELAYED FROM FACEBOOK. RADAR ESTIMATED TIME. (DTX)
1853,UNK,6 ENE NEW RICHMOND,ST. CROIX,WI,45.14,-92.43,TREE UPROOTED,POLE SHED BLOWN DOWN (MPX)
1855,UNK,2 S GALLION,MARENGO,AL,32.47,-87.71,TREES DOWN ON POWERLINES ALONG HWY 69...3 S OF U S 80. TIME ESTIMATED FROM RADAR. (BMX)
1900,UNK,3 SSE HARVEST,MADISON,AL,34.81,-86.72,SMALL LIMBS BLOWN DOWN TWO TO THREE INCHES IN DIAMETER. (HUN)
1900,UNK,READINGTON TWP,HUNTERDON,NJ,40.57,-74.8,HIGH WINDS BLEW DOWN TREES AND BRANCHES...SPRINGTOWN ROAD IS BLOCKED BY 10 INCH DIAMETER TREE BRANCH. (PHI)
1901,UNK,WNW SHIELDS,SAGINAW,MI,43.42,-84.08,MULTIPLE TREES AND POWER LINES DOWN (DTX)
1905,UNK,RENSSELAER,RENSSELAER,NY,42.64,-73.74,TREES DOWN (ALY)
1905,UNK,GUILDERLAND,ALBANY,NY,42.7,-73.89,TREE AND LARGE LIMBS DOWN (ALY)
1908,UNK,4 E ELKWOOD,MADISON,AL,34.98,-86.66,TELEPHONE POLE REPORTED DOWN ON ELKWOOD SECTINO ROAD. (HUN)
1915,UNK,1 SSE HENNIKER,MERRIMACK,NH,43.17,-71.82,SEVERAL LARGE TREES DOWN (GYX)
1918,UNK,COLRAIN,FRANKLIN,MA,42.67,-72.68,TREE DOWN ON WIRES (BOX)
1920,UNK,NEWFANE,WINDHAM,VT,42.99,-72.66,TREES DOWN (ALY)
1923,UNK,3 WSW FOSTERS,SAGINAW,MI,43.28,-83.96,18 INCH DIAMETER TREE DOWN ON HOUSE. (DTX)
1925,UNK,2 NW NEWBERN,HALE,AL,32.61,-87.56,TREE DOWN ON MOBILE HOME NEAR JCT CR 16 AND ROSEMARY RD. OTHER TREES DOWN IN AND AROUND THE NEWBERN AREA. WIND SPEED ESTIMATED 50 MPH. (BMX)
1926,69,FORT KNOX,HARDIN,KY,37.89,-85.96,MEASURED AT FORT KNOX. (LMK)
1929,UNK,CORNERSVILLE,MARSHALL,TN,35.36,-86.84,EMERGENCY MANAGER REPORTS TREE DOWN IN CORNERSVILLE TN (OHX)
1929,UNK,PADUCAH,MCCRACKEN,KY,37.07,-88.64,TREE DOWN OVER BENTON ROAD IN REIDLAND NEAR RAILROAD TRACKS. ANOTHER TREE DOWN ACROSS NEW HOPE CHURCH ROAD. (PAH)
1930,UNK,4 W COLUMBIA,MAURY,TN,35.63,-87.12,TREE BLOWN DOWN ONTO A HOUSE ON SHEFFIELD DRIVE WITH MINOR DAMAGE TO HOME. REPORT VIA TSPOTTER (OHX)
1930,UNK,TROY,MADISON,IL,38.73,-89.89,6.5 FEET OF PRIVACY FENCE BLOWN DOWN. WIND WAS ESTIMATED TO BE AROUND 50 MPH. (LSX)
1935,UNK,2 SW RURALDALE,MUSKINGUM,OH,39.76,-81.86,LARGE LIMBS DOWN FROM STRONG THUNDERSTORM WIND (PBZ)
1935,UNK,6 SSE BIRCH RUN,GENESEE,MI,43.18,-83.75,DOWNED TREES AND POWER LINES AT THE CLIO FIRE DEPARTMENT. (DTX)
1936,UNK,SPRINGVILLE,ST. CLAIR,AL,33.77,-86.48,METAL ROOFING PEELED BACK FROM GYM ROOF AT SPRINGVILLE MIDDLE SCHOOL RESULTING IN WATER DAMAGE TO THE INTERIOR OF THE BUILDING AND STRUCTURAL DAMAGE. ALSO SEVERAL TREES (BMX)
1939,UNK,WHITE BLUFF,DICKSON,TN,36.11,-87.21,TSPOTTER TWITTER REPORT OF TREE DOWN DUE TO WIND IN WHITE BLUFF. (OHX)
1940,UNK,EAST FLATBUSH,KINGS,NY,40.65,-73.93,TREE FELL ONTO HOME. TIME ESTIMATED BY RADAR. (OKX)
1942,UNK,VESTAVIA HILLS,JEFFERSON,AL,33.43,-86.79,TREE DOWN ON A ROAD (BMX)
1945,UNK,1 E ALLENSTOWN,MERRIMACK,NH,43.16,-71.39,TREES AND WIRES DOWN ON DEERFIELD ROAD. TIME ESTIMATED FROM RADAR. (GYX)
1948,UNK,MILLERS FERRY,WILCOX,AL,32.1,-87.37,REPORT OF A FEW LIMBS DOWN AND A TREE DOWN IN MILLERS FERRY. (MOB)
2000,UNK,4 NW OLD CAHABA PARK,DALLAS,AL,32.35,-87.16,POWERLINES DOWN ALONG HWY 22 JUST WEST OF BELOIT. (BMX)
2001,UNK,6 SE LANCASTER,LANCASTER,PA,39.98,-76.22,2 UTILITY POLES DOWN IN EAST LAMPETER TOWNSHIP (CTP)
2001,UNK,1 E DAVISON,GENESEE,MI,43.03,-83.5,1 FOOT DIAMETER TREE DOWN. (DTX)
2006,UNK,SOUTH BRISTOL,LINCOLN,ME,43.86,-69.56,TREES DOWN MANY POWER OUTAGES. (GYX)
2016,UNK,2 SE LAPEER,LAPEER,MI,43.02,-83.3,3-5 INCH BRANCH DOWN. (DTX)
2025,UNK,CHRISTIANA,LANCASTER,PA,39.95,-76,TREES DOWN AT PRIVATE RESIDENCE (CTP)
2025,UNK,GREENLAND,ROCKINGHAM,NH,43.04,-70.83,TREES DOWN ON PORTSMOUTH AVE (GYX)
2025,UNK,KITTERY,YORK,ME,43.09,-70.74,TREE ON WIRES STARTED FIRE ON RULDOLPH AVE (GYX)
2025,62,PORTSMOUTH INTL AIRPORT,ROCKINGHAM,NH,43.09,-70.82,54KT GUST (GYX)
2026,UNK,VALLEY GRANDE,DALLAS,AL,32.52,-86.98,TREES DOWN IN AND AROUND VALLEY GRANDE. (BMX)
2030,UNK,1 N TULLAHOMA,COFFEE,TN,35.39,-86.22,LAW ENFORCEMENT DISPATCH REPORTED A TREE DOWN IN NORTHERN COFFEE COUNTY. (OHX)
