Time,F_Scale,Location,County,State,Lat,Lon,Comments
2140,UNK,9 S SILVERTON,BRISCOE,TX,34.34,-101.3,TORNADO TOUCHDOWN REPORTED BY TRAINED SPOTTER (LUB)
2153,UNK,6 WSW CAPROCK CANYON ST,BRISCOE,TX,34.41,-101.17,DAMAGED A METAL BARN. ON GROUND FOR 5 MINUTES (LUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
2020,UNK,6 N TULIA,SWISHER,TX,34.62,-101.77,4 CARS BLOWN OFF I27 (LUB)
2141,66,SILVERTON,BRISCOE,TX,34.47,-101.3,SILVERTON HIGH SCHOOL NET RELAYED BY LOCAL MEDIA (LUB)
2200,UNK,1 S SILVERTON,BRISCOE,TX,34.46,-101.3,6 POWER POLES BLOWN OVER. ALL PUSHED TO THE EAST (LUB)
2213,59,2 S CAPROCK CANYON ST.,BRISCOE,TX,34.41,-101.07,WEST TEXAS MESONET REPORTED 59MPH GUST (LUB)
2220,UNK,8 W QUITAQUE,BRISCOE,TX,34.37,-101.2,POWER POLE SNAPPED (LUB)
2225,67,1 S NORTHFIELD,MOTLEY,TX,34.27,-100.6,WEST TEXAS MESONET REPORTED 67MPH WIND GUST (LUB)
2235,60,3 W GOODLETT,HARDEMAN,TX,34.33,-99.93,60 MPH WIND GUST MEASURED AT THE MESONET SITE. (OUN)
2315,58,3 N ROARING SPRINGS,MOTLEY,TX,33.94,-100.86,WEST TEXAS MESONET (LUB)
2350,60,10 SW PADUCAH,COTTLE,TX,33.91,-100.43,WEST TEXAS MESONET (LUB)
0000,UNK,13 SE PADUCAH,COTTLE,TX,33.88,-100.14,TIN ROOF AND DOORS BLOWN OFF OF BARN (LUB)
0024,UNK,5 NW TRUSCOTT,KNOX,TX,33.8,-99.86,TREE DOWN (OUN)
0042,60,5 N BENJAMIN,KNOX,TX,33.66,-99.79,60 MPH WIND GUST AT THIS LOCATION. SUSTAINED WINDS OF 55 MPH (OUN)
0108,65,KNOX CITY,KNOX,TX,33.42,-99.82,65 MPH WIND GUSTS. (OUN)
0133,64,2 NNE WEINERT,HASKELL,TX,33.35,-99.66,MESONET STATION IN WIENERT RECORDED SUSTAINED WINDS AT 54 MPH WITH 64 MPH GUST PEAK WIND. (SJT)
0139,60,HASKELL,HASKELL,TX,33.16,-99.73,JASON AT THE FIRE DEPT IN HASKELL REPORTED 60 MPH WINDS. (SJT)
0230,65,WOODSON,THROCKMORTON,TX,33.01,-99.05,WOODSON FIRE DEPARTMENT REPORTED WINDS OF 65 MPH. (SJT)
Time,Size,Location,County,State,Lat,Lon,Comments
2042,100,HALE CENTER,HALE,TX,34.06,-101.84,QUARTER SIZE HAIL REPORTED IN HALE CENTER BY TRAINED SPOTTER (LUB)
2100,175,2 N ESTELLINE,HALL,TX,34.58,-100.44,WINDSHIELD BUSTED OUT OF A VEHICLE (LUB)
2117,175,6 NW CHILDRESS,CHILDRESS,TX,34.49,-100.32,GOLFBALL SIZE HAIL COVERING HWY 287 NW OF CHILDRESS (LUB)
2118,175,15 NE TULIA,SWISHER,TX,34.69,-101.58,CROPS DAMAGED. HAIL 4.5 INCHES DEEP COVERING ROADWAY (LUB)
2148,200,4 S CHILDRESS,CHILDRESS,TX,34.37,-100.25,WINDSHIELD BUSTED OUT WITH HAIL COVERING GROUND (LUB)
2150,175,TURKEY,HALL,TX,34.39,-100.9,VIA NWS COOP (LUB)
2210,200,4 ESE SILVERTON,BRISCOE,TX,34.45,-101.24,(LUB)
2317,150,PADUCAH,COTTLE,TX,34.01,-100.3,PING PONG BALL SIZE HAIL IN CITY OF PADUCAH (LUB)
2355,100,DUMONT,KING,TX,33.8,-100.52,WIDESPREAD PEA SIZED HAIL WITH OCCASIONAL QUARTERS (LUB)
0023,100,7 W TRUSCOTT,KNOX,TX,33.75,-99.92,(OUN)
0104,100,KNOX CITY,KNOX,TX,33.42,-99.82,(OUN)
0106,100,MARATHON,BREWSTER,TX,30.21,-103.24,(MAF)
0610,175,DUBLIN,ERATH,TX,32.08,-98.33,GOLFBALL SIZE HAIL IN DUBLIN (FWD)
0710,100,10 W DE LEON,COMANCHE,TX,32.12,-98.72,QUARTER SIZE HAIL 10 MILES WEST OF DE LEON (FWD)
