Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1213,UNK,3 S BRIGHTON,TIPTON,TN,35.44,-89.74,TRAINED SPOTTER/LAW ENFORCEMENT REPORTED TWO LARGE TREES DOWN ACROSS LUCADO RD... NEAR ATOKA IDAVILLE RD... AND ACROSS PORTERVILLE RD... NEAR WORTHAM RD. TIME ESTIMATED (MEG)
1820,UNK,2 NE STARKVILLE,OKTIBBEHA,MS,33.48,-88.79,THREE TREES WERE DOWNED NEAR HAVEN 12 APARTMENTS (JAN)
1902,UNK,5 S BRANDON,RANKIN,MS,32.21,-90,PUBLIC REPORT OF A METAL ROOF BLOWN OFF A HOUSE AND POWER LINES DOWN ALONG BETHEL ROAD. REPORT SEEN ON SOCIAL MEDIA. (JAN)
1925,UNK,4 WNW TERRY,HINDS,MS,32.12,-90.36,A FEW TREES DOWN OFF MIDWAY RD. (JAN)
1945,UNK,2 NW CRYSTAL SPRINGS,COPIAH,MS,32.01,-90.38,3 TREES DOWN OFF NEW ZION RD (JAN)
2051,UNK,4 ENE GARLANDVILLE,NEWTON,MS,32.24,-89.06,TREES AND A POWER LINE DOWN ON STAMPER RD. (JAN)
2117,59,MCCOOK,RED WILLOW,NE,40.2,-100.62,(GLD)
2140,UNK,ZERO,LAUDERDALE,MS,32.3,-88.65,TREES DOWN NEAR ZERO RD AND SPRINGHILL RD. (JAN)
0000,UNK,WAUPUN,DODGE,WI,43.63,-88.74,SHINGLES BLEW OFF 2 HOUSES FROM A CONVECTIVE SHOWER (MKX)
0900,58,7 ESE ARLINGTON,CARBON,WY,41.55,-106.09,COOPER COVE WYDOT SITE. SUSTAINED WINDS 36 MPH. (CYS)
Time,Size,Location,County,State,Lat,Lon,Comments
1900,100,4 SSW BRANDON,RANKIN,MS,32.22,-90.04,REPORTED AT THE INTERSECTION OF MS HWY 468 AND MS HWY 469 (JAN)
1946,150,PRESTON,KEMPER,MS,32.88,-88.83,(JAN)
