Time,F_Scale,Location,County,State,Lat,Lon,Comments
1935,UNK,2 SE PANGUITCH,GARFIELD,UT,37.8,-112.41,TORNADO BRIEFLY TOUCHED DOWN NEAR THE TOWN OF PANGUITCH (SLC)
0025,UNK,3 W LATHROP,CLINTON,MO,39.55,-94.39,DUST CLOUD AND POWER FLASHES BELOW FUNNEL. (EAX)
0030,UNK,3 W LATHROP,CLINTON,MO,39.55,-94.39,DUST CLOUD AND POWER FLASHES UNDERNEATH FUNNEL. (EAX)
0035,UNK,4 S TURNEY,CLINTON,MO,39.58,-94.32,(EAX)
0040,UNK,1 N LATHROP,CLINTON,MO,39.56,-94.33,MULTIPLE REPORTS IN THE SAME AREA. (EAX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,2 E BROAD RIPPLE,MARION,IN,39.87,-86.09,MULTIPLE TREES DOWN. (IND)
1235,UNK,CARMEL,HAMILTON,IN,39.97,-86.11,MULTIPLE TREES AND POWER LINES DOWN ALONG SHELBOURNE RD. LARGE HAIL REPORTED AS WELL. TIME ESTIMATED. (IND)
1245,60,INDIANAPOLIS,MARION,IN,39.78,-86.15,HAIL REPORTED NEAR 32ND AND SHADELAND (IND)
1250,UNK,2 ESE BROAD RIPPLE,MARION,IN,39.85,-86.09,MULTIPLE TREES DAMAGED... LARGE TREE LIMBS DOWN AND AT LEAST ONE TREE SNAPPED. (IND)
1940,UNK,ENE MOULTON,LAWRENCE,AL,34.48,-87.29,LAWRENCE COUNTY EMA REPORTS POWER LINES DOWN ON COURT ST IN MOULTON. (HUN)
1945,UNK,1 ESE PARIS,EDGAR,IL,39.61,-87.68,MULTIPLE TREE BRANCHES AND LIMBS DOWNED. SOME LIMBS WITH 2-3 INCH DIAMETERS. TIME ESTIMATED BY RADAR. (ILX)
2000,UNK,4 NNE BULLHEAD CITY,MOHAVE,AZ,35.15,-114.57,LARGE 40 FOOT TREE BLOWN DOWN BY THUNDERSTORM WINDS LANDED ON THE AWNING OF A MOBILE HOME. THE AWNING WAS DESTROYED AND THE MOBILE HOME RECEIVED MINOR DAMAGE. WINDS AT (VEF)
2004,UNK,5 ENE LITTLEVILLE,COLBERT,AL,34.61,-87.6,TREES REPORTED DOWN NEAR THE LAGRANGE COMMUNITY (HUN)
2040,UNK,6 SSE TUSCUMBIA,COLBERT,AL,34.65,-87.68,COLBERT COUNTY EMA REPORTS TREES DOWN IN LITTLEVILLE. TIME ESTIMATED BY RADAR (HUN)
2058,UNK,4 ENE CHEROKEE,COLBERT,AL,34.78,-87.9,EMA REPORTS A COUPLE TREES DOWN NEAR CHEROKEE (HUN)
2122,UNK,2 NE HOUSTON,TEXAS,MO,37.35,-91.93,SEVERE THUNDERSTORM WIND GUSTS CAUSED POWER LINE DAMAGE NORTHEAST OF HOUSTON. 15 CUSTOMERS LOST POWER. (SGF)
2150,UNK,CHARLESTON,COLES,IL,39.48,-88.18,TREE BLOWN ONTO POWER LINES ON HARRISON ST. (ILX)
2157,UNK,2 S COLLINWOOD,WAYNE,TN,35.15,-87.75,ONE TREE DOWN IN THE TWO HUNDRED BLOCK OF BEAR CREEK ROAD. (OHX)
2200,UNK,1 N OLIVE HILL,HARDIN,TN,35.28,-88.03,ONE LARGE TREE DOWN. REPORTAND PICTURE RELAYED BY NWS NASHVILLE. (MEG)
2225,60,2 ESE DOWNTOWN SPEARFIS,LAWRENCE,SD,44.48,-103.82,(UNR)
2226,UNK,2 E NEW HOPE,MADISON,AL,34.54,-86.38,TREE DOWN ON A HOUSE. TIME ESTIMATED FROM RADAR. (HUN)
2235,UNK,5 NW GURLEY,MADISON,AL,34.75,-86.45,TREE DOWN ACROSS ONE LANE OF BROWNSBORO RD. TIME ESTIMATED FROM RADAR. (HUN)
2245,UNK,14 W COLUMBIA,MAURY,TN,35.62,-87.3,ONE TREE DOWN AT A RESIDENCE IN HAMPSHIRE (OHX)
2248,UNK,COLUMBIA,MAURY,TN,35.62,-87.05,ONE TREE DOWN. (OHX)
2305,UNK,1 N HUNTSVILLE,MADISON,AL,34.73,-86.63,LARGE TREE LIMB DOWN AT THE CORNER OF GREENACRES DR. AND HOLMES AVE. LIMB IS DOWN ON POWER LINES AND PARTLY BLOCKING GREENACRES DR. TIME ESTIMATED FROM RADAR. (HUN)
2310,UNK,WELDON,DE WITT,IL,40.12,-88.75,TREE DOWN ON ROUTE 10 AND WEST STREET. TREE DOWN ON LYNN STREET. (ILX)
2320,UNK,5 WNW FAIRFIELD,BUTLER,OH,39.35,-84.64,A FEW TREES DOWNED IN ROSS TOWNSHIP. (ILN)
2324,UNK,2 W LINDEN,PERRY,TN,35.61,-87.88,ONE TREE REPORTED DOWN ON HIGHWAY 412 EAST. (OHX)
2324,UNK,8 NNE HOHENWALD,HICKMAN,TN,35.66,-87.5,REPORT OF A TREE DOWN ON HIGHWAY 48 SOUTH. (OHX)
2324,UNK,8 SE LOBELVILLE,HICKMAN,TN,35.67,-87.7,REPORT OF A TREE DOWN ON HIGHWAY 100 WEST. (OHX)
2347,59,18 NNE BLUE EAGLE RANCH,NYE,NV,38.77,-115.42,MESONET STATION CURRANT CREEK RAWS /CCRN2/. (LKN)
2356,UNK,2 SSE SPRING HILL,MAURY,TN,35.71,-86.91,UNCOMFIRMED REPORT OF A POSSIBLE MICROBURST. PICTURES OF TREES DOWN ON KEDRON ROAD ACROSS FROM THE KINGS CREEK GOLF COURSE. REPORTS OF 50-60 POUND PLANTERN URNS BEING M (OHX)
2356,70,1 SW TRIMBLE,CLINTON,MO,39.46,-94.57,(EAX)
0015,58,PLATTSBURG,CLINTON,MO,39.56,-94.46,(EAX)
0030,UNK,1 NE ETHRIDGE,LAWRENCE,TN,35.34,-87.29,SEVERAL TREES DOWN AND DAMAGE TO OUTBUILDINGS AT THE FLEA MARKET NEAR ETHRIDGE. (OHX)
0030,UNK,GERMANTOWN,MONTGOMERY,OH,39.63,-84.37,A FEW TREES DOWN IN GERMANTOWN. (ILN)
0041,60,3 E LATHROP,CLINTON,MO,39.55,-94.27,INFLOW WINDS AT I35 AND ROUTE 116. (EAX)
0112,UNK,5 WNW COLUMBIA,MAURY,TN,35.64,-87.14,REPORT OF A TREE DOWN IN THE WILLAIMSPORT PIKE AREA. (OHX)
0112,UNK,LATHROP,CLINTON,MO,39.55,-94.33,EIGHT TO TEN INCH DIAMETER TREE ACROSS THE ROAD. (EAX)
0444,86,6 S NEEDLES,SAN BERNARDINO,CA,34.77,-114.62,ASOS STATION NEEDLES AIRPORT /EED/. (VEF)
0445,UNK,6 S NEEDLES,SAN BERNARDINO,CA,34.76,-114.62,SUBSTANTIAL PROPERTY DAMAGE AT NEEDLES AIRPORT...INCLUDING AT LEAST TWO AIRPLANES. NEARBY RESIDENCE ALSO SUFFERED PROPERTY AND TREE DAMAGE. REPORT RELAYED VIA SOCIAL ME (VEF)
0525,UNK,1 S LAUGHLIN,CLARK,NV,35.15,-114.58,SEVERAL REPORTS OF PROPERTY DAMAGE IN THE SUNDANCE SHORES AND CASINO DR AREA SOUTHWARD TO LAUGHLIN RIVER LODGE. PHOTOS OF ROOF AND SIDING DAMAGE AND TOPPLED TREES IN TH (VEF)
0530,UNK,4 NNE BULLHEAD CITY,MOHAVE,AZ,35.15,-114.57,LARGE 40 FOOT TREE BLOWN DOWN BY THUNDERSTORM WINDS LANDED ON THE AWNING OF A MOBILE HOME. THE AWNING WAS DESTROYED AND THE MOBILE HOME RECEIVED MINOR DAMAGE. WINDS AT (VEF)
0535,75,6 E BULLHEAD CITY,MOHAVE,AZ,35.11,-114.5,AWOS STATION BULLHEAD CITY AIRPORT /IFP/. (VEF)
Time,Size,Location,County,State,Lat,Lon,Comments
1235,100,CARMEL,HAMILTON,IN,39.97,-86.11,MULTIPLE TREES AND POWER LINES DOWN ALONG SHELBOURNE RD. LARGE HAIL REPORTED AS WELL. TIME ESTIMATED. (IND)
1948,100,3 NE PARIS,EDGAR,IL,39.65,-87.65,(ILX)
2054,100,2 S ALLENVILLE,MOULTRIE,IL,39.53,-88.54,(ILX)
2139,175,HAWK SPRINGS,GOSHEN,WY,41.79,-104.27,(CYS)
2210,100,9 W DOWNTOWN SPEARFISH,LAWRENCE,SD,44.5,-104.04,(UNR)
0043,175,1 NE PIEDMONT,CANADIAN,OK,35.65,-97.73,(OUN)
0054,175,HERNDON,RAWLINS,KS,39.91,-100.79,WINDOWS BROKEN FROM WIND DRIVEN HAIL. (GLD)
0148,125,4 SE FOLSOM,CUSTER,SD,43.8,-102.81,DAMAGE TO LEAVES AND FLOWERS. (UNR)
