Time,F_Scale,Location,County,State,Lat,Lon,Comments
1715,UNK,3 SSE LOWRY CITY,ST. CLAIR,MO,38.1,-93.71,A NWS STORM SURVEY FOUND THAT AN EF-1 TORNADO TOUCHED ABOUT 3 MILES SOUTH OF LOWRY CITY AND CROSSED HWY 13. THE TORNADO TRACKED NORTHEAST AND LIFTED ON NE 1000 ROAD JUS (SGF)
2008,UNK,CLIFTON HILL,RANDOLPH,MO,39.44,-92.67,BRIEF TORNADO OBSERVED BY LAW ENFORCEMENT TROOP B...TREES DOWN IN CLIFTON HILL (EAX)
2200,UNK,6 S LAMAR,PROWERS,CO,37.99,-102.62,(PUB)
2215,UNK,8 SE LAMAR,PROWERS,CO,38,-102.51,(PUB)
2230,UNK,WEST POINT,LEE,IA,40.72,-91.45,HOME ALONG SAINT PAUL ROAD WITH CHIMNEY BLOWN OFF OF THE HOME. THERE WAS TREE DAMAGE WITH A TREE BLOWN ON TO A PICKUP TRUCK... WITH FARM EQUIPMENT DAMAGED. TIME IS APPROX (DV
2245,UNK,10 E GORDON,CHERRY,NE,42.81,-102.01,TWO TORNADOES WERE OCCURRING AT THE SAME TIME BUT HAVE LIFTED AND DISSIPATED. (LBF)
2259,UNK,1 WNW THEODOSIA,OZARK,MO,36.59,-92.68,A NWS STORM SURVEY TEAM FOUND THAT AN EF-1 TORNNADO TOUCHED DOWN ABOUT 1 MILE WEST OF THEODOSIA. THE TORNADO TRACKED NORTH NORTHEAST AND LIFTED ABOUT TWO AND HALF MILES (SGF)
2355,UNK,3 NE MUSCATINE,MERCER,IL,41.3,-90.97,A BRIEF TORNADO TOUCH DOWN JUST SOUTHWEST OF ELIZA. (DVN)
0159,UNK,1 WSW HAYNE,SEWARD,KS,37.09,-100.82,SPOTTER REPORTED A SHORT LIVED ROPE TORNADO. (DDC)
0201,UNK,7 NNW HAYNE,SEWARD,KS,37.18,-100.85,ROPE TORNADO ON THE GROUND BRIEFLY 2 MINUTES AGO. (DDC)
0254,UNK,3 WSW PLAINS CITY,SEWARD,KS,37.25,-100.64,SPOTTER REPORTED A CONE TORNADO AT THIS LOCATION. (DDC)
0300,UNK,2 NW PLAINS CITY,MEADE,KS,37.28,-100.62,BARN HEAVILY DAMAGED AT FARM (DDC)
0309,UNK,4 N PLAINS CITY,MEADE,KS,37.32,-100.59,LARGE WEDGE TORNADO REPORTED 1/2 MILE WIDE. (DDC)
0322,UNK,8 NE MISSLER,MEADE,KS,37.4,-100.34,(DDC)
0324,UNK,6 WNW MISSLER,MEADE,KS,37.36,-100.52,SPOTTER REPORTED A LARGE WEDGE ON THE GROUND. (DDC)
0345,UNK,5 NNE MISSLER,MEADE,KS,37.38,-100.38,LARGE... WEDGE TORNADO ON THE GROUND (DDC)
0354,UNK,6 NE MISSLER,MEADE,KS,37.38,-100.36,WEDGE TORNADO REPORTED BY STORM CHASER (DDC)
0400,UNK,9 NW FOWLER,GRAY,KS,37.48,-100.31,HUGE TORNADO SEEN WITH SPOTTER HEARING A ROARING SOUND. (DDC)
0417,UNK,7 SSE MONTEZUMA,GRAY,KS,37.5,-100.39,LARGE WEDGE TORNADO ONGOING. HARD TO SEE AS TORNADO IS OCCURRING WITHIN FOG. (DDC)
