Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2330,UNK,4 WSW SILVER LAKE,BRUNSWICK,NC,34.13,-77.98,REPORT OF SEVERAL TREES DOWN NEAR THE INTERSECTION OF RIVER RD AND DAWS CREEK RD. TIME ESTIMATED BY RADAR. (ILM)
2335,UNK,MACCLENNY,BAKER,FL,30.28,-82.13,MULTIPLE REPORTS OF TREES AND POWER LINES DOWN. TIME IS ESTIMATED BASED ON RADAR. (JAX)
0115,UNK,4 ENE NEWBERRY,ALACHUA,FL,29.66,-82.55,TREES WERE BLOWN DOWN IN A NEIGHBORHOOD. THE SPOTTER REPORTED NUMEROUS BRANCHES DOWN IN HER YARD. (JAX)
0115,UNK,5 ESE RAIFORD,BRADFORD,FL,30.04,-82.17,A SPOTTER REPORTED TREE DAMAGE IN THE NEW RIVER AREA FROM THUNDERSTORM WINDS. (JAX)
0149,UNK,NEWBERRY,ALACHUA,FL,29.64,-82.61,TREE DOWN. (JAX)
Time,Size,Location,County,State,Lat,Lon,Comments
2141,100,4 NNW LELAND,BRUNSWICK,NC,34.3,-78.07,SEVERAL REPORTS OF QUARTER SIZED HAIL IN LELAND NEAR HWY 74 AND HWY 76. (ILM)
2208,100,2 NNW CASTLE HAYNE,PENDER,NC,34.38,-77.92,(ILM)
