Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1438,UNK,1 W HUDSON,ANGELINA,TX,31.33,-94.82,A LARGE TREE DOWN ACROSS MCGAUGHEY ROAD IN THE HUDSON AREA. (SHV)
2100,UNK,PLAINFIELD,HENDRICKS,IN,39.7,-86.39,SMALL TREE LIMBS DOWN. HEAVY RAIN. (IND)
0545,UNK,FOREST GROVE,WASHINGTON,OR,45.52,-123.1,TREE OF UNKNOWN SIZE DOWN ALONG HWY 47 NEAR MP 42. TIME ESTIMATED SINCE PHONE CALL CAME INTO ODOT DISPATCH AT 1247 AM ON 4/22. (PQR)
1100,UNK,1 E JUNCTION CITY,LANE,OR,44.22,-123.18,18-24 INCH DIAMETER TREE SNAPPED AND BLOCKED LOVE LAKE ROADNEAR MILE POST 1.75 PER LANE COUNTY OFFICIALS. (PQR)
Time,Size,Location,County,State,Lat,Lon,Comments
2102,100,OLMITO,CAMERON,TX,26.02,-97.53,QUARTER SIZE HAIL REPORTED IN OLMITO NEAR THE INTERSECTION OF NOBLE PINE AND CHESTNUT OAK. (BRO)
2155,150,BELLFLOWER,MCLEAN,IL,40.34,-88.53,RESIDENTS SAID HAILED FOR 15 MINS IN 3 WAVES AND INCREASED IN SIZE WITH EACH WAVE. UPDATED HAIL SIZE BASED ON RESIDENTS INFORMATION. (ILX)
2211,100,FOOSLAND,CHAMPAIGN,IL,40.36,-88.43,LATE REPORT. (ILX)
2215,100,GIBSON CITY,FORD,IL,40.47,-88.38,(LOT)
0011,100,FOOSLAND,CHAMPAIGN,IL,40.36,-88.43,LATE REPORT. (ILX)
