Time,F-Scale,Location,County,State,Lat,Lon,Comments
1811,UNK,6 W INGLIS,LEVY,FL,29.03,-82.76,A WATERSPOUT MOVED ONSHORE AND BEGAN DISSIPATING ON HODGES ISLAND. (TBW)
1925,UNK,3 E SOUTH ALBANY,ORLEANS,VT,44.69,-72.26,EF0 TORNADO CONFIRMED ALONG BEACH HILL ROAD IN WEST GLOVER (BTV)
0130,UNK,3 SW PIEDMONT,CANADIAN,OK,35.61,-97.78,(OUN)
0416,UNK,3 ESE HOLLY HILL,ORANGEBURG,SC,33.31,-80.36,NWS STORM SURVEY FOUND A WEAK EF1 TORNADO TOUCHED DOWN JUST SOUTHEAST OF HOLLY HILL TAKING TOPS OUT OF TREES AND UPROOTING OTHERS. THE TORNADO CONTINUED THROUGH A CORN (CAE)
Time,Speed,Location,County,State,Lat,Lon,Comments
1222,UNK,4 W BRANDENBURG,MEADE,KY,38,-86.25,TREES ON HOUSES AND TWO BARMS DAMAGED NEAR KY 144 AND SIROCCO ROAD (LMK)
1230,UNK,6 NE CAMDEN,BENTON,TN,36.13,-88.03,TREES BLOWN DOWN ON CEDAR GROVE ROAD...NORTHEAST OF CAMDEN. (OHX)
1240,UNK,2 E WADHAMS,ESSEX,NY,44.23,-73.42,SEVERAL TREES DOWN NEAR JAY NY ON ROUTE 86 (BTV)
1300,UNK,11 N CUMBERLAND CITY,STEWART,TN,36.54,-87.64,CLARSKVILLE LEAF CHRONICLE REPORTED ROOF DAMAGE TO 2 BUILDINGS ON WALLACE TOWN ROAD AT HWY 79. ONE ROOF LANDED ON TOP OF A TRUCK. TIME ESTIMATED. (OHX)
1434,UNK,4 W BRANDENBURG,MEADE,KY,38,-86.25,TREES ON HOUSES AND TWO BARMS DAMAGED NEAR KY 144 AND SIROCCO ROAD (LMK)
1535,63,MARS,BUTLER,PA,40.7,-80.01,(PBZ)
1540,UNK,BOARDMAN,MAHONING,OH,41.03,-80.67,LARGE TREE AND LIMBS DOWN. (CLE)
