Time,F-Scale,Location,County,State,Lat,Lon,Comments
2050,UNK,ASHKUM,IROQUOIS,IL,40.88,-87.95,SOUTH OF TOWN ALONG I-57 NEAR MILE MARKER 290. (LOT)
2148,UNK,2 ESE WATSEKA,IROQUOIS,IL,40.76,-87.7,AN NWS STORM SURVEY TEAM DETERMINED AN EF1 TORNADO WITH MAXIMUM WINDS OF 85 TO 95 MPH TOUCHED DOWN 2.5 MILES ESE TO 4 MILES ESE OF WATSEKA WITH A PATH LENGTH OF APPROXI (LOT)
2200,UNK,3 E WATSEKA,IROQUOIS,IL,40.77,-87.67,DELAYED REPORT. TIME BASED OFF RADAR. POSSIBLE TORNADO. DAMAGE STARTED ON SE SIDE OF WATSEKA E OF RT 1 AND S OF RT 24. MULTIPLE TREES DOWN. SIDING RIPPED OFF BLDGS. SIG (LOT)
2215,UNK,RAYMORE,CASS,MO,38.8,-94.45,OFF DUTY METEOROLOGIST REPORTED A BRIEF TOUCHDOWN ON THE SOUTH SIDE OF RAYMORE EAST OG HIGHWAY 71. (EAX)
2310,UNK,OLATHE,JOHNSON,KS,38.89,-94.81,A TORNADO WAS REPORTED AT SANTA FE AND HIGHWAY 7. (EAX)
2322,UNK,2 SSW OLATHE,JOHNSON,KS,38.86,-94.83,TORNADO REPORTED NEAR INTERSTATE 35 AND HIGHWAY 169. (EAX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1200,UNK,1 S TALLADEGA,TALLADEGA,AL,33.42,-86.1,ONE TREE DOWN IN A DRIVEWAY. APPROXIMATELY 8-12 INCHES IN DIAMETER,UPROOTED. (BMX)
1205,65,6 WSW GREENFIELD,ADAIR,IA,41.29,-94.57,MEASURED BY KCCI SCHOOLNET SITE AT NODAWAY VALLEY SCHOOL. (DMX)
1223,77,8 ENE GREENFIELD,ADAIR,IA,41.34,-94.32,ALSO MEASURED A 73 MPH GUST AT 726 AM. (DMX)
1240,UNK,LINDEN,DALLAS,IA,41.64,-94.27,FIVE TO SIX 8 INCH IN DIAMETER TREE LIMBS DOWN ACROSS TOWN. TIME ESTIMATED BY RADAR. (DMX)
1255,UNK,5 W DALLAS CENTER,DALLAS,IA,41.68,-94.09,ONE HALF OF A TREE SNAPPED OFF. SECTION OF TREE WAS ONE FOOT IN DIAMETER. NEIGHBOR WHO OBSERVED THE WINDS ESTIMATED THE WIND SPEED TO BE BETWEEN 55 AND 60 MPH. (DMX)
1319,UNK,4 SSW DES MOINES INT AI,WARREN,IA,41.47,-93.69,SOME SHINGLES BLOWN OFF ROOF...WINDS ESTIMATED BETWEEN 65 AND 70 MPH. (DMX)
1332,71,4 ENE DALLAS CENTER,DALLAS,IA,41.71,-93.91,DELAYED REPORT CORRECTED (DMX)
1350,UNK,1 SW NEVADA,STORY,IA,42.01,-93.46,TWO POWER LINE POLES SNAPPED OFF AT THE BASE. TIME ESTIMATED FROM RADAR. (DMX)
1404,UNK,2 E PARDEEVILLE,COLUMBIA,WI,43.53,-89.26,10 INCH DIAMETER TREE REPORTED DOWN. (MKX)
1445,70,HAMILTON,CALDWELL,MO,39.74,-94,ESTIMATED 60-70 MPH WINDS. (EAX)
