Time,F_Scale,Location,County,State,Lat,Lon,Comments
2022,UNK,DENVER INTL AIRPORT,DENVER,CO,39.87,-104.67,TORNADO TOUCHDOWN EAST OF DIA CONCOURSES. ASOS REPORTED 97 MPH GUST. (BOU)
2215,UNK,5 NW ROSEBURG,DOUGLAS,OR,43.27,-123.43,EYEWITNESS REPORTED ROTATING FUNNEL CLOUD IMPACTING A NEIGHBORS HOME DAMAGING A PORTABLE BOAT SHED AND A FENCE. TIME IS APPROXIMATE. NO DAMAGE WAS REPORTED TO THE HOME. (MFR)
2230,UNK,6 NE ROLESVILLE,FRANKLIN,NC,35.98,-78.38,TORNADO OBSERVED CROSSING TARBORO ROAD NEAR HARRIS CHAPEL BAPTIST CHURCH... NUMEROUS TREES AND POWER LINES DOWN... ROAD IS BLOCKED (RAH)
Time,Speed,Location,County,State,Lat,Lon,Comments
1625,UNK,ROBBINSVILLE,MERCER,NJ,40.21,-74.62,TREES DOWN (PHI)
1640,UNK,UPPER FREEHOLD TWP,MONMOUTH,NJ,40.15,-74.53,NUMEROUS TREES AND WIRES DOWN. (PHI)
1740,UNK,GLENDORA,CAMDEN,NJ,39.84,-75.07,TREE DOWN. (PHI)
1835,UNK,TYLER,SMITH,TX,32.33,-95.3,SHERIFFS OFFICE REPORTED TREE DOWN ALONG HIGHWAY 110 AT COUNTY ROAD 48. (SHV)
1837,UNK,SYLVANIA,SCREVEN,GA,32.75,-81.64,WARNING POINT REPORTED ONE TREE DOWN ON A POWERLINE ALONG WEST OGEECHEE ROAD. (CHS)
1850,UNK,1 S SHREVEPORT,CADDO,LA,32.46,-93.8,ONE TREE DOWN ON RIDING CLUB LANE...A SECOND DOWN ON OVERTON BROOKS ROAD...AND A THIRD DOWN ON TURKEY TRAIL. (SHV)
1900,UNK,CHERRY HILL,CAMDEN,NJ,39.93,-75.03,ROUTE 70 AT SPRINGDALE ROAD CLOSED DUE TO DOWNED POWER LINES. (PHI)
