Time,F-Scale,Location,County,State,Lat,Lon,Comments
2123,UNK,13 S WESTBROOK,MITCHELL,TX,32.17,-101.01,TRAINED SPOTTER REPORTED TORNADO ON THE GROUND MOVING SOUTHWEST AT AROUND 5 TO 10 MPH. (MAF)
2138,UNK,16 S WESTBROOK,MITCHELL,TX,32.13,-101.01,TRAINED SPOTTER REPORTED TORNADO MOVING SOUTH AT ABOUT 5 MPH. (MAF)
2148,UNK,20 S WESTBROOK,STERLING,TX,32.07,-101.01,NEW TORNADO FORMED NEAR MITCHELL/STERLING COUNTY LINE. (MAF)
0012,UNK,13 SW STERLING CITY,STERLING,TX,31.69,-101.13,BRIEF RAIN WRAPPED TORNADO REPORTED WEST OF HIGHWAY 163 (SJT)
0044,UNK,18 SW STERLING CITY,STERLING,TX,31.65,-101.2,TORNADO WAS RAIN WRAPPED AND REPORTED ON THE GROUND AT 742 PM. (SJT)
Time,Speed,Location,County,State,Lat,Lon,Comments
2054,69,12 SSE MCCAULLEY,JONES,TX,32.62,-100.13,50 TO 60 MPH WINDS (SJT)
2154,UNK,2 SE ZAPATA,ZAPATA,TX,26.87,-99.24,FIREWORKS STAND AND PORTABLE SHED BLOWN OVER DUE TO WINDS ESTIMATED AT 50 TO 55 MPH. DIME SIZED HAIL ALSO REPORTED. EVENT TIME BASED ON RADAR. (BRO)
2306,60,1 W STERLING CITY,STERLING,TX,31.84,-101,WEST SIDE OF STERLING CITY (SJT)
2344,60,VIEW,TAYLOR,TX,32.34,-99.88,(SJT)
0402,65,2 W OZONA,CROCKETT,TX,30.71,-101.23,WINDS ESIMATED 60 TO 70 MPH (SJT)
0530,UNK,12 SE PANDALE,VAL VERDE,TX,30.06,-101.41,ESTIMATED 60 TO 70 MPH WIND GUST BROKE FLAG POLE..SHREDDED FLAG AND WIND SOCK FOR EMERGENCY HELI-PAD. (EWX)
Time,Size,Location,County,State,Lat,Lon,Comments
1506,100,1 N BIGHEART,OSAGE,OK,36.87,-96.23,DIME TO NICKEL SIZE HAIL COVERED ENTIRE GROUND...HAILED APPROXIMATELY 20 MINUTES. (TSA)
2020,175,5 S HAMLIN,JONES,TX,32.81,-100.13,(SJT)
2037,125,6 SSE COLORADO CITY,MITCHELL,TX,32.32,-100.82,HALF DOLLAR SIZED HAIL PLUS ESTIMATED WINDS OVER 60 MPH. (MAF)
2054,150,12 SSE MCCAULLEY,JONES,TX,32.62,-100.13,(SJT)
2103,300,13 S WESTBROOK,MITCHELL,TX,32.17,-101.01,ROTATING WALL CLOUD ALSO REPORTED. (MAF)
2144,100,NOODLE,JONES,TX,32.6,-100.05,(SJT)
2218,100,TRENT,TAYLOR,TX,32.49,-100.12,PEA TO QUARTER SIZED HAIL IN TRENT. RELAYED THROUGH TAYLOR COUNTY SHERIFF OFFICE (SJT)
2225,100,20 S WESTBROOK,STERLING,TX,32.07,-101.01,3/4 TO 1 INCH HAIL NEAR MITCHELL/HOWARD COUNTY LINE,RELAYED TO MAF FROM SJT VIA NWS CHAT (MAF)
2257,175,7 N STERLING CITY,STERLING,TX,31.94,-100.98,REPORT RELAYED THROUGH WFO MIDLAND (SJT)
2303,100,4 SW MERKEL,TAYLOR,TX,32.43,-100.06,(SJT)
2330,175,STERLING CITY,STERLING,TX,31.84,-100.98,GOLFBALL SIZE HAIL ON WEST SIDE OF TOWN AND IT BEGAN AT 627 THROUGH 632 PM. (SJT)
0008,100,4 NE TUSCOLA,TAYLOR,TX,32.26,-99.76,PEA TO QUARTER SIZE HAIL REPORTED NEAR TUSCOLA NEAR THE INTERSECTION OF HIGHWAYS 83 AND 84. (SJT)
0011,100,2 S SPRABERRY,MIDLAND,TX,31.9,-101.83,(MAF)
0033,100,BRONTE,COKE,TX,31.89,-100.3,(SJT)
0044,275,18 SW STERLING CITY,STERLING,TX,31.65,-101.2,TORNADO WAS RAIN WRAPPED AND REPORTED ON THE GROUND AT 742 PM. (SJT)
0110,100,25 NNE BIG LAKE,REAGAN,TX,31.53,-101.3,15 INCH HAIL DRIFT OF PEA TO QUARTER SIZE HAIL SIZE (MAF)
0225,175,9 SE STILES,REAGAN,TX,31.31,-101.46,ESTIMATED WIND SPEEDS OVER 60 MPH ALSO REPORTED (MAF)
0230,100,MCCAMEY,UPTON,TX,31.13,-102.22,(MAF)
0301,175,BIG LAKE,REAGAN,TX,31.19,-101.46,TRAINED SPOTTER ALSO REPORTED TREE BRANCHES DOWN. (MAF)
0325,125,8 S BIG LAKE,REAGAN,TX,31.08,-101.46,(MAF)
0402,150,2 W OZONA,CROCKETT,TX,30.71,-101.23,HALF DOLLAR TO PING PONG BALL SIZE HAIL REPORTED ALONG INTERSTATE 20. (SJT)
0415,100,SHEFFIELD,PECOS,TX,30.69,-101.82,(MAF)
0425,100,1 W OZONA,CROCKETT,TX,30.71,-101.22,(SJT)
0432,150,10 NW LANGTRY,VAL VERDE,TX,29.91,-101.7,HAIL UP TO PING PONG SIZE ALONG WITH VERY HEAVY RAINFALL. (EWX)
0443,150,26 WSW OZONA,CROCKETT,TX,30.52,-101.58,PING PONG BALL SIZE HAIL 8 MILES SOUTH OF FOUR CORNER WINDMILL (SJT)
