Time,F_Scale,Location,County,State,Lat,Lon,Comments
2255,UNK,6 N DESERT CENTER,RIVERSIDE,CA,33.8,-115.4,REVISED REPORT... A LANDSPOUT TORNADO WAS REPORTED BY THE PUBLIC. NWS REMOTE SURVEY INDICATES THIS TORNADO HAD A STRENGTH OF EF0. (PSR)
2255,UNK,15 ENE EAGLE MTN,RIVERSIDE,CA,33.9,-115.22,ROTATING CLOUD TORNADO LIKE REPORTED FROM AIRCRAFT PILOT AT 347PM PDT. BROADCAST MEDIA LATER CONFIRMED TORNADO WITH PHOTOS. RADAR ANALYSIS DETERMINED THAT THUNDERSTORM (PSR)
Time,Speed,Location,County,State,Lat,Lon,Comments
0013,UNK,ROGERSVILLE,WEBSTER,MO,37.12,-93.06,POWER LINES DOWN NEAR J HIGHWAY AND SUMMERVIEW IN ROGERSVILLE. (SGF)
0015,UNK,4 NNE BATTLEFIELD,GREENE,MO,37.17,-93.36,AMATEUR RADIO REPORTS TREE DOWN THAT IS 21/2 FEET IN DIAMETER. (SGF)
0032,UNK,ROGERSVILLE,WEBSTER,MO,37.12,-93.06,TREE DOWN IN ROGERSVILLE. REPORTED VIA SOCIAL MEDIA. (SGF)
Time,Size,Location,County,State,Lat,Lon,Comments
2042,100,1 N BUFFALO,DALLAS,MO,37.66,-93.09,(SGF)
2105,100,3 E BOLIVAR,POLK,MO,37.61,-93.36,(SGF)
2110,100,PHILLIPSBURG,LACLEDE,MO,37.55,-92.78,(SGF)
2325,100,2 NW MARSHFIELD,WEBSTER,MO,37.36,-92.93,NICKEL TO QUARTER SIZED HAIL (SGF)
0022,100,REPUBLIC,GREENE,MO,37.12,-93.48,EMA REPORTS QUARTER SIZED HAIL. (SGF)
1113,175,SE CARNEGIE,CADDO,OK,35.1,-98.6,QUARTER TO GOLF BALL HAIL (OUN)
1137,100,7 NW APACHE,CADDO,OK,34.97,-98.45,(OUN)
